Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Gonzalo Marinelli,ar ARG,GK,33.0,25.0,6,0.24,6,0,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
Brian Luciatti,ar ARG,DF,29.0,22.7,16,0.71,13,0,0,3,0,0,1,0.04,0,0,0,1,0,0,Matches
Mateo Retegui,it ITA,FW,23.0,19.9,50,2.51,25,0,6,10,8,1,5,0.25,1,0,1,2,1,0,Matches
Facundo Colidio,ar ARG,"MF,FW",23.0,18.5,90,4.85,54,1,12,6,16,1,4,0.22,3,0,1,0,0,0,Matches
Alexis Castro,ar ARG,"MF,FW",28.0,16.6,75,4.51,42,24,6,3,0,0,4,0.24,2,2,0,0,0,0,Matches
Lucas Menossi,ar ARG,"MF,FW",30.0,16.9,65,3.84,46,12,5,1,0,1,4,0.24,3,0,0,1,0,0,Matches
Blas Armoa,py PAR,"FW,MF",22.0,15.9,55,3.47,35,0,4,7,7,2,1,0.06,1,0,0,0,0,0,Matches
Sebastián Prieto,ar ARG,DF,29.0,16.2,41,2.53,32,5,2,2,0,0,2,0.12,2,0,0,0,0,0,Matches
Lucas Blondel,ar ARG,DF,26.0,13.9,42,3.02,30,8,3,1,0,0,3,0.22,2,1,0,0,0,0,Matches
Emanuel Aguilera,ar ARG,DF,33.0,14.0,4,0.29,3,0,0,1,0,0,1,0.07,1,0,0,0,0,0,Matches
Aaron Nicolás Molinas,ar ARG,"MF,FW",22.0,13.1,72,5.52,51,11,2,7,0,1,5,0.38,2,0,0,3,0,0,Matches
Sebastián Prediger,ar ARG,MF,36.0,12.4,19,1.54,15,0,0,0,1,3,0,0.0,0,0,0,0,0,0,Matches
Agustín Cardozo,ar ARG,MF,25.0,15.0,25,1.67,17,0,2,2,3,1,1,0.07,1,0,0,0,0,0,Matches
Víctor Cabrera,ar ARG,DF,29.0,11.7,6,0.51,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Cristian Zabala,ar ARG,MF,24.0,11.7,31,2.64,24,2,0,3,2,0,1,0.09,0,1,0,0,0,0,Matches
Lautaro Montoya,ar ARG,DF,28.0,8.5,22,2.6,15,3,2,0,2,0,1,0.12,0,1,0,0,0,0,Matches
Martín Ortega,ar ARG,"DF,MF",23.0,8.3,15,1.8,12,0,2,1,0,0,1,0.12,1,0,0,0,0,0,Matches
Brian Alexis Leizza,ar ARG,DF,22.0,8.8,4,0.46,2,0,0,2,0,0,0,0.0,0,0,0,0,0,0,Matches
Tomás Badaloni,ar ARG,FW,22.0,7.5,16,2.14,14,0,0,0,2,0,3,0.4,2,0,0,0,1,0,Matches
Martin Garay,ar ARG,"DF,MF",23.0,7.6,17,2.24,15,0,2,0,0,0,3,0.4,3,0,0,0,0,0,Matches
Gonzalo Flores,ar ARG,"FW,MF",20.0,4.4,8,1.8,4,0,2,2,0,0,1,0.23,0,0,0,1,0,0,Matches
Santiago Rojas,py PAR,GK,26.0,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ezequiel Forclaz,ar ARG,"MF,FW",19.0,2.0,11,5.56,9,0,1,1,0,0,1,0.51,1,0,0,0,0,0,Matches
Agustín Obando,ar ARG,"MF,FW",22.0,2.4,6,2.51,3,2,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Sebastián Medina,ar ARG,MF,22.0,1.3,3,2.21,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Mateo Caceres,ar ARG,FW,20.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ijiel Protti,ar ARG,MF,28.0,0.0,2,45.0,1,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,27.4,27.0,701,25.96,477,68,51,53,41,11,43,1.59,26,5,2,8,2,0,
Opponent Total,,,26.9,27.0,526,19.48,357,63,35,30,25,16,51,1.89,36,6,1,5,2,1,
