Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Santiago Longo,ar ARG,MF,24.0,27,27,2413.0,26.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.7,1.2,27.0,146.0,12.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.04,0.02,0.04,Matches
Pablo Vegetti,ar ARG,FW,34.0,27,27,2381.0,26.5,13.0,1.0,14.0,11.0,2.0,2.0,4.0,0.0,12.1,10.6,2.1,12.7,19.0,32.0,151.0,0.49,0.04,0.53,0.42,0.45,0.46,0.08,0.54,0.4,0.48,Matches
Nahuel Losada,ar ARG,GK,29.0,26,26,2292.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ulises Sánchez,ar ARG,MF,24.0,26,25,2141.0,23.8,2.0,4.0,6.0,2.0,0.0,0.0,5.0,0.0,2.8,2.8,2.9,5.7,44.0,97.0,122.0,0.08,0.17,0.25,0.08,0.25,0.12,0.12,0.24,0.12,0.24,Matches
Alejandro Rébola,ar ARG,DF,34.0,24,24,2071.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.7,0.7,0.2,0.8,4.0,65.0,2.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches
Bruno Zapelli,ar ARG,"MF,FW",20.0,24,22,1820.0,20.2,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,2.2,2.2,2.1,4.3,53.0,140.0,96.0,0.05,0.15,0.2,0.05,0.2,0.11,0.1,0.21,0.11,0.21,Matches
Nicolás Meriano,ar ARG,DF,22.0,19,18,1568.0,17.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.5,0.5,0.0,0.5,14.0,51.0,6.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches
Juan Barinaga,ar ARG,DF,22.0,19,17,1237.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,1.3,1.4,31.0,43.0,46.0,0.0,0.0,0.0,0.0,0.0,0.01,0.09,0.1,0.01,0.1,Matches
Erik Godoy,ar ARG,DF,29.0,15,15,1298.0,14.4,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.3,0.3,0.3,0.6,10.0,36.0,2.0,0.0,0.07,0.07,0.0,0.07,0.02,0.02,0.04,0.02,0.04,Matches
Matias Ibacache,cl CHI,DF,24.0,15,15,1084.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.6,0.7,33.0,50.0,46.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.05,0.01,0.05,Matches
Ariel Rojas,ar ARG,MF,37.0,19,12,1050.0,11.7,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,1.3,1.3,9.0,69.0,25.0,0.0,0.26,0.26,0.0,0.26,0.01,0.11,0.11,0.01,0.11,Matches
Franco Jara,ar ARG,FW,34.0,19,11,889.0,9.9,1.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,1.2,1.2,1.5,2.8,10.0,12.0,87.0,0.1,0.1,0.2,0.1,0.2,0.12,0.15,0.28,0.12,0.28,Matches
Lucas Diarte,ar ARG,DF,29.0,20,10,973.0,10.8,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.1,0.1,0.5,0.6,22.0,32.0,40.0,0.09,0.0,0.09,0.09,0.09,0.01,0.05,0.06,0.01,0.06,Matches
Gabriel Compagnucci,ar ARG,"DF,MF",31.0,18,10,971.0,10.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,1.5,1.9,31.0,35.0,57.0,0.0,0.09,0.09,0.0,0.09,0.03,0.14,0.17,0.03,0.17,Matches
Matías García,ar ARG,MF,31.0,10,9,735.0,8.2,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.6,0.6,0.8,1.4,17.0,43.0,47.0,0.12,0.0,0.12,0.12,0.12,0.07,0.1,0.18,0.07,0.18,Matches
Tomas Castro,ar ARG,MF,20.0,8,6,412.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,4.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches
