Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Santiago Longo,ar ARG,MF,24.0,26.8,1444.0,44.0,388.0,973.0,95.0,2.0,1444.0,15.0,5.0,33.3,8.0,53.3,654.0,3413.0,1630.0,27.0,18.0,0.0,20.0,9.0,766.0,12.0,Matches
Pablo Vegetti,ar ARG,FW,34.0,26.5,791.0,33.0,57.0,332.0,409.0,117.0,789.0,27.0,9.0,33.3,15.0,55.6,393.0,1806.0,496.0,19.0,19.0,8.0,67.0,26.0,621.0,151.0,Matches
Nahuel Losada,ar ARG,GK,29.0,25.5,869.0,721.0,869.0,0.0,0.0,0.0,869.0,1.0,1.0,100.0,0.0,0.0,434.0,2414.0,1464.0,0.0,0.0,0.0,1.0,0.0,293.0,0.0,Matches
Ulises Sánchez,ar ARG,MF,24.0,23.8,1086.0,27.0,189.0,526.0,388.0,39.0,1086.0,114.0,58.0,50.9,46.0,40.4,623.0,4084.0,1961.0,44.0,29.0,7.0,49.0,57.0,661.0,122.0,Matches
Alejandro Rébola,ar ARG,DF,34.0,23.0,1180.0,127.0,671.0,496.0,22.0,17.0,1180.0,7.0,5.0,71.4,1.0,14.3,572.0,2784.0,1621.0,4.0,4.0,0.0,7.0,1.0,653.0,2.0,Matches
Bruno Zapelli,ar ARG,"MF,FW",20.0,20.2,1108.0,18.0,129.0,661.0,348.0,32.0,1108.0,106.0,62.0,58.5,41.0,38.7,706.0,4250.0,1947.0,53.0,43.0,7.0,58.0,44.0,813.0,96.0,Matches
Nicolás Meriano,ar ARG,DF,22.0,17.4,933.0,96.0,490.0,417.0,33.0,11.0,933.0,13.0,11.0,84.6,1.0,7.7,445.0,2807.0,1660.0,14.0,9.0,1.0,10.0,2.0,491.0,6.0,Matches
Juan Barinaga,ar ARG,DF,22.0,13.7,775.0,37.0,244.0,352.0,193.0,8.0,775.0,64.0,30.0,46.9,28.0,43.8,299.0,1879.0,1131.0,31.0,24.0,3.0,13.0,10.0,333.0,46.0,Matches
Erik Godoy,ar ARG,DF,29.0,14.4,670.0,102.0,348.0,308.0,17.0,9.0,670.0,1.0,0.0,0.0,1.0,100.0,346.0,1983.0,1347.0,10.0,4.0,0.0,1.0,1.0,376.0,2.0,Matches
Matias Ibacache,cl CHI,DF,24.0,12.0,688.0,24.0,217.0,320.0,155.0,4.0,688.0,23.0,9.0,39.1,13.0,56.5,296.0,1878.0,1051.0,33.0,21.0,2.0,10.0,7.0,362.0,46.0,Matches
Ariel Rojas,ar ARG,MF,37.0,11.7,606.0,18.0,108.0,404.0,103.0,3.0,606.0,10.0,5.0,50.0,5.0,50.0,284.0,1203.0,534.0,9.0,7.0,0.0,12.0,6.0,329.0,25.0,Matches
Franco Jara,ar ARG,FW,34.0,9.9,357.0,14.0,28.0,140.0,191.0,36.0,357.0,20.0,6.0,30.0,11.0,55.0,209.0,1025.0,259.0,10.0,3.0,7.0,46.0,17.0,255.0,87.0,Matches
Lucas Diarte,ar ARG,DF,29.0,10.8,621.0,28.0,177.0,260.0,189.0,6.0,621.0,18.0,5.0,27.8,13.0,72.2,245.0,1295.0,754.0,22.0,12.0,0.0,15.0,6.0,285.0,40.0,Matches
Gabriel Compagnucci,ar ARG,"DF,MF",31.0,10.8,534.0,18.0,127.0,234.0,176.0,8.0,534.0,17.0,7.0,41.2,7.0,41.2,252.0,1653.0,863.0,31.0,13.0,1.0,7.0,5.0,289.0,57.0,Matches
Matías García,ar ARG,MF,31.0,8.2,523.0,9.0,58.0,278.0,204.0,12.0,522.0,52.0,27.0,51.9,19.0,36.5,295.0,1643.0,631.0,17.0,22.0,1.0,32.0,24.0,328.0,47.0,Matches
Tomas Castro,ar ARG,MF,20.0,4.6,224.0,5.0,33.0,137.0,56.0,5.0,224.0,7.0,2.0,28.6,4.0,57.1,115.0,478.0,231.0,4.0,8.0,2.0,10.0,6.0,137.0,15.0,Matches
