Player,Nation,Pos,Age,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Matches
Santiago Longo,ar ARG,MF,24.0,26.8,1189.0,1131.0,55.0,54.0,2.0,10.0,12,1.0,0.0,0.0,0.0,0.0,972.0,3.0,17.0,Matches
Pablo Vegetti,ar ARG,FW,34.0,26.5,503.0,467.0,36.0,0.0,1.0,6.0,29,1.0,0.0,0.0,0.0,0.0,296.0,0.0,31.0,Matches
Nahuel Losada,ar ARG,GK,29.0,25.5,813.0,529.0,282.0,62.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,616.0,2.0,0.0,Matches
Ulises Sánchez,ar ARG,MF,24.0,23.8,798.0,679.0,113.0,45.0,3.0,16.0,106,32.0,36.0,13.0,11.0,4.0,518.0,6.0,25.0,Matches
Alejandro Rébola,ar ARG,DF,34.0,23.0,972.0,909.0,61.0,54.0,2.0,13.0,0,6.0,0.0,0.0,0.0,0.0,765.0,2.0,13.0,Matches
Bruno Zapelli,ar ARG,"MF,FW",20.0,20.2,860.0,836.0,23.0,4.0,7.0,13.0,36,7.0,11.0,3.0,7.0,0.0,638.0,1.0,24.0,Matches
Nicolás Meriano,ar ARG,DF,22.0,17.4,753.0,697.0,54.0,32.0,0.0,11.0,4,14.0,0.0,0.0,0.0,0.0,575.0,2.0,3.0,Matches
Juan Barinaga,ar ARG,DF,22.0,13.7,599.0,431.0,167.0,3.0,0.0,4.0,52,163.0,1.0,0.0,0.0,0.0,405.0,1.0,21.0,Matches
Erik Godoy,ar ARG,DF,29.0,14.4,551.0,529.0,21.0,18.0,0.0,5.0,1,3.0,0.0,0.0,0.0,0.0,439.0,1.0,1.0,Matches
Matias Ibacache,cl CHI,DF,24.0,12.0,595.0,442.0,151.0,8.0,0.0,7.0,34,142.0,1.0,0.0,1.0,0.0,436.0,2.0,16.0,Matches
Ariel Rojas,ar ARG,MF,37.0,11.7,492.0,453.0,36.0,21.0,2.0,8.0,28,0.0,14.0,1.0,9.0,0.0,357.0,3.0,12.0,Matches
Franco Jara,ar ARG,FW,34.0,9.9,214.0,202.0,11.0,0.0,0.0,2.0,19,2.0,0.0,0.0,0.0,0.0,152.0,1.0,17.0,Matches
Lucas Diarte,ar ARG,DF,29.0,10.8,495.0,353.0,141.0,8.0,0.0,2.0,40,132.0,1.0,0.0,1.0,0.0,341.0,1.0,20.0,Matches
Gabriel Compagnucci,ar ARG,"DF,MF",31.0,10.8,448.0,344.0,104.0,10.0,0.0,3.0,62,79.0,15.0,1.0,13.0,0.0,319.0,0.0,19.0,Matches
Matías García,ar ARG,MF,31.0,8.2,375.0,331.0,42.0,15.0,0.0,7.0,53,3.0,24.0,5.0,18.0,0.0,267.0,2.0,11.0,Matches
Tomas Castro,ar ARG,MF,20.0,4.6,179.0,172.0,6.0,2.0,0.0,1.0,5,2.0,1.0,1.0,0.0,0.0,142.0,1.0,1.0,Matches
Iván Ortigoza,ar ARG,"FW,MF",27.0,4.5,157.0,151.0,4.0,0.0,0.0,3.0,22,2.0,1.0,1.0,0.0,0.0,108.0,2.0,7.0,Matches
Guillermo Pereira,ar ARG,"DF,MF",29.0,5.8,245.0,203.0,40.0,2.0,1.0,5.0,27,37.0,1.0,0.0,1.0,0.0,155.0,2.0,8.0,Matches
Matias Moreno,ar ARG,DF,19.0,3.1,129.0,118.0,11.0,11.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,Matches
Ibrahim Hesar,sy SYR,"MF,FW",29.0,5.9,152.0,141.0,7.0,0.0,0.0,2.0,27,6.0,1.0,0.0,1.0,0.0,82.0,4.0,16.0,Matches
Diego Novaretti,ar ARG,DF,37.0,2.6,97.0,90.0,7.0,6.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,Matches
Fabián Bordagaray,ar ARG,"FW,MF",35.0,2.6,99.0,95.0,4.0,0.0,0.0,1.0,3,1.0,1.0,0.0,0.0,0.0,75.0,0.0,2.0,Matches
Daniel Barrea,ar ARG,FW,21.0,2.1,53.0,52.0,1.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,32.0,0.0,4.0,Matches
Mariano Miño,ar ARG,MF,28.0,1.8,94.0,90.0,4.0,3.0,2.0,1.0,6,0.0,0.0,0.0,0.0,0.0,76.0,0.0,1.0,Matches
Manuel Vicentini,ar ARG,GK,32.0,1.5,50.0,34.0,16.0,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,Matches
Francisco Oliver,ar ARG,DF,27.0,1.1,47.0,34.0,13.0,0.0,0.0,1.0,0,13.0,0.0,0.0,0.0,0.0,36.0,0.0,1.0,Matches
Joaquín Susvielles,ar ARG,"FW,DF",31.0,2.0,70.0,68.0,1.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,42.0,1.0,3.0,Matches
Iván Ramírez,ar ARG,MF,32.0,1.6,,,,,,,1,,,,,,,,,Matches
Gerónimo Tomasetti,ar ARG,MF,22.0,0.6,26.0,26.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,2.0,Matches
Andrés Felipe Amaya,co COL,"FW,MF",21.0,0.3,,,,,,,2,,,,,,,,,Matches
Francisco Facello,ar ARG,DF,20.0,0.2,12.0,9.0,3.0,0.0,0.0,0.0,3,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,Matches
Facundo Lencioni,ar ARG,MF,21.0,0.2,7.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,Matches
Squad Total,,,28.3,27.0,11074.0,9622.0,1414.0,363.0,20.0,125.0,586,649.0,108.0,25.0,62.0,4.0,8077.0,38.0,277.0,
Opponent Total,,,27.0,27.0,11594.0,10220.0,1321.0,305.0,30.0,110.0,551,621.0,132.0,39.0,67.0,4.0,8748.0,53.0,256.0,
