Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Santiago Longo,ar ARG,MF,24.0,26.8,972.0,1189.0,81.7,19256.0,6791.0,331.0,393.0,84.2,479.0,547.0,87.6,146.0,204.0,71.6,0,0.7,0.7,-0.7,12.0,109.0,10.0,3.0,146.0,Matches
Pablo Vegetti,ar ARG,FW,34.0,26.5,296.0,503.0,58.8,4417.0,679.0,172.0,255.0,67.5,87.0,146.0,59.6,22.0,39.0,56.4,1,2.1,1.3,-1.1,16.0,27.0,8.0,3.0,32.0,Matches
Nahuel Losada,ar ARG,GK,29.0,25.5,616.0,813.0,75.8,19305.0,14289.0,78.0,78.0,100.0,295.0,300.0,98.3,242.0,432.0,56.0,0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,Matches
Ulises Sánchez,ar ARG,MF,24.0,23.8,518.0,798.0,64.9,11225.0,3860.0,170.0,220.0,77.3,206.0,291.0,70.8,125.0,226.0,55.3,4,2.9,3.1,1.1,43.0,87.0,23.0,11.0,97.0,Matches
Alejandro Rébola,ar ARG,DF,34.0,23.0,765.0,972.0,78.7,17764.0,8094.0,178.0,209.0,85.2,419.0,461.0,90.9,163.0,275.0,59.3,0,0.2,0.4,-0.2,4.0,51.0,4.0,0.0,65.0,Matches
Bruno Zapelli,ar ARG,"MF,FW",20.0,20.2,638.0,860.0,74.2,11536.0,3662.0,305.0,372.0,82.0,235.0,304.0,77.3,81.0,131.0,61.8,3,2.1,1.7,0.9,18.0,104.0,23.0,4.0,140.0,Matches
Nicolás Meriano,ar ARG,DF,22.0,17.4,575.0,753.0,76.4,12718.0,5856.0,154.0,190.0,81.1,300.0,362.0,82.9,115.0,184.0,62.5,0,0.0,0.1,0.0,1.0,47.0,0.0,0.0,51.0,Matches
Juan Barinaga,ar ARG,DF,22.0,13.7,405.0,599.0,67.6,8014.0,3938.0,160.0,192.0,83.3,174.0,256.0,68.0,65.0,121.0,53.7,0,1.3,1.0,-1.3,13.0,42.0,14.0,11.0,43.0,Matches
Erik Godoy,ar ARG,DF,29.0,14.4,439.0,551.0,79.7,9659.0,3718.0,99.0,116.0,85.3,265.0,306.0,86.6,73.0,117.0,62.4,1,0.3,0.1,0.7,3.0,28.0,0.0,0.0,36.0,Matches
Matias Ibacache,cl CHI,DF,24.0,12.0,436.0,595.0,73.3,8097.0,3539.0,194.0,228.0,85.1,182.0,234.0,77.8,52.0,105.0,49.5,0,0.6,0.7,-0.6,5.0,44.0,8.0,7.0,50.0,Matches
Ariel Rojas,ar ARG,MF,37.0,11.7,357.0,492.0,72.6,6672.0,2382.0,152.0,186.0,81.7,149.0,191.0,78.0,49.0,88.0,55.7,3,1.3,1.3,1.7,12.0,59.0,8.0,4.0,69.0,Matches
Franco Jara,ar ARG,FW,34.0,9.9,152.0,214.0,71.0,2242.0,360.0,86.0,110.0,78.2,43.0,55.0,78.2,12.0,13.0,92.3,1,1.5,1.9,-0.5,11.0,4.0,7.0,1.0,12.0,Matches
Lucas Diarte,ar ARG,DF,29.0,10.8,341.0,495.0,68.9,5391.0,2650.0,181.0,211.0,85.8,126.0,184.0,68.5,23.0,63.0,36.5,0,0.5,0.8,-0.5,12.0,23.0,15.0,11.0,32.0,Matches
Gabriel Compagnucci,ar ARG,"DF,MF",31.0,10.8,319.0,448.0,71.2,5563.0,2282.0,151.0,170.0,88.8,130.0,167.0,77.8,31.0,77.0,40.3,1,1.5,1.2,-0.5,21.0,31.0,14.0,8.0,35.0,Matches
Matías García,ar ARG,MF,31.0,8.2,267.0,375.0,71.2,5302.0,1596.0,111.0,139.0,79.9,97.0,122.0,79.5,52.0,88.0,59.1,0,0.8,1.1,-0.8,18.0,38.0,10.0,3.0,43.0,Matches
Tomas Castro,ar ARG,MF,20.0,4.6,142.0,179.0,79.3,2457.0,625.0,64.0,71.0,90.1,61.0,75.0,81.3,15.0,23.0,65.2,0,0.1,0.1,-0.1,3.0,17.0,1.0,1.0,15.0,Matches
