Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Héctor,es ESP,FW,28-107,14.3,16,1.12,14,0,0,1,1,0,3,0.21,3,0,0,0,0,0,Matches
Kelechi Nwakali,ng NGA,MF,25-208,11.9,50,4.21,26,18,1,3,1,1,5,0.42,2,3,0,0,0,0,Matches
Bruno Langa,mz MOZ,"DF,MF",26-060,11.6,31,2.67,20,4,1,1,3,2,3,0.26,1,0,0,0,1,1,Matches
Bruno Rodrigues,pt POR,DF,22-205,11.2,8,0.71,5,0,0,3,0,0,0,0.0,0,0,0,0,0,0,Matches
Hugo Souza,br BRA,GK,24-333,11.0,3,0.27,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
João Pedro Araújo Correia,cv CPV,"DF,MF",27-116,10.1,15,1.49,10,5,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Sandro Cruz,pt POR,"DF,MF",22-232,8.6,9,1.05,9,0,0,0,0,0,1,0.12,1,0,0,0,0,0,Matches
Ygor Nogueira,br BRA,DF,28-278,8.7,6,0.69,5,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Steven Vitória,ca CAN,DF,36-353,8.2,7,0.85,4,1,0,1,1,0,1,0.12,0,0,0,1,0,0,Matches
Leandro Sanca,gw GNB,"FW,MF",23-360,9.6,41,4.28,30,0,4,4,3,0,3,0.31,2,0,0,1,0,0,Matches
Ricardo Guimarães,mz MOZ,MF,28-046,6.6,15,2.28,9,3,2,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Paulo Victor,br BRA,FW,22-284,6.9,21,3.03,14,1,1,2,3,0,1,0.14,1,0,0,0,0,0,Matches
Rúben Tiago Rodrigues Ribeiro,pt POR,"MF,FW",36-151,6.0,24,3.99,20,4,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Benny,pt POR,"MF,FW",23-278,5.7,23,4.05,15,7,0,1,0,0,1,0.18,1,0,0,0,0,0,Matches
Jo,br BRA,"FW,MF",28-243,4.4,13,2.93,6,0,0,3,4,0,0,0.0,0,0,0,0,0,0,Matches
João Pedro,pt POR,MF,30-271,4.1,10,2.41,6,1,1,1,1,0,1,0.24,0,0,0,1,0,0,Matches
Rodrigo Nascimento,br BRA,GK,27-339,4.0,3,0.75,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Thibang Phete,za RSA,"DF,MF",29-270,3.7,4,1.09,3,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Rúben Lameiras,pt POR,"FW,MF",29-008,2.3,9,3.91,7,1,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Issah Abbas,gh GHA,"MF,FW",25-095,3.1,8,2.54,7,0,1,0,0,0,2,0.64,2,0,0,0,0,0,Matches
Carraça,pt POR,"MF,DF",30-304,2.9,10,3.41,5,4,0,0,1,0,1,0.34,0,1,0,0,0,0,Matches
João Queirós,pt POR,DF,25-252,2.6,1,0.38,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Habib sylla,ci CIV,DF,24-321,2.2,6,2.67,4,1,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Hélder Morim,pt POR,MF,22-230,1.9,3,1.61,2,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Pedro Pinho,pt POR,MF,23-268,1.7,4,2.32,3,0,0,0,1,0,1,0.58,0,0,0,0,1,0,Matches
Rodrigo Melro,pt POR,DF,19-291,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,27.0,15.0,340,22.67,230,51,13,21,21,4,23,1.53,13,4,0,3,2,1,
Opponent Total,,,26.7,15.0,334,22.27,257,19,13,19,16,10,66,4.4,50,3,3,6,3,1,
