Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Rafik Guitane,fr FRA,"FW,MF",24-218,13.6,266,366,72.7,4157,1125,150,184,81.5,89,119,74.8,18,29,62.1,2,2.2,2.0,-0.2,20,26,26,1,52,Matches
Tiago Araújo,pt POR,"DF,MF",22-278,13.5,432,626,69.0,8173,3044,199,240,82.9,163,220,74.1,57,129,44.2,1,1.3,0.9,-0.3,9,33,14,10,45,Matches
Bernardo Vital,pt POR,DF,23-001,11.5,506,562,90.0,9547,4062,179,187,95.7,265,278,95.3,55,83,66.3,0,0.0,0.1,0.0,2,22,1,0,32,Matches
Jordan Holsgrove,sct SCO,MF,24-111,10.9,703,810,86.8,12989,3674,277,298,93.0,315,339,92.9,87,135,64.4,2,1.2,0.9,0.8,11,66,6,0,80,Matches
Pedro Álvaro,pt POR,DF,23-303,11.0,430,501,85.8,8751,3803,133,143,93.0,248,258,96.1,46,89,51.7,0,0.6,0.5,-0.6,3,15,2,1,17,Matches
João Marques,pt POR,"MF,FW",21-320,10.6,226,299,75.6,4289,1172,95,113,84.1,84,101,83.2,36,54,66.7,3,1.7,1.9,1.3,16,20,12,3,37,Matches
Volnei Feltes,br BRA,DF,23-259,9.7,326,456,71.5,6727,2465,139,161,86.3,126,168,75.0,57,105,54.3,2,0.7,0.5,1.3,5,28,7,2,29,Matches
Rodrigo Gomes,pt POR,"DF,MF",20-176,10.6,203,291,69.8,3220,1004,102,132,77.3,81,100,81.0,11,27,40.7,5,1.7,1.1,3.3,23,12,10,3,23,Matches
Marcelo Carné,br BRA,GK,33-327,9.0,218,326,66.9,5940,4041,44,46,95.7,111,115,96.5,62,161,38.5,0,0.0,0.0,0.0,1,7,0,0,0,Matches
Cassiano,br BRA,FW,34-197,7.7,60,98,61.2,809,165,34,47,72.3,21,33,63.6,0,1,0.0,2,0.7,0.5,1.3,5,4,3,0,9,Matches
Mateus Fernandes,pt POR,MF,19-173,8.5,361,434,83.2,6215,1688,161,185,87.0,162,181,89.5,28,48,58.3,0,1.2,0.7,-1.2,15,29,6,3,36,Matches
Heriberto Tavares,pt POR,"FW,MF",26-314,5.6,63,108,58.3,940,199,38,51,74.5,17,31,54.8,4,10,40.0,0,0.1,0.3,-0.1,2,2,6,2,7,Matches
Alejandro Marqués,ve VEN,FW,23-148,6.3,50,66,75.8,589,77,28,32,87.5,15,22,68.2,0,1,0.0,0,0.1,0.2,-0.1,4,2,3,0,5,Matches
Daniel Leite,pt POR,GK,25-163,5.0,101,138,73.2,2437,1764,25,25,100.0,49,51,96.1,27,61,44.3,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Koba Koindredi,fr FRA,MF,22-064,3.5,98,125,78.4,1709,462,44,51,86.3,45,51,88.2,8,17,47.1,0,0.2,0.1,-0.2,6,6,1,0,8,Matches
Erick Cabaco,uy URU,DF,28-255,3.7,148,181,81.8,3182,1267,42,44,95.5,76,81,93.8,30,55,54.5,0,0.0,0.0,0.0,0,11,1,0,10,Matches
Eliaquim Mangala,fr FRA,DF,32-320,3.1,116,128,90.6,2270,699,39,39,100.0,64,71,90.1,12,15,80.0,0,0.0,0.0,0.0,0,2,0,0,2,Matches
Raúl Parra,es ESP,DF,24-034,2.4,127,153,83.0,2445,812,42,43,97.7,66,74,89.2,16,29,55.2,0,0.1,0.1,-0.1,3,5,3,0,12,Matches
Ivan Pavlic,be BEL,MF,22-050,2.0,39,60,65.0,577,168,19,26,73.1,15,16,93.8,2,10,20.0,0,0.1,0.1,-0.1,2,5,1,0,6,Matches
Alexandre Miguel Barros Soares,pt POR,MF,32-304,2.8,60,84,71.4,998,348,29,37,78.4,21,26,80.8,7,11,63.6,0,0.1,0.2,-0.1,1,6,0,0,5,Matches
Wagner Pina,pt POR,"DF,MF",21-057,1.5,29,45,64.4,404,90,14,19,73.7,13,18,72.2,0,5,0.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
João Carlos,br BRA,"FW,DF",28-304,0.6,11,25,44.0,127,4,6,11,54.5,4,8,50.0,0,0,,0,0.0,0.0,0.0,1,0,0,0,0,Matches
Mor Ndiaye,sn SEN,"FW,MF",23-038,0.2,3,7,42.9,27,9,2,3,66.7,0,2,0.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Rodrigo Martins,pt POR,"DF,FW",25-106,0.1,2,3,66.7,18,5,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,24.8,14.0,4578,5892,77.7,86540,32147,1842,2118,87.0,2050,2363,86.8,563,1076,52.3,17,12.1,10.4,4.9,129,303,102,25,416,
Opponent Total,,,26.8,14.0,5395,6759,79.8,102564,38054,2182,2477,88.1,2391,2746,87.1,710,1208,58.8,18,16.1,15.4,1.9,159,435,133,45,600,
