Player,Nation,Pos,Age,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Matches
Rafik Guitane,fr FRA,"FW,MF",24-218,13.6,0,0,0,6,27,2,12,6,3,0,0,0,61,0,6,0.0,Matches
Tiago Araújo,pt POR,"DF,MF",22-278,13.5,4,0,0,10,10,2,53,15,15,0,0,0,75,10,16,38.5,Matches
Bernardo Vital,pt POR,DF,23-001,11.5,4,0,0,14,12,0,0,3,6,0,1,0,50,18,12,60.0,Matches
Jordan Holsgrove,sct SCO,MF,24-111,10.9,5,1,0,15,14,0,39,14,22,0,0,0,71,7,16,30.4,Matches
Pedro Álvaro,pt POR,DF,23-303,11.0,4,0,0,18,3,0,1,13,5,0,0,0,39,23,30,43.4,Matches
João Marques,pt POR,"MF,FW",21-320,10.6,3,0,0,14,27,2,18,7,13,0,0,0,52,13,12,52.0,Matches
Volnei Feltes,br BRA,DF,23-259,9.7,3,0,0,15,2,0,18,13,9,0,1,1,48,19,15,55.9,Matches
Rodrigo Gomes,pt POR,"DF,MF",20-176,10.6,3,0,0,10,7,1,17,12,11,0,0,0,46,6,9,40.0,Matches
Marcelo Carné,br BRA,GK,33-327,9.0,1,0,0,0,0,0,0,0,1,0,0,1,7,3,1,75.0,Matches
Cassiano,br BRA,FW,34-197,7.7,2,0,0,12,9,9,1,0,9,0,0,0,9,13,27,32.5,Matches
Mateus Fernandes,pt POR,MF,19-173,8.5,3,0,0,17,25,0,21,12,16,0,0,0,60,5,3,62.5,Matches
Heriberto Tavares,pt POR,"FW,MF",26-314,5.6,2,0,0,11,9,7,8,2,2,0,1,0,26,1,7,12.5,Matches
Alejandro Marqués,ve VEN,FW,23-148,6.3,2,0,0,22,5,1,0,1,3,0,0,0,11,10,24,29.4,Matches
Daniel Leite,pt POR,GK,25-163,5.0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,,Matches
Koba Koindredi,fr FRA,MF,22-064,3.5,0,0,0,10,7,0,10,8,5,0,0,0,23,2,5,28.6,Matches
Erick Cabaco,uy URU,DF,28-255,3.7,0,0,0,4,1,0,0,7,4,0,0,0,16,5,7,41.7,Matches
Eliaquim Mangala,fr FRA,DF,32-320,3.1,0,0,0,3,0,0,0,5,0,0,0,0,8,5,5,50.0,Matches
Raúl Parra,es ESP,DF,24-034,2.4,0,0,0,3,3,0,7,0,4,0,0,0,8,1,1,50.0,Matches
Ivan Pavlic,be BEL,MF,22-050,2.0,0,0,0,9,3,0,8,1,2,0,0,0,8,5,5,50.0,Matches
Alexandre Miguel Barros Soares,pt POR,MF,32-304,2.8,0,0,0,3,6,0,2,3,4,0,0,0,17,1,4,20.0,Matches
Wagner Pina,pt POR,"DF,MF",21-057,1.5,1,0,0,7,2,1,2,0,3,0,0,0,5,1,3,25.0,Matches
João Carlos,br BRA,"FW,DF",28-304,0.6,2,0,0,5,1,0,1,0,0,0,0,0,2,10,11,47.6,Matches
Mor Ndiaye,sn SEN,"FW,MF",23-038,0.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0.0,Matches
Rodrigo Martins,pt POR,"DF,FW",25-106,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,Matches
Squad Total,,,24.8,14.0,39,1,0,208,174,25,219,123,138,0,3,2,653,158,221,41.7,
Opponent Total,,,26.8,14.0,43,1,0,184,199,29,298,106,151,2,1,0,698,221,158,58.3,
