Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
João Gonçalves,pt POR,GK,23-055,14.0,251,366,68.6,6453,4476,58,58,100.0,128,131,97.7,64,174,36.8,0,0.0,0.0,0.0,0,2,0,0,0,Matches
Róbert Boženík,sk SVK,FW,24-042,13.4,131,183,71.6,2291,357,57,71,80.3,50,68,73.5,18,24,75.0,2,2.6,1.5,-0.6,11,11,3,3,12,Matches
Salvador Agra,pt POR,"DF,FW",32-049,12.5,470,610,77.0,8212,2808,207,229,90.4,209,254,82.3,46,100,46.0,1,1.5,2.2,-0.5,22,23,18,10,49,Matches
Gaius Makouta,cg CGO,MF,26-158,12.4,424,527,80.5,6420,1520,248,288,86.1,146,178,82.0,20,37,54.1,1,0.9,0.8,0.1,10,39,6,1,44,Matches
Chidozie Awaziem,ng NGA,DF,26-363,13.0,656,779,84.2,13433,5103,204,223,91.5,370,396,93.4,79,151,52.3,0,0.0,0.1,0.0,0,27,0,0,35,Matches
Sebastián Pérez Cardona,co COL,MF,30-276,11.3,657,769,85.4,12063,3663,267,294,90.8,306,340,90.0,70,108,64.8,0,0.1,0.5,-0.1,6,41,6,1,54,Matches
Bruno Onyemaechi,ng NGA,DF,24-271,11.5,452,648,69.8,7481,2859,228,268,85.1,177,233,76.0,35,106,33.0,1,0.8,1.0,0.2,6,25,5,4,30,Matches
Tiago Fonseca Morais,pt POR,FW,20-118,10.5,196,293,66.9,3345,1146,87,124,70.2,80,107,74.8,20,37,54.1,0,1.2,0.9,-1.2,12,23,12,3,46,Matches
Rodrigo Abascal,uy URU,DF,29-350,10.7,555,666,83.3,11953,5214,176,188,93.6,277,301,92.0,99,164,60.4,0,0.1,0.1,-0.1,1,26,1,0,28,Matches
Miguel Reisinho,pt POR,MF,24-265,9.8,320,388,82.5,5419,1385,175,197,88.8,98,118,83.1,39,53,73.6,1,0.3,0.2,0.7,8,30,2,0,27,Matches
Pedro Malheiro,pt POR,DF,22-343,6.4,294,365,80.5,4747,1470,156,174,89.7,107,125,85.6,21,46,45.7,1,1.1,0.4,-0.1,6,24,5,3,25,Matches
Filipe Ferreira,pt POR,DF,33-094,6.3,323,400,80.8,5794,2155,133,145,91.7,153,179,85.5,30,65,46.2,1,0.3,0.1,0.7,3,13,0,0,9,Matches
Bruno Lourenço,pt POR,"FW,MF",25-331,5.9,104,155,67.1,1775,490,52,65,80.0,32,47,68.1,13,25,52.0,0,0.7,0.3,-0.7,6,9,1,0,11,Matches
Masaki Watai,jp JPN,"FW,MF",24-165,2.7,75,88,85.2,1291,242,37,40,92.5,31,34,91.2,7,9,77.8,0,0.0,0.1,0.0,2,6,2,1,9,Matches
Ilija Vukotić,me MNE,MF,24-357,3.6,131,152,86.2,2286,514,46,55,83.6,69,76,90.8,10,12,83.3,0,0.6,0.5,-0.6,3,5,5,2,10,Matches
Martim Tavares,pt POR,"FW,MF",20-050,1.5,28,35,80.0,454,112,13,14,92.9,9,11,81.8,3,4,75.0,1,0.2,0.1,0.8,3,1,1,0,1,Matches
Ibrahima Camará,gn GUI,MF,24-339,1.3,47,62,75.8,879,273,23,23,100.0,11,18,61.1,10,15,66.7,0,0.2,0.1,-0.2,1,6,1,0,11,Matches
Berna,pt POR,"FW,DF",20-106,2.4,97,130,74.6,1545,487,48,55,87.3,42,51,82.4,7,18,38.9,0,0.7,0.3,-0.7,4,6,4,2,12,Matches
Luís Santos,pt POR,"DF,FW",23-344,2.1,77,101,76.2,1080,304,51,58,87.9,23,31,74.2,2,9,22.2,0,0.1,0.1,-0.1,2,4,3,3,8,Matches
Jeriel Córdova,ve VEN,"FW,MF",21-195,1.3,23,31,74.2,290,30,12,16,75.0,9,11,81.8,0,1,0.0,0,0.7,0.1,-0.7,3,4,0,0,1,Matches
Joel silva,pt POR,"MF,FW",20-322,0.5,22,29,75.9,297,82,14,17,82.4,5,5,100.0,1,3,33.3,0,0.0,0.0,0.0,0,2,0,0,1,Matches
Vincent Sasso,fr FRA,MF,32-317,0.0,4,4,100.0,59,22,2,2,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,26.1,14.0,5337,6781,78.7,97567,34712,2294,2604,88.1,2334,2716,85.9,594,1161,51.2,9,11.7,9.8,-2.7,109,327,75,33,423,
Opponent Total,,,26.6,14.0,4888,6260,78.1,89115,34371,2132,2459,86.7,2144,2517,85.2,528,1014,52.1,17,15.0,12.8,2.0,137,369,101,32,506,
