Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
João Gonçalves,pt POR,GK,23-055,14.0,1,0.07,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Róbert Boženík,sk SVK,FW,24-042,13.4,24,1.8,14,0,1,5,4,0,3,0.22,2,0,0,1,0,0,Matches
Salvador Agra,pt POR,"DF,FW",32-049,12.5,39,3.11,22,16,0,1,0,0,2,0.16,1,1,0,0,0,0,Matches
Gaius Makouta,cg CGO,MF,26-158,12.4,28,2.26,23,1,0,3,1,0,4,0.32,3,0,0,1,0,0,Matches
Chidozie Awaziem,ng NGA,DF,26-363,13.0,8,0.62,7,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Sebastián Pérez Cardona,co COL,MF,30-276,11.3,20,1.76,17,1,0,1,1,0,2,0.18,2,0,0,0,0,0,Matches
Bruno Onyemaechi,ng NGA,DF,24-271,11.5,18,1.56,12,3,1,1,1,0,2,0.17,1,0,0,1,0,0,Matches
Tiago Fonseca Morais,pt POR,FW,20-118,10.5,26,2.47,18,4,2,1,1,0,3,0.28,1,0,1,1,0,0,Matches
Rodrigo Abascal,uy URU,DF,29-350,10.7,8,0.75,6,1,0,0,1,0,2,0.19,1,0,0,0,1,0,Matches
Miguel Reisinho,pt POR,MF,24-265,9.8,26,2.66,20,2,1,1,1,1,3,0.31,2,0,0,0,1,0,Matches
Pedro Malheiro,pt POR,DF,22-343,6.4,14,2.2,9,1,2,1,0,1,5,0.79,2,1,1,0,0,1,Matches
Filipe Ferreira,pt POR,DF,33-094,6.3,6,0.95,5,1,0,0,0,0,1,0.16,1,0,0,0,0,0,Matches
Bruno Lourenço,pt POR,"FW,MF",25-331,5.9,11,1.88,7,4,0,0,0,0,1,0.17,0,1,0,0,0,0,Matches
Masaki Watai,jp JPN,"FW,MF",24-165,2.7,5,1.87,4,0,0,0,0,1,1,0.37,1,0,0,0,0,0,Matches
Ilija Vukotić,me MNE,MF,24-357,3.6,7,1.94,5,0,2,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Martim Tavares,pt POR,"FW,MF",20-050,1.5,6,4.09,4,0,1,1,0,0,1,0.68,1,0,0,0,0,0,Matches
Ibrahima Camará,gn GUI,MF,24-339,1.3,3,2.23,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Berna,pt POR,"FW,DF",20-106,2.4,10,4.13,9,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Luís Santos,pt POR,"DF,FW",23-344,2.1,6,2.81,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jeriel Córdova,ve VEN,"FW,MF",21-195,1.3,3,2.27,2,0,0,0,1,0,1,0.76,0,0,0,0,1,0,Matches
Joel silva,pt POR,"MF,FW",20-322,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Vincent Sasso,fr FRA,MF,32-317,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,26.1,14.0,269,19.21,193,36,11,15,11,3,31,2.21,18,3,2,4,3,1,
Opponent Total,,,26.6,14.0,315,22.5,215,37,17,19,19,8,44,3.14,31,2,4,4,3,0,
