Player,Nation,Pos,Age,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Matches
Willer Ditta,co COL,DF,26-341,15.0,855,790,65,20,1,31,6,45,0,0,0,0,716,0,8,Matches
Carlos Salcedo,mx MEX,DF,30-092,13.3,808,755,53,32,0,13,5,20,0,0,0,0,663,0,6,Matches
Uriel Antuna,mx MEX,"MF,FW",26-131,13.6,496,476,18,1,2,2,46,9,2,0,1,0,388,2,9,Matches
Juan Escobar,py PAR,DF,28-180,13.6,693,648,42,26,0,6,4,16,0,0,0,0,570,3,6,Matches
Carlos Rotondi,ar ARG,"DF,MF",26-293,13.5,449,394,52,3,4,3,56,34,15,0,13,0,304,3,14,Matches
Ignacio Rivero,uy URU,"DF,MF",31-264,13.6,810,617,188,22,1,8,103,123,42,19,19,1,587,5,18,Matches
Andrés Gudiño,mx MEX,GK,26-337,13.5,375,230,144,27,0,0,0,0,0,0,0,0,228,1,0,Matches
Erik Lira,mx MEX,MF,23-236,12.5,685,665,20,15,1,7,1,4,0,0,0,0,603,0,9,Matches
Rodrigo Huescas,mx MEX,DF,20-103,11.9,574,481,89,3,3,4,27,86,0,0,0,0,478,4,16,Matches
Charly Rodríguez,mx MEX,MF,26-361,11.6,740,694,40,12,4,15,27,6,14,1,10,0,628,6,7,Matches
Moises,br BRA,"MF,FW",27-119,9.5,236,209,24,3,0,4,15,9,12,2,10,0,180,3,4,Matches
Diber Cambindo,co COL,"FW,MF",27-316,9.2,153,134,19,0,2,0,2,0,0,0,0,0,98,0,7,Matches
Kevin Castaño,co COL,MF,23-092,8.5,526,502,24,20,0,11,4,3,1,0,1,0,449,0,10,Matches
Ángel Sepúlveda,mx MEX,FW,32-318,7.2,170,163,6,0,2,1,6,1,0,0,0,0,117,1,7,Matches
Sebastián Jurado,mx MEX,GK,26-093,3.4,115,77,37,8,0,0,0,0,0,0,0,0,79,1,0,Matches
Rafael Guerrero,mx MEX,DF,20-351,5.2,245,235,10,8,0,9,2,1,0,0,0,0,203,0,5,Matches
Christian Tabó,uy URU,"FW,MF",30-037,2.4,55,53,2,1,0,1,1,1,0,0,0,0,44,0,0,Matches
Alexis Gutiérrez,mx MEX,"MF,FW",23-307,2.0,120,115,4,1,1,0,5,1,2,0,1,0,104,1,2,Matches
Augusto Lotti,it ITA,FW,27-203,1.5,25,21,4,0,0,0,0,0,0,0,0,0,19,0,0,Matches
Cristian Jiménez,mx MEX,"DF,MF",21-165,1.0,47,47,0,0,0,0,0,0,0,0,0,0,42,0,0,Matches
Alan Zubiri,mx MEX,DF,22-362,1.0,45,44,1,0,0,0,0,1,0,0,0,0,42,0,0,Matches
Luis Iturbide,mx MEX,DF,21-236,0.5,18,13,5,0,0,0,0,5,0,0,0,0,12,0,1,Matches
Jesús Dueñas,mx MEX,"MF,FW",34-289,0.9,93,88,4,1,0,1,2,1,2,0,2,0,83,1,1,Matches
Alonso Escoboza,mx MEX,DF,30-342,0.9,45,34,11,0,0,0,7,10,1,0,1,0,28,0,2,Matches
Josué Díaz,mx MEX,"DF,MF",19-105,0.5,20,16,4,1,0,1,2,3,0,0,0,0,15,0,0,Matches
Raymundo Rubio,mx MEX,"DF,FW",22-320,0.1,9,8,1,0,0,0,0,1,0,0,0,0,7,0,0,Matches
Amaury Morales,mx MEX,"MF,DF",18-027,0.1,9,6,3,0,0,0,0,3,0,0,0,0,9,0,0,Matches
Squad Total,,,26.9,17.0,8416,7515,870,204,21,117,321,383,91,22,58,1,6696,31,132,
Opponent Total,,,28.2,17.0,7454,6574,855,211,11,65,306,369,81,28,35,1,5800,25,151,
