Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Willer Ditta,co COL,DF,26-341,15.0,1,8,3,37.5,0.53,0.2,0.13,0.33,22.9,0,0,0,0.8,0.8,0.1,0.2,0.2,Matches
Carlos Salcedo,mx MEX,DF,30-092,13.3,0,5,1,20.0,0.38,0.08,0.0,0.0,19.0,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Uriel Antuna,mx MEX,"MF,FW",26-131,13.6,5,29,10,34.5,2.14,0.74,0.1,0.3,17.9,0,2,2,4.9,3.3,0.11,0.1,-0.3,Matches
Juan Escobar,py PAR,DF,28-180,13.6,0,6,3,50.0,0.44,0.22,0.0,0.0,13.2,0,0,0,1.1,1.1,0.23,-1.1,-1.1,Matches
Carlos Rotondi,ar ARG,"DF,MF",26-293,13.5,3,22,8,36.4,1.63,0.59,0.14,0.38,15.7,0,0,0,3.1,3.1,0.14,-0.1,-0.1,Matches
Ignacio Rivero,uy URU,"DF,MF",31-264,13.6,1,24,10,41.7,1.76,0.73,0.04,0.1,25.6,8,0,0,1.0,1.0,0.04,0.0,0.0,Matches
Andrés Gudiño,mx MEX,GK,26-337,13.5,0,1,1,100.0,0.07,0.07,0.0,0.0,19.3,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Erik Lira,mx MEX,MF,23-236,12.5,0,2,0,0.0,0.16,0.0,0.0,,23.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Rodrigo Huescas,mx MEX,DF,20-103,11.9,0,5,0,0.0,0.42,0.0,0.0,,15.7,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Charly Rodríguez,mx MEX,MF,26-361,11.6,0,14,8,57.1,1.21,0.69,0.0,0.0,22.2,0,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches
Moises,br BRA,"MF,FW",27-119,9.5,1,20,7,35.0,2.1,0.74,0.05,0.14,18.2,0,0,0,2.0,2.0,0.1,-1.0,-1.0,Matches
Diber Cambindo,co COL,"FW,MF",27-316,9.2,4,31,9,29.0,3.37,0.98,0.13,0.44,13.6,0,0,0,3.1,3.1,0.1,0.9,0.9,Matches
Kevin Castaño,co COL,MF,23-092,8.5,0,10,3,30.0,1.18,0.35,0.0,0.0,25.9,0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
Ángel Sepúlveda,mx MEX,FW,32-318,7.2,6,21,12,57.1,2.93,1.68,0.24,0.42,15.8,0,1,1,5.1,4.3,0.21,0.9,0.7,Matches
Sebastián Jurado,mx MEX,GK,26-093,3.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rafael Guerrero,mx MEX,DF,20-351,5.2,0,3,0,0.0,0.58,0.0,0.0,,20.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Christian Tabó,uy URU,"FW,MF",30-037,2.4,0,5,1,20.0,2.1,0.42,0.0,0.0,15.5,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
Alexis Gutiérrez,mx MEX,"MF,FW",23-307,2.0,0,1,0,0.0,0.5,0.0,0.0,,20.8,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Augusto Lotti,it ITA,FW,27-203,1.5,0,5,1,20.0,3.41,0.68,0.0,0.0,24.4,1,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Cristian Jiménez,mx MEX,"DF,MF",21-165,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Alan Zubiri,mx MEX,DF,22-362,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Luis Iturbide,mx MEX,DF,21-236,0.5,0,2,2,100.0,4.0,4.0,0.0,0.0,19.3,0,0,0,0.2,0.2,0.11,-0.2,-0.2,Matches
Jesús Dueñas,mx MEX,"MF,FW",34-289,0.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Alonso Escoboza,mx MEX,DF,30-342,0.9,0,1,0,0.0,1.15,0.0,0.0,,34.7,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Josué Díaz,mx MEX,"DF,MF",19-105,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Raymundo Rubio,mx MEX,"DF,FW",22-320,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Amaury Morales,mx MEX,"MF,DF",18-027,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,26.9,17.0,21,215,79,36.7,12.65,4.65,0.08,0.23,18.7,9,3,3,23.9,21.5,0.1,-2.9,-3.5,
Opponent Total,,,28.2,17.0,28,217,76,35.0,12.76,4.47,0.11,0.3,18.0,9,5,5,24.2,20.3,0.1,3.8,2.7,
