Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Cristian Lema,ar ARG,DF,32.0,22.7,1391.0,205.0,719.0,597.0,88.0,58.0,1391.0,13.0,10.0,76.9,3.0,23.1,736.0,4031.0,2854.0,18.0,3.0,0.0,7.0,4.0,810.0,7.0,Matches
Leandro Díaz,ar ARG,FW,30.0,22.8,732.0,17.0,50.0,344.0,341.0,77.0,727.0,32.0,15.0,46.9,15.0,46.9,374.0,1502.0,504.0,15.0,9.0,8.0,64.0,29.0,546.0,108.0,Matches
Pedro De la Vega,ar ARG,FW,21.0,21.7,857.0,36.0,123.0,397.0,362.0,70.0,857.0,136.0,60.0,44.1,56.0,41.2,536.0,3494.0,1521.0,53.0,35.0,15.0,73.0,34.0,558.0,158.0,Matches
Tomás Belmonte,ar ARG,MF,24.0,21.0,1118.0,94.0,370.0,669.0,90.0,26.0,1118.0,14.0,8.0,57.1,3.0,21.4,481.0,1898.0,741.0,4.0,7.0,0.0,20.0,8.0,549.0,18.0,Matches
Juan Cáceres,py PAR,DF,22.0,20.0,1270.0,70.0,399.0,606.0,272.0,15.0,1270.0,44.0,26.0,59.1,12.0,27.3,476.0,1976.0,1069.0,19.0,16.0,1.0,29.0,8.0,571.0,69.0,Matches
Lucas Acosta,ar ARG,GK,27.0,18.0,591.0,449.0,589.0,2.0,0.0,0.0,591.0,0.0,0.0,,0.0,,327.0,2148.0,1547.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,Matches
Luciano Boggio,it ITA,MF,23.0,16.0,824.0,13.0,142.0,460.0,240.0,14.0,824.0,50.0,22.0,44.0,21.0,42.0,427.0,2533.0,1051.0,28.0,19.0,3.0,29.0,19.0,475.0,51.0,Matches
Matías Esquivel,ar ARG,"MF,FW",23.0,14.2,872.0,7.0,101.0,441.0,347.0,26.0,872.0,65.0,33.0,50.8,29.0,44.6,483.0,2591.0,1162.0,29.0,30.0,6.0,33.0,22.0,519.0,61.0,Matches
Braian Aguirre,ar ARG,DF,22.0,14.2,806.0,42.0,263.0,370.0,187.0,13.0,806.0,47.0,28.0,59.6,15.0,31.9,336.0,2190.0,1169.0,35.0,21.0,3.0,21.0,9.0,346.0,50.0,Matches
Juan Sánchez Miño,ar ARG,DF,33.0,13.0,796.0,23.0,295.0,358.0,155.0,2.0,796.0,25.0,18.0,72.0,7.0,28.0,359.0,1837.0,1036.0,19.0,14.0,1.0,16.0,10.0,386.0,42.0,Matches
Franco Orozco,ar ARG,FW,21.0,12.5,485.0,6.0,50.0,182.0,261.0,42.0,485.0,45.0,15.0,33.3,22.0,48.9,302.0,2234.0,962.0,36.0,20.0,11.0,46.0,14.0,345.0,128.0,Matches
Jose Domínguez,py PAR,DF,26.0,12.7,629.0,97.0,348.0,268.0,18.0,7.0,629.0,12.0,9.0,75.0,2.0,16.7,381.0,1667.0,933.0,10.0,3.0,0.0,5.0,2.0,398.0,1.0,Matches
Raúl Loaiza,co COL,MF,28.0,11.8,483.0,13.0,78.0,320.0,91.0,19.0,483.0,22.0,11.0,50.0,9.0,40.9,285.0,1445.0,545.0,12.0,7.0,3.0,22.0,11.0,286.0,26.0,Matches
Franco Troyansky,ar ARG,FW,25.0,11.3,428.0,6.0,58.0,175.0,200.0,43.0,427.0,47.0,18.0,38.3,28.0,59.6,235.0,1182.0,457.0,18.0,13.0,6.0,41.0,20.0,291.0,86.0,Matches
Felipe Aguilar,co COL,DF,30.0,13.1,665.0,113.0,383.0,266.0,18.0,13.0,665.0,2.0,2.0,100.0,0.0,0.0,338.0,1685.0,1000.0,8.0,4.0,1.0,5.0,1.0,393.0,1.0,Matches
Lautaro Acosta,ar ARG,MF,34.0,10.4,423.0,12.0,79.0,232.0,125.0,26.0,423.0,24.0,9.0,37.5,5.0,20.8,237.0,1236.0,657.0,19.0,12.0,2.0,21.0,15.0,249.0,26.0,Matches
Julián Fernández,ar ARG,MF,27.0,11.4,,,,,,,,,,,,,,,,,,,,,,,Matches
Lautaro Morales,ar ARG,GK,23.0,8.9,306.0,225.0,302.0,4.0,0.0,0.0,306.0,0.0,0.0,,0.0,,164.0,926.0,585.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,Matches
Diego Braghieri,ar ARG,DF,35.0,5.1,261.0,52.0,165.0,89.0,8.0,5.0,261.0,1.0,1.0,100.0,0.0,0.0,107.0,631.0,464.0,6.0,0.0,0.0,0.0,0.0,141.0,0.0,Matches
Facundo Pérez,ar ARG,"MF,FW",23.0,2.7,145.0,6.0,43.0,78.0,25.0,1.0,145.0,6.0,3.0,50.0,3.0,50.0,81.0,398.0,197.0,4.0,7.0,0.0,7.0,4.0,86.0,4.0,Matches
Julio Soler,ar ARG,DF,17.0,2.3,126.0,8.0,50.0,59.0,17.0,1.0,126.0,4.0,1.0,25.0,3.0,75.0,53.0,321.0,206.0,1.0,2.0,1.0,2.0,0.0,55.0,5.0,Matches
Leonel Di Plácido,ar ARG,DF,29.0,1.7,98.0,7.0,34.0,42.0,23.0,0.0,98.0,6.0,5.0,83.3,1.0,16.7,54.0,273.0,118.0,5.0,4.0,0.0,3.0,5.0,45.0,6.0,Matches
José Sand,ar ARG,"FW,MF",42.0,2.7,125.0,3.0,10.0,56.0,59.0,20.0,123.0,6.0,1.0,16.7,3.0,50.0,78.0,387.0,129.0,4.0,0.0,2.0,13.0,8.0,103.0,23.0,Matches
Julián Aude,ar ARG,DF,19.0,1.6,70.0,6.0,22.0,30.0,19.0,0.0,70.0,5.0,3.0,60.0,0.0,0.0,31.0,145.0,91.0,2.0,1.0,0.0,3.0,0.0,26.0,1.0,Matches
Pablo Aranda,ar ARG,DF,21.0,1.0,52.0,0.0,13.0,24.0,15.0,0.0,52.0,2.0,0.0,0.0,1.0,50.0,20.0,88.0,53.0,1.0,0.0,0.0,0.0,2.0,33.0,3.0,Matches
Brian Blando,ar ARG,FW,27.0,0.7,39.0,0.0,4.0,12.0,23.0,5.0,39.0,1.0,1.0,100.0,0.0,0.0,18.0,98.0,50.0,1.0,2.0,0.0,7.0,3.0,26.0,5.0,Matches
Brian Aguilar,ar ARG,DF,19.0,0.6,22.0,5.0,15.0,4.0,3.0,1.0,22.0,0.0,0.0,,0.0,,7.0,31.0,17.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,Matches
Mateo Sanabria,ar ARG,FW,18.0,0.2,9.0,0.0,0.0,6.0,3.0,1.0,9.0,1.0,1.0,100.0,0.0,0.0,9.0,43.0,27.0,1.0,0.0,1.0,1.0,1.0,8.0,3.0,Matches
Dylan Aquino,ar ARG,"FW,MF",17.0,0.1,15.0,0.0,1.0,10.0,5.0,0.0,15.0,1.0,0.0,0.0,1.0,100.0,7.0,60.0,5.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,Matches
David González,ar ARG,MF,18.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,100.0,0.0,0.0,1.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,26.9,27.0,14205.0,1554.0,4863.0,6450.0,3062.0,490.0,14197.0,618.0,304.0,49.2,242.0,39.2,7178.0,37924.0,19448.0,349.0,233.0,64.0,479.0,236.0,7890.0,897.0,
Opponent Total,,,27.1,27.0,15092.0,1358.0,4373.0,7157.0,3764.0,444.0,15091.0,597.0,315.0,52.8,226.0,37.9,7931.0,42921.0,22587.0,441.0,320.0,60.0,452.0,229.0,8939.0,1128.0,
