Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Cristian Lema,ar ARG,DF,32.0,22.7,28.0,1.23,21.0,1.0,0.0,4.0,0.0,2.0,3.0,0.13,1.0,1.0,0.0,1.0,0.0,0.0,Matches
Leandro Díaz,ar ARG,FW,30.0,22.8,43.0,1.89,29.0,1.0,4.0,6.0,3.0,0.0,5.0,0.22,4.0,0.0,0.0,1.0,0.0,0.0,Matches
Pedro De la Vega,ar ARG,FW,21.0,21.7,50.0,2.3,29.0,0.0,7.0,11.0,3.0,0.0,9.0,0.41,6.0,0.0,2.0,1.0,0.0,0.0,Matches
Tomás Belmonte,ar ARG,MF,24.0,21.0,26.0,1.24,16.0,0.0,0.0,3.0,3.0,4.0,4.0,0.19,1.0,0.0,0.0,1.0,1.0,1.0,Matches
Juan Cáceres,py PAR,DF,22.0,20.0,41.0,2.05,30.0,4.0,3.0,4.0,0.0,0.0,4.0,0.2,3.0,0.0,0.0,1.0,0.0,0.0,Matches
Lucas Acosta,ar ARG,GK,27.0,18.0,4.0,0.22,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luciano Boggio,it ITA,MF,23.0,16.0,60.0,3.74,26.0,22.0,4.0,2.0,6.0,0.0,8.0,0.5,4.0,2.0,1.0,0.0,1.0,0.0,Matches
Matías Esquivel,ar ARG,"MF,FW",23.0,14.2,71.0,5.0,40.0,24.0,3.0,2.0,1.0,1.0,7.0,0.49,6.0,1.0,0.0,0.0,0.0,0.0,Matches
Braian Aguirre,ar ARG,DF,22.0,14.2,29.0,2.04,16.0,3.0,7.0,2.0,1.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Juan Sánchez Miño,ar ARG,DF,33.0,13.0,28.0,2.16,21.0,6.0,1.0,0.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Franco Orozco,ar ARG,FW,21.0,12.5,42.0,3.36,20.0,10.0,6.0,2.0,4.0,0.0,4.0,0.32,2.0,1.0,0.0,0.0,1.0,0.0,Matches
Jose Domínguez,py PAR,DF,26.0,12.7,11.0,0.87,8.0,0.0,0.0,3.0,0.0,0.0,2.0,0.16,1.0,0.0,0.0,1.0,0.0,0.0,Matches
Raúl Loaiza,co COL,MF,28.0,11.8,23.0,1.94,20.0,0.0,2.0,0.0,1.0,0.0,2.0,0.17,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Franco Troyansky,ar ARG,FW,25.0,11.3,30.0,2.65,21.0,0.0,4.0,1.0,3.0,1.0,3.0,0.27,1.0,0.0,1.0,0.0,1.0,0.0,Matches
Felipe Aguilar,co COL,DF,30.0,13.1,6.0,0.46,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lautaro Acosta,ar ARG,MF,34.0,10.4,31.0,2.99,21.0,0.0,1.0,1.0,8.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,Matches
Julián Fernández,ar ARG,MF,27.0,11.4,,,,,,,,,,,,,,,,,Matches
Lautaro Morales,ar ARG,GK,23.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Diego Braghieri,ar ARG,DF,35.0,5.1,2.0,0.39,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Facundo Pérez,ar ARG,"MF,FW",23.0,2.7,10.0,3.63,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Julio Soler,ar ARG,DF,17.0,2.3,6.0,2.58,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Leonel Di Plácido,ar ARG,DF,29.0,1.7,4.0,2.34,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
José Sand,ar ARG,"FW,MF",42.0,2.7,6.0,2.23,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.37,0.0,0.0,0.0,0.0,1.0,0.0,Matches
Julián Aude,ar ARG,DF,19.0,1.6,3.0,1.85,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Pablo Aranda,ar ARG,DF,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Brian Blando,ar ARG,FW,27.0,0.7,5.0,7.03,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.41,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Brian Aguilar,ar ARG,DF,19.0,0.6,1.0,1.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mateo Sanabria,ar ARG,FW,18.0,0.2,1.0,4.74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Dylan Aquino,ar ARG,"FW,MF",17.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
David González,ar ARG,MF,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,26.9,27.0,574.0,21.26,366.0,74.0,45.0,43.0,36.0,10.0,56.0,2.07,34.0,5.0,4.0,6.0,6.0,1.0,
Opponent Total,,,27.1,27.0,546.0,20.22,381.0,48.0,45.0,32.0,35.0,5.0,41.0,1.52,29.0,0.0,4.0,6.0,2.0,0.0,
