Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Ronald,br BRA,"MF,FW",22-199,13.6,38.0,2.8,20.0,0.0,8.0,3.0,7.0,0.0,3.0,0.22,3.0,0.0,0.0,0.0,0.0,0.0,Matches
Gaspar,ao ANG,DF,26-094,13.5,6.0,0.44,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Léo Jabá,br BRA,"MF,FW",25-150,10.0,25.0,2.49,19.0,0.0,2.0,1.0,3.0,0.0,3.0,0.3,3.0,0.0,0.0,0.0,0.0,0.0,Matches
Leo Cordeiro,br BRA,MF,28-094,12.3,17.0,1.38,14.0,0.0,1.0,0.0,1.0,1.0,1.0,0.08,0.0,0.0,1.0,0.0,0.0,0.0,Matches
João Reis,pt POR,"DF,MF",31-189,11.6,13.0,1.12,7.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Hevertton Santos,br BRA,"DF,MF",22-332,10.5,28.0,2.66,17.0,8.0,0.0,3.0,0.0,0.0,3.0,0.29,3.0,0.0,0.0,0.0,0.0,0.0,Matches
Aloísio Souza Genézio,br BRA,MF,27-241,7.8,14.0,1.78,9.0,0.0,0.0,2.0,1.0,2.0,3.0,0.38,3.0,0.0,0.0,0.0,0.0,0.0,Matches
Johnstone Omurwa,ke KEN,DF,25-144,8.6,8.0,0.93,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.12,0.0,0.0,0.0,1.0,0.0,0.0,Matches
Miguel Lopes,pt POR,DF,37-011,7.5,5.0,0.67,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Jean Felipe,br BRA,"MF,DF",29-287,8.2,23.0,2.82,14.0,9.0,0.0,0.0,0.0,0.0,3.0,0.37,2.0,1.0,0.0,0.0,0.0,0.0,Matches
Bruno Brigido,br BRA,GK,32-296,7.0,3.0,0.43,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ronaldo Tavares,pt POR,FW,26-161,6.2,15.0,2.43,12.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Vitó Ferreira,pt POR,MF,26-103,5.8,6.0,1.04,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mansur,br BRA,DF,30-257,6.0,3.0,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kikas,pt POR,"FW,MF",25-104,6.9,9.0,1.31,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Wagner Santos,br BRA,GK,25-246,4.7,1.0,0.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Almeida,br BRA,DF,23-349,4.4,2.0,0.45,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.23,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Nkanyiso Shinga,za RSA,"DF,MF",23-275,3.7,2.0,0.54,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
André Inácio,br BRA,"FW,MF",21-310,3.8,5.0,1.31,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.26,1.0,0.0,0.0,0.0,0.0,0.0,Matches
António Filipe de Carvalho,pt POR,GK,38-260,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Pedro Sá,pt POR,MF,30-029,3.0,5.0,1.69,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Regis Ndo,ml MLI,"FW,MF",22-308,2.2,12.0,5.54,9.0,0.0,2.0,0.0,1.0,0.0,1.0,0.46,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Alioune Ndour,sn SEN,"FW,MF",22-302,1.9,8.0,4.24,4.0,0.0,2.0,1.0,1.0,0.0,3.0,1.59,1.0,0.0,1.0,0.0,1.0,0.0,Matches
Keliano,ao ANG,MF,20-348,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gustavo Henrique,br BRA,FW,24-242,0.2,,,,,,,,,,,,,,,,,Matches
Cambila,ao ANG,GK,21-228,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,27.2,15.0,248.0,16.53,167.0,28.0,20.0,13.0,17.0,3.0,25.0,1.67,20.0,1.0,2.0,1.0,1.0,0.0,
Opponent Total,,,27.1,15.0,386.0,25.73,285.0,30.0,28.0,23.0,17.0,3.0,36.0,2.4,25.0,2.0,3.0,5.0,0.0,1.0,
