Player,Nation,Pos,Age,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Matches
Ronald,br BRA,"MF,FW",22-199,13.6,12.0,6,3.0,5.0,4.0,6.0,17.0,35.3,11.0,12.0,0.0,12.0,3,15.0,6.0,0.0,Matches
Gaspar,ao ANG,DF,26-094,13.5,22.0,16,15.0,6.0,1.0,14.0,22.0,63.6,8.0,21.0,12.0,9.0,20,42.0,86.0,1.0,Matches
Léo Jabá,br BRA,"MF,FW",25-150,10.0,16.0,13,6.0,7.0,3.0,5.0,14.0,35.7,9.0,9.0,0.0,9.0,4,20.0,9.0,0.0,Matches
Leo Cordeiro,br BRA,MF,28-094,12.3,25.0,16,10.0,15.0,0.0,14.0,32.0,43.8,18.0,19.0,5.0,14.0,10,35.0,12.0,0.0,Matches
João Reis,pt POR,"DF,MF",31-189,11.6,30.0,17,19.0,9.0,2.0,19.0,41.0,46.3,22.0,18.0,0.0,18.0,17,47.0,32.0,0.0,Matches
Hevertton Santos,br BRA,"DF,MF",22-332,10.5,9.0,6,6.0,1.0,2.0,6.0,10.0,60.0,4.0,12.0,3.0,9.0,13,22.0,28.0,0.0,Matches
Aloísio Souza Genézio,br BRA,MF,27-241,7.8,16.0,11,5.0,8.0,3.0,9.0,29.0,31.0,20.0,10.0,1.0,9.0,13,29.0,8.0,0.0,Matches
Johnstone Omurwa,ke KEN,DF,25-144,8.6,13.0,7,8.0,4.0,1.0,7.0,14.0,50.0,7.0,16.0,10.0,6.0,15,28.0,34.0,1.0,Matches
Miguel Lopes,pt POR,DF,37-011,7.5,17.0,11,9.0,8.0,0.0,13.0,17.0,76.5,4.0,8.0,6.0,2.0,5,22.0,19.0,0.0,Matches
Jean Felipe,br BRA,"MF,DF",29-287,8.2,15.0,10,5.0,9.0,1.0,10.0,15.0,66.7,5.0,6.0,0.0,6.0,5,20.0,13.0,0.0,Matches
Bruno Brigido,br BRA,GK,32-296,7.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,5.0,0.0,Matches
Ronaldo Tavares,pt POR,FW,26-161,6.2,6.0,3,1.0,2.0,3.0,2.0,4.0,50.0,2.0,3.0,1.0,2.0,2,8.0,7.0,0.0,Matches
Vitó Ferreira,pt POR,MF,26-103,5.8,10.0,7,5.0,5.0,0.0,6.0,22.0,27.3,16.0,4.0,0.0,4.0,3,13.0,9.0,0.0,Matches
Mansur,br BRA,DF,30-257,6.0,9.0,6,5.0,4.0,0.0,6.0,6.0,100.0,0.0,9.0,7.0,2.0,1,10.0,16.0,0.0,Matches
Kikas,pt POR,"FW,MF",25-104,6.9,1.0,1,0.0,0.0,1.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,0,1.0,8.0,0.0,Matches
Wagner Santos,br BRA,GK,25-246,4.7,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,5.0,0.0,Matches
Almeida,br BRA,DF,23-349,4.4,6.0,5,3.0,3.0,0.0,3.0,6.0,50.0,3.0,6.0,4.0,2.0,3,9.0,15.0,0.0,Matches
Nkanyiso Shinga,za RSA,"DF,MF",23-275,3.7,7.0,7,4.0,2.0,1.0,6.0,8.0,75.0,2.0,5.0,1.0,4.0,5,12.0,13.0,0.0,Matches
André Inácio,br BRA,"FW,MF",21-310,3.8,6.0,5,2.0,3.0,1.0,3.0,9.0,33.3,6.0,4.0,1.0,3.0,2,8.0,2.0,0.0,Matches
António Filipe de Carvalho,pt POR,GK,38-260,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,Matches
Pedro Sá,pt POR,MF,30-029,3.0,5.0,2,1.0,4.0,0.0,2.0,4.0,50.0,2.0,2.0,1.0,1.0,3,8.0,5.0,0.0,Matches
Regis Ndo,ml MLI,"FW,MF",22-308,2.2,2.0,1,2.0,0.0,0.0,1.0,5.0,20.0,4.0,5.0,2.0,3.0,0,2.0,0.0,0.0,Matches
Alioune Ndour,sn SEN,"FW,MF",22-302,1.9,4.0,3,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,4.0,2.0,0.0,Matches
Keliano,ao ANG,MF,20-348,1.3,5.0,3,1.0,4.0,0.0,3.0,4.0,75.0,1.0,6.0,4.0,2.0,4,9.0,6.0,1.0,Matches
Gustavo Henrique,br BRA,FW,24-242,0.2,,1,,,,,,,,,,,0,,,,Matches
Cambila,ao ANG,GK,21-228,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,Matches
Squad Total,,,27.2,15.0,236.0,157,110.0,101.0,25.0,136.0,283.0,48.1,147.0,177.0,58.0,119.0,128,364.0,342.0,4.0,
Opponent Total,,,27.1,15.0,245.0,160,119.0,98.0,28.0,126.0,239.0,52.7,113.0,157.0,35.0,122.0,140,385.0,271.0,5.0,
