Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Fabricio Bustos,ar ARG,DF,26.0,27.8,1353,1721,78.6,21219,7162,718,812,88.4,523,657,79.6,84,150,56.0,3,2.9,2.9,0.1,23,83,24,11,103,Matches
Alan Patrick,br BRA,"MF,FW",31.0,27.2,973,1246,78.1,16094,4304,472,553,85.4,389,473,82.2,82,148,55.4,5,5.2,5.9,-0.2,67,102,51,8,159,Matches
Wanderson,br BRA,"FW,MF",28.0,26.0,628,811,77.4,9067,2225,388,442,87.8,195,253,77.1,32,68,47.1,3,2.6,3.0,0.4,31,34,34,10,71,Matches
Gabriel Mercado,ar ARG,DF,35.0,24.2,1013,1127,89.9,19261,7853,332,350,94.9,593,625,94.9,83,135,61.5,0,0.3,0.4,-0.3,5,50,1,1,39,Matches
Vitão,br BRA,DF,22.0,22.7,959,1102,87.0,18472,5777,269,298,90.3,606,650,93.2,73,127,57.5,0,0.5,0.7,-0.5,7,63,1,1,60,Matches
Renê,br BRA,DF,30.0,25.4,1528,1874,81.5,27953,12276,658,727,90.5,666,794,83.9,182,273,66.7,1,1.9,2.5,-0.9,28,171,34,6,159,Matches
Mauricio,br BRA,"FW,MF",21.0,19.6,613,768,79.8,8907,2080,360,407,88.5,210,255,82.4,26,56,46.4,6,3.8,3.3,2.2,28,53,22,3,75,Matches
Johnny Cardoso,us USA,MF,21.0,17.9,680,785,86.6,10886,2869,345,387,89.1,277,310,89.4,45,58,77.6,2,1.0,1.0,1.0,15,68,7,2,70,Matches
Sergio Rochet,uy URU,GK,29.0,19.0,372,537,69.3,10238,7601,63,63,100.0,194,198,98.0,114,272,41.9,0,0.0,0.0,0.0,0,2,0,0,1,Matches
Enner Valencia,ec ECU,FW,33.0,16.0,197,273,72.2,2758,370,118,147,80.3,55,78,70.5,13,18,72.2,1,1.0,1.1,0.0,16,10,10,3,16,Matches
Luiz Adriano,br BRA,FW,35.0,14.8,208,253,82.2,2628,429,128,147,87.1,58,66,87.9,6,8,75.0,1,1.3,1.6,-0.3,12,15,3,0,23,Matches
Carlos de Pena,uy URU,"MF,FW",30.0,15.8,566,741,76.4,9448,2556,283,324,87.3,221,280,78.9,47,92,51.1,0,0.9,1.6,-0.9,14,58,7,2,83,Matches
Charles Aránguiz,cl CHI,MF,33.0,14.1,823,953,86.4,12697,3495,440,497,88.5,321,353,90.9,37,49,75.5,1,1.3,1.1,-0.3,8,85,7,1,89,Matches
Igor Gomes,br BRA,DF,21.0,16.3,829,1040,79.7,14920,4872,356,395,90.1,391,456,85.7,75,146,51.4,0,0.3,0.5,-0.3,5,43,3,2,53,Matches
Pedro Henrique,br BRA,"FW,MF",32.0,14.1,257,362,71.0,4193,681,145,172,84.3,86,123,69.9,20,47,42.6,2,1.0,1.6,1.0,14,11,10,3,24,Matches
Nicolás Hernández,co COL,DF,25.0,14.4,680,780,87.2,13059,4400,238,252,94.4,380,410,92.7,57,102,55.9,2,1.0,1.0,1.0,2,52,3,1,65,Matches
Romulo,br BRA,"MF,DF",22.0,13.5,521,629,82.8,8517,1957,242,278,87.1,242,269,90.0,23,46,50.0,0,0.2,0.3,-0.2,3,42,6,1,37,Matches
Bruno Henrique,br BRA,MF,33.0,11.7,621,746,83.2,10862,3167,292,325,89.8,251,284,88.4,67,108,62.0,0,1.8,2.2,-1.8,27,76,14,3,78,Matches
