Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Luis Ángel Malagón,mx MEX,GK,26-303,13.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kevin Álvarez,mx MEX,DF,24-349,13.2,1,13,5,38.5,0.99,0.38,0.08,0.2,16.4,0,0,0,1.4,1.4,0.11,-0.4,-0.4,Matches
Álvaro Fidalgo,es ESP,MF,26-265,13.0,1,9,4,44.4,0.69,0.31,0.11,0.25,18.3,0,0,0,1.3,1.3,0.15,-0.3,-0.3,Matches
Jonathan dos Santos,mx MEX,MF,33-248,12.8,0,4,2,50.0,0.31,0.16,0.0,0.0,23.2,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
Julián Quiñones,co COL,"FW,MF",26-281,11.8,6,41,18,43.9,3.46,1.52,0.1,0.22,14.3,0,2,2,8.3,6.8,0.17,-2.3,-2.8,Matches
Luis Fernando Fuentes,mx MEX,DF,37-107,11.1,0,2,0,0.0,0.18,0.0,0.0,,10.0,0,0,0,0.2,0.2,0.12,-0.2,-0.2,Matches
Brian Rodríguez,uy URU,FW,23-224,10.0,4,18,9,50.0,1.81,0.9,0.22,0.44,13.8,1,0,0,2.7,2.7,0.15,1.3,1.3,Matches
Diego Valdés,cl CHI,"MF,FW",29-334,8.8,6,31,11,35.5,3.53,1.25,0.19,0.55,18.0,1,0,0,3.1,3.1,0.1,2.9,2.9,Matches
Alejandro Zendejas,us USA,"FW,MF",25-326,9.5,5,26,11,42.3,2.74,1.16,0.19,0.45,17.3,0,0,0,3.0,3.0,0.12,2.0,2.0,Matches
Igor Lichnovsky,cl CHI,DF,29-298,8.8,2,6,3,50.0,0.68,0.34,0.33,0.67,7.5,0,0,0,0.7,0.7,0.11,1.3,1.3,Matches
Richard Sánchez,py PAR,MF,27-276,9.2,1,10,2,20.0,1.09,0.22,0.1,0.5,23.2,2,0,0,1.0,1.0,0.1,0.0,0.0,Matches
Ramón Juárez,mx MEX,DF,22-235,8.2,0,4,1,25.0,0.49,0.12,0.0,0.0,7.6,0,0,0,0.4,0.4,0.1,-0.4,-0.4,Matches
Sebastián Cáceres,uy URU,DF,24-134,7.9,0,3,1,33.3,0.38,0.13,0.0,0.0,10.4,0,0,0,0.5,0.5,0.18,-0.5,-0.5,Matches
Leonardo Suárez,ar ARG,"FW,MF",27-275,7.2,2,20,8,40.0,2.8,1.12,0.1,0.25,23.7,7,0,0,1.8,1.8,0.09,0.2,0.2,Matches
Henry Martín,mx MEX,FW,31-042,7.0,3,13,7,53.8,1.86,1.0,0.23,0.43,11.4,0,0,0,2.3,2.3,0.18,0.7,0.7,Matches
Jonathan Rodríguez,uy URU,"FW,MF",30-177,6.7,6,17,10,58.8,2.55,1.5,0.35,0.6,15.2,0,0,1,4.0,3.0,0.18,2.0,3.0,Matches
Miguel Layún,mx MEX,"DF,FW",35-188,5.8,0,6,2,33.3,1.03,0.34,0.0,0.0,22.6,0,0,0,0.7,0.7,0.12,-0.7,-0.7,Matches
Salvador Reyes Chávez,mx MEX,DF,25-240,5.9,0,4,1,25.0,0.68,0.17,0.0,0.0,18.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Israel Reyes,mx MEX,DF,23-221,5.0,0,1,0,0.0,0.2,0.0,0.0,,5.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Oscar Jiménez,mx MEX,GK,35-079,3.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Emilio Lara,mx MEX,DF,21-226,2.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Néstor Araujo,mx MEX,DF,32-123,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Santiago Naveda,mx MEX,MF,22-258,1.5,0,3,0,0.0,1.99,0.0,0.0,,17.6,0,0,0,0.3,0.3,0.1,-0.3,-0.3,Matches
Román Martínez,mx MEX,FW,21-134,0.7,0,2,2,100.0,2.73,2.73,0.0,0.0,16.3,0,0,0,0.2,0.2,0.1,-0.2,-0.2,Matches
Patricio Salas,mx MEX,"FW,MF",19-316,0.3,0,3,1,33.3,8.71,2.9,0.0,0.0,16.8,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Juan Cantú,mx MEX,FW,19-292,0.3,0,1,0,0.0,3.75,0.0,0.0,,7.5,0,0,0,0.2,0.2,0.17,-0.2,-0.2,Matches
Mauro Laínez,mx MEX,FW,27-235,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Bruce El-Mesmari,mx MEX,"FW,DF",21-251,0.2,0,1,0,0.0,4.29,0.0,0.0,,22.7,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Sergio De los Ríos,mx MEX,FW,20-185,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Sebastián Martínez,mx MEX,MF,20-249,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,28.1,17.0,37,238,98,41.2,14.0,5.76,0.15,0.36,16.5,11,2,3,31.9,29.5,0.13,5.1,5.5,
Opponent Total,,,28.1,17.0,14,183,52,28.4,10.76,3.06,0.08,0.27,20.8,11,0,0,12.8,12.8,0.07,1.2,1.2,
