Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Éverson,br BRA,GK,32.0,36.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Paulinho,br BRA,"FW,MF",22.0,33.2,20,90,47,52.2,2.71,1.41,0.22,0.43,13.3,0,0,0,14.9,14.9,0.17,5.1,5.1,Matches
Hulk,br BRA,FW,36.0,32.7,15,117,43,36.8,3.58,1.32,0.09,0.23,25.2,34,5,5,11.9,8.4,0.07,3.1,1.6,Matches
Jemerson,br BRA,DF,30.0,27.5,0,10,2,20.0,0.36,0.07,0.0,0.0,10.2,0,0,0,1.0,1.0,0.1,-1.0,-1.0,Matches
Guilherme Arana,br BRA,DF,25.0,26.5,2,28,7,25.0,1.06,0.26,0.07,0.29,23.9,0,0,0,1.0,1.0,0.04,1.0,1.0,Matches
Otávio,br BRA,MF,28.0,25.6,0,8,2,25.0,0.31,0.08,0.0,0.0,25.0,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
Mauricio Lemos,uy URU,DF,27.0,24.6,1,21,7,33.3,0.85,0.28,0.05,0.14,20.2,5,0,0,1.1,1.1,0.05,-0.1,-0.1,Matches
Federico Zaracho,ar ARG,"MF,FW",24.0,21.6,2,21,4,19.0,0.97,0.18,0.1,0.5,16.6,0,0,0,3.0,3.0,0.14,-1.0,-1.0,Matches
Cristian Pavón,ar ARG,"FW,MF",27.0,21.5,3,53,17,32.1,2.47,0.79,0.04,0.12,20.5,1,1,1,4.1,3.3,0.06,-1.1,-1.3,Matches
Renzo Saravia,ar ARG,DF,29.0,19.0,0,10,3,30.0,0.53,0.16,0.0,0.0,25.2,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
Rodrigo Battaglia,ar ARG,MF,31.0,19.2,0,17,3,17.6,0.89,0.16,0.0,0.0,18.7,0,0,0,0.9,0.9,0.05,-0.9,-0.9,Matches
Mariano,br BRA,DF,36.0,17.4,0,1,1,100.0,0.06,0.06,0.0,0.0,14.4,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Igor Gomes,br BRA,"MF,FW",23.0,15.3,2,19,5,26.3,1.24,0.33,0.11,0.4,21.0,0,0,0,1.8,1.8,0.09,0.2,0.2,Matches
Edenílson,br BRA,"MF,FW",33.0,15.2,1,8,3,37.5,0.53,0.2,0.13,0.33,20.3,0,0,0,0.5,0.5,0.06,0.5,0.5,Matches
