Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Éverson,br BRA,GK,32.0,36.0,1141,1023,1139,3,0,0,1141,0,0,,0,,657,3233,2034,0,1,1,1,0,550,0,Matches
Paulinho,br BRA,"FW,MF",22.0,33.2,1431,24,155,673,646,153,1431,102,52,51.0,46,45.1,908,5968,2896,95,85,34,83,38,1066,234,Matches
Hulk,br BRA,FW,36.0,32.7,1484,40,86,583,848,105,1479,176,83,47.2,71,40.3,940,5590,2688,87,75,32,126,109,1140,204,Matches
Jemerson,br BRA,DF,30.0,27.5,1770,294,919,817,39,15,1770,7,4,57.1,3,42.9,1019,6322,4030,21,7,0,6,5,1115,5,Matches
Guilherme Arana,br BRA,DF,25.0,26.5,1962,82,521,893,562,27,1962,31,12,38.7,16,51.6,1077,5445,3104,56,43,5,25,13,1289,122,Matches
Otávio,br BRA,MF,28.0,25.6,1660,59,371,1197,100,2,1660,10,5,50.0,3,30.0,962,4234,1974,12,14,0,10,4,1149,12,Matches
Mauricio Lemos,uy URU,DF,27.0,24.6,1537,214,757,754,37,15,1537,5,4,80.0,1,20.0,894,4992,2902,17,6,0,11,6,934,2,Matches
Federico Zaracho,ar ARG,"MF,FW",24.0,21.6,1201,29,177,723,315,40,1201,38,27,71.1,7,18.4,654,2698,1167,16,22,4,43,32,766,74,Matches
Cristian Pavón,ar ARG,"FW,MF",27.0,21.5,1212,18,149,519,559,86,1211,75,35,46.7,33,44.0,788,4810,2412,85,54,32,40,33,905,220,Matches
Renzo Saravia,ar ARG,DF,29.0,19.0,1252,64,328,687,248,10,1252,51,25,49.0,23,45.1,649,3525,1899,40,35,2,38,18,694,66,Matches
Rodrigo Battaglia,ar ARG,MF,31.0,19.2,1124,33,197,778,165,19,1124,23,16,69.6,6,26.1,719,4095,2229,38,33,2,14,13,785,27,Matches
Mariano,br BRA,DF,36.0,17.4,1233,58,385,674,189,4,1233,18,13,72.2,4,22.2,615,2470,1241,16,20,1,5,1,735,27,Matches
Igor Gomes,br BRA,"MF,FW",23.0,15.3,862,15,138,407,331,30,862,43,30,69.8,10,23.3,516,2839,1191,32,27,5,45,16,600,83,Matches
Edenílson,br BRA,"MF,FW",33.0,15.2,816,27,171,494,154,16,816,15,6,40.0,9,60.0,463,2228,1206,24,17,3,26,12,546,50,Matches
Rubens,br BRA,"DF,MF",21.0,15.0,1011,65,291,441,287,27,1011,23,14,60.9,8,34.8,477,2255,1124,39,19,12,13,19,569,88,Matches
Bruno Fuchs,br BRA,DF,23.0,12.1,776,99,378,389,17,0,776,5,3,60.0,2,40.0,482,2841,1881,5,6,0,2,3,528,0,Matches
Hyoran,br BRA,"MF,FW",29.0,7.7,391,8,47,177,172,15,391,21,10,47.6,10,47.6,224,1156,595,16,19,1,17,5,249,30,Matches
Alan Franco,ec ECU,"MF,FW",24.0,9.3,440,20,108,275,63,9,440,3,1,33.3,2,66.7,206,877,385,4,6,0,6,2,262,8,Matches
Igor Rabello,br BRA,DF,27.0,7.7,456,59,212,235,9,4,456,0,0,,0,,240,1077,731,2,1,0,3,1,267,0,Matches
Pedrinho,br BRA,"MF,FW",24.0,7.0,478,3,32,257,196,2,478,20,11,55.0,7,35.0,317,1831,791,15,28,0,14,6,367,34,Matches
Eduardo Vargas,cl CHI,FW,33.0,5.2,197,2,13,102,86,18,197,10,7,70.0,2,20.0,131,792,280,6,5,1,13,9,156,25,Matches
Nathan Silva,br BRA,DF,25.0,4.0,262,26,155,103,5,3,262,1,0,0.0,0,0.0,180,1109,820,4,2,0,0,0,195,1,Matches
Patrick,br BRA,"MF,FW",30.0,6.2,439,12,99,183,162,22,439,35,14,40.0,18,51.4,233,1226,566,20,19,8,23,16,284,54,Matches
Alan Kardec,br BRA,"FW,MF",34.0,2.9,71,1,2,38,32,14,71,2,2,100.0,0,0.0,31,98,32,2,0,0,4,1,50,7,Matches
Matheus Mendes,br BRA,GK,23.0,2.0,70,58,70,0,0,0,70,0,0,,0,,30,157,136,0,0,0,0,0,17,0,Matches
Réver,br BRA,"DF,FW",38.0,1.3,70,28,53,17,0,0,70,0,0,,0,,31,119,77,0,0,0,1,0,44,0,Matches
Dodô,br BRA,DF,30.0,0.7,65,0,9,37,19,0,65,1,0,0.0,1,100.0,36,202,102,2,2,0,1,0,47,7,Matches
Alisson,br BRA,"MF,DF",17.0,0.5,48,0,5,20,26,1,48,7,3,42.9,3,42.9,35,322,161,3,3,0,2,1,34,10,Matches
Isaac,br BRA,FW,18.0,0.2,7,0,0,3,4,1,7,0,0,,0,,3,17,0,0,0,0,1,1,4,3,Matches
Paulo Vitor,br BRA,MF,18.0,0.2,19,0,7,11,1,0,19,0,0,,0,,11,29,11,0,0,0,1,0,18,0,Matches
Carlos Eduardo,br BRA,"MF,FW",18.0,0.1,5,0,1,2,2,0,5,1,0,0.0,0,0.0,4,14,7,0,0,0,1,0,4,1,Matches
Squad Total,,,28.7,38.0,23490,2361,6975,11492,5274,638,23484,723,377,52.1,285,39.4,13532,72571,38672,657,549,143,575,364,15369,1394,
Opponent Total,,,27.4,38.0,21370,1968,6158,10270,5201,679,21368,851,413,48.5,367,43.1,11977,66843,35292,627,534,101,584,388,13395,1461,
