Player,Nation,Pos,Age,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Matches
Éverson,br BRA,GK,32.0,36.0,0,0,0,0,0,0,0,,0,1,0,1,1,1,18,0,Matches
Paulinho,br BRA,"FW,MF",22.0,33.2,43,31,14,24,5,18,37,48.6,19,25,1,24,16,59,17,0,Matches
Hulk,br BRA,FW,36.0,32.7,28,21,6,14,8,9,22,40.9,13,12,3,9,1,29,37,0,Matches
Jemerson,br BRA,DF,30.0,27.5,30,20,19,10,1,16,33,48.5,17,31,24,7,31,61,104,1,Matches
Guilherme Arana,br BRA,DF,25.0,26.5,42,29,25,16,1,15,25,60.0,10,31,10,21,32,74,56,0,Matches
Otávio,br BRA,MF,28.0,25.6,75,40,33,35,7,34,84,40.5,50,41,16,25,27,102,34,0,Matches
Mauricio Lemos,uy URU,DF,27.0,24.6,41,29,30,9,2,27,35,77.1,8,31,25,6,41,82,120,0,Matches
Federico Zaracho,ar ARG,"MF,FW",24.0,21.6,71,42,27,37,7,27,92,29.3,65,29,4,25,31,102,22,0,Matches
Cristian Pavón,ar ARG,"FW,MF",27.0,21.5,33,28,13,11,9,17,58,29.3,41,23,0,23,19,52,9,0,Matches
Renzo Saravia,ar ARG,DF,29.0,19.0,61,39,29,25,7,38,74,51.4,36,35,7,28,17,78,48,0,Matches
Rodrigo Battaglia,ar ARG,MF,31.0,19.2,39,29,15,22,2,20,37,54.1,17,22,9,13,12,51,22,1,Matches
Mariano,br BRA,DF,36.0,17.4,48,31,30,16,2,34,50,68.0,16,11,4,7,20,68,33,1,Matches
Igor Gomes,br BRA,"MF,FW",23.0,15.3,20,14,12,6,2,14,29,48.3,15,17,4,13,11,31,9,0,Matches
Edenílson,br BRA,"MF,FW",33.0,15.2,21,12,11,7,3,15,26,57.7,11,20,2,18,18,39,22,1,Matches
Rubens,br BRA,"DF,MF",21.0,15.0,81,49,47,22,12,30,55,54.5,25,16,3,13,19,100,58,0,Matches
Bruno Fuchs,br BRA,DF,23.0,12.1,13,6,11,2,0,4,8,50.0,4,11,5,6,16,29,53,0,Matches
Hyoran,br BRA,"MF,FW",29.0,7.7,15,8,5,6,4,9,26,34.6,17,13,2,11,3,18,6,0,Matches
Alan Franco,ec ECU,"MF,FW",24.0,9.3,26,14,11,10,5,8,18,44.4,10,12,4,8,15,41,9,0,Matches
Igor Rabello,br BRA,DF,27.0,7.7,17,12,13,4,0,11,23,47.8,12,12,8,4,9,26,40,0,Matches
Pedrinho,br BRA,"MF,FW",24.0,7.0,13,5,4,7,2,4,5,80.0,1,6,0,6,1,14,2,0,Matches
Eduardo Vargas,cl CHI,FW,33.0,5.2,3,1,1,2,0,3,12,25.0,9,4,0,4,0,3,1,0,Matches
Nathan Silva,br BRA,DF,25.0,4.0,3,2,3,0,0,2,2,100.0,0,3,2,1,0,3,14,0,Matches
Patrick,br BRA,"MF,FW",30.0,6.2,28,19,9,10,9,11,26,42.3,15,11,1,10,6,34,9,0,Matches
Alan Kardec,br BRA,"FW,MF",34.0,2.9,0,0,0,0,0,0,0,,0,1,0,1,1,1,1,0,Matches
Matheus Mendes,br BRA,GK,23.0,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
Réver,br BRA,"DF,FW",38.0,1.3,0,0,0,0,0,0,0,,0,2,2,0,1,1,11,0,Matches
Dodô,br BRA,DF,30.0,0.7,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,Matches
Alisson,br BRA,"MF,DF",17.0,0.5,2,2,0,1,1,0,0,,0,1,0,1,0,2,1,0,Matches
Isaac,br BRA,FW,18.0,0.2,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0,Matches
Paulo Vitor,br BRA,MF,18.0,0.2,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,0,0,Matches
Carlos Eduardo,br BRA,"MF,FW",18.0,0.1,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,Matches
Squad Total,,,28.7,38.0,755,485,368,297,90,367,780,47.1,413,422,136,286,350,1105,758,4,
Opponent Total,,,27.4,38.0,647,382,297,274,76,285,662,43.1,377,420,126,294,382,1029,687,5,
