Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Miguel Rodríguez,mx MEX,DF,20-253,16.7,562,804,69.9,8959,4437,311,369,84.3,200,265,75.5,37,110,33.6,1,3.0,2.3,-2.0,28,45,12,7,48,Matches
Gustavo Cabral,ar ARG,DF,38-077,16.0,628,732,85.8,12338,5243,209,232,90.1,336,363,92.6,75,111,67.6,0,0.1,0.4,-0.1,4,30,0,0,39,Matches
Sergio Barreto,ar ARG,DF,24-254,15.3,456,610,74.8,9186,4335,139,173,80.3,251,298,84.2,59,118,50.0,1,0.4,0.4,0.6,4,25,1,0,44,Matches
Carlos Moreno,mx MEX,GK,25-335,14.0,237,403,58.8,8933,7834,25,26,96.2,80,81,98.8,132,296,44.6,0,0.1,0.0,-0.1,1,10,0,0,0,Matches
Erick Sánchez,mx MEX,"MF,FW",24-094,12.8,560,710,78.9,10373,3723,233,284,82.0,232,278,83.5,78,106,73.6,2,1.7,1.2,0.3,27,108,16,1,134,Matches
Lucas Di Yorio,ar ARG,FW,27-038,11.3,126,205,61.5,1640,370,73,108,67.6,39,55,70.9,2,7,28.6,0,2.0,1.2,-2.0,15,10,2,0,15,Matches
Elias Montiel,mx MEX,MF,18-084,10.0,407,457,89.1,8289,2307,144,158,91.1,177,185,95.7,73,84,86.9,2,0.5,0.6,1.5,10,70,2,1,85,Matches
Roberto de la Rosa,mx MEX,"FW,MF",23-360,8.7,181,264,68.6,3074,603,89,113,78.8,73,93,78.5,16,35,45.7,1,1.8,1.1,-0.8,15,10,9,1,28,Matches
José Castillo Pérez,mx MEX,DF,22-028,8.3,385,524,73.5,6151,2784,210,237,88.6,139,183,76.0,26,65,40.0,1,1.2,1.2,-0.2,8,40,9,7,42,Matches
Marino Hinestroza,co COL,"MF,FW",21-175,7.7,186,245,75.9,2668,578,113,132,85.6,60,76,78.9,7,21,33.3,1,0.7,0.6,0.3,15,18,6,1,20,Matches
David Terans,uy URU,"MF,FW",29-141,6.1,158,217,72.8,2729,771,67,79,84.8,63,79,79.7,18,37,48.6,0,0.4,0.6,-0.4,15,19,7,0,29,Matches
Byron Castillo,ec ECU,DF,25-050,7.3,255,341,74.8,4333,1673,113,129,87.6,117,150,78.0,20,42,47.6,0,0.5,0.5,-0.5,6,22,6,6,23,Matches
Jesús Hernández,mx MEX,"MF,FW",22-151,5.9,174,224,77.7,2729,789,96,109,88.1,55,69,79.7,15,28,53.6,0,0.9,1.0,-0.9,15,15,6,3,16,Matches
Celso Ortiz,py PAR,MF,34-338,5.6,211,262,80.5,3736,1299,85,99,85.9,101,116,87.1,17,26,65.4,0,0.2,0.3,-0.2,3,21,1,0,25,Matches
Jorge Berlanga,mx MEX,DF,20-165,5.3,229,281,81.5,4164,1649,92,105,87.6,116,129,89.9,20,41,48.8,0,0.0,0.0,0.0,0,13,2,0,17,Matches
Bryan González,mx MEX,"MF,FW",20-264,3.9,87,113,77.0,1441,435,45,51,88.2,33,45,73.3,5,9,55.6,0,0.4,0.4,-0.4,5,6,2,1,11,Matches
Pedro Pedraza,mx MEX,MF,23-244,5.2,218,248,87.9,3586,1044,95,105,90.5,97,106,91.5,16,22,72.7,0,0.2,0.2,-0.2,4,29,2,0,23,Matches
Oussama Idrissi,ma MAR,"FW,MF",27-307,3.6,123,160,76.9,2392,555,50,58,86.2,47,57,82.5,22,36,61.1,1,0.5,0.5,0.5,5,10,6,4,15,Matches
Óscar Ustari,ar ARG,GK,37-180,3.0,57,87,65.5,1938,1726,6,6,100.0,18,20,90.0,32,60,53.3,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Illian Hernandez,mx MEX,FW,23-262,4.5,69,108,63.9,871,195,49,66,74.2,10,16,62.5,4,7,57.1,0,0.2,0.2,-0.2,5,9,2,0,10,Matches
Francisco Antonio Figueroa,mx MEX,"MF,FW",24-200,2.2,48,69,69.6,780,254,27,29,93.1,13,24,54.2,7,12,58.3,0,0.2,0.5,-0.2,6,6,7,4,11,Matches
Jahaziel Marchand,mx MEX,MF,22-093,2.2,80,95,84.2,1400,415,32,37,86.5,40,45,88.9,7,12,58.3,1,0.3,0.0,0.7,3,5,0,0,13,Matches
Alexei Dominguez,mx MEX,"MF,FW",18-361,2.0,55,67,82.1,875,214,29,31,93.5,17,24,70.8,5,8,62.5,0,0.6,0.4,-0.6,4,3,4,2,8,Matches
Paulino,es ESP,MF,26-186,1.4,65,83,78.3,1141,403,30,37,81.1,27,34,79.4,6,10,60.0,0,0.3,0.1,-0.3,3,6,0,0,9,Matches
Israel Luna,mx MEX,MF,21-282,1.2,48,55,87.3,933,243,21,24,87.5,17,18,94.4,8,9,88.9,0,0.0,0.0,0.0,1,6,1,0,8,Matches
Javier Eduardo López,mx MEX,"MF,FW",29-104,2.9,110,144,76.4,1669,589,58,65,89.2,34,48,70.8,8,15,53.3,0,1.8,1.7,-1.8,11,10,8,2,16,Matches
René López,mx MEX,DF,21-360,0.8,21,38,55.3,373,158,8,12,66.7,11,17,64.7,2,5,40.0,0,0.0,0.0,0.0,0,4,0,0,4,Matches
Luis Sánchez,mx MEX,DF,23-241,0.7,20,25,80.0,385,177,9,10,90.0,8,10,80.0,3,5,60.0,0,0.0,0.0,0.0,0,2,0,0,2,Matches
Owen González,mx MEX,"MF,FW",20-163,1.6,46,64,71.9,651,167,26,33,78.8,16,20,80.0,2,4,50.0,0,0.4,0.7,-0.4,3,6,1,1,6,Matches
Fernando Ovelar,py PAR,"MF,FW",19-358,0.4,12,14,85.7,202,43,6,6,100.0,2,3,66.7,2,3,66.7,0,0.0,0.0,0.0,0,2,0,0,2,Matches
Squad Total,,,25.4,17.0,5814,7649,76.0,107939,45013,2490,2923,85.2,2429,2907,83.6,724,1344,53.9,11,18.4,16.2,-7.4,216,561,112,41,703,
Opponent Total,,,28.0,17.0,6360,8384,75.9,120143,47977,2704,3141,86.1,2723,3296,82.6,819,1497,54.7,19,20.2,20.0,-1.2,174,552,125,34,620,
