Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Diogo Costa,pt POR,GK,24-102,15.0,453,580,78.1,12459,8376,55,57,96.5,245,248,98.8,152,272,55.9,0,0.0,0.0,0.0,0,9,0,0,1,Matches
Pepê,br BRA,"MF,DF",26-309,13.2,423,558,75.8,6951,1897,209,258,81.0,177,213,83.1,30,52,57.7,2,1.8,2.6,0.2,17,40,32,5,77,Matches
Stephen Eustáquio,ca CAN,MF,27-009,13.1,641,784,81.8,11601,3174,267,317,84.2,296,337,87.8,65,98,66.3,2,2.6,3.2,-0.6,24,56,20,1,87,Matches
Mehdi Taremi,ir IRN,FW,31-165,12.9,239,318,75.2,3263,759,142,169,84.0,74,93,79.6,8,15,53.3,1,1.6,2.0,-0.6,14,22,9,0,35,Matches
João Mário Lopes,pt POR,DF,23-361,10.6,450,556,80.9,7103,2084,229,255,89.8,191,235,81.3,20,39,51.3,0,0.8,1.1,-0.8,10,29,12,6,53,Matches
Alan Varela,ar ARG,MF,22-179,9.2,473,545,86.8,8419,2064,219,244,89.8,202,220,91.8,47,67,70.1,0,0.2,0.3,-0.2,2,47,5,0,44,Matches
Galeno,br BRA,"MF,DF",26-069,10.1,221,324,68.2,3527,916,109,133,82.0,95,130,73.1,11,32,34.4,2,1.5,2.0,0.5,16,13,9,1,20,Matches
Pepe,pt POR,DF,40-307,7.2,426,511,83.4,8314,3304,160,178,89.9,206,228,90.4,55,94,58.5,1,0.1,0.2,0.9,3,39,2,0,27,Matches
Evanilson,br BRA,FW,24-085,7.0,123,162,75.9,1545,382,77,98,78.6,28,32,87.5,6,9,66.7,1,0.6,1.3,0.4,7,8,6,1,16,Matches
Fábio Cardoso,pt POR,DF,29-255,6.9,468,516,90.7,9520,3266,146,158,92.4,273,287,95.1,48,65,73.8,1,0.3,0.6,0.7,3,51,2,0,64,Matches
David Carmo,pt POR,DF,24-164,6.8,360,424,84.9,7618,2590,103,111,92.8,212,221,95.9,44,83,53.0,0,0.1,0.2,-0.1,2,36,2,0,31,Matches
Wendell,br BRA,DF,30-163,6.9,359,449,80.0,6456,1836,144,160,90.0,185,214,86.4,28,58,48.3,1,0.7,1.2,0.3,9,16,9,5,41,Matches
Iván Marcano,es ESP,DF,36-190,4.1,286,319,89.7,6147,2136,77,83,92.8,161,169,95.3,48,59,81.4,0,0.1,0.3,-0.1,2,35,4,1,45,Matches
Zé Pedro Figueiredo,pt POR,DF,26-207,4.7,296,340,87.1,6420,2021,76,85,89.4,170,185,91.9,48,62,77.4,0,0.0,0.4,0.0,0,37,3,2,37,Matches
André Franco,pt POR,"MF,FW",25-262,4.1,191,242,78.9,3033,982,97,107,90.7,72,82,87.8,17,40,42.5,1,1.6,1.2,-0.6,12,16,6,1,27,Matches
Nicolás González,es ESP,MF,21-361,4.1,235,265,88.7,4062,1069,113,122,92.6,97,105,92.4,24,31,77.4,0,0.4,0.6,-0.4,4,25,3,1,32,Matches
Toni Martínez,es ESP,FW,26-183,4.0,48,70,68.6,528,64,34,49,69.4,9,12,75.0,0,2,0.0,0,0.5,0.3,-0.5,4,2,2,0,3,Matches
