Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Diogo Costa,pt POR,GK,24-102,15.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Pepê,br BRA,"MF,DF",26-309,13.2,0,19,9,47.4,1.44,0.68,0.0,0.0,15.3,0,0,0,1.8,1.8,0.1,-1.8,-1.8,Matches
Stephen Eustáquio,ca CAN,MF,27-009,13.1,2,17,4,23.5,1.3,0.31,0.12,0.5,19.6,0,0,0,1.4,1.4,0.08,0.6,0.6,Matches
Mehdi Taremi,ir IRN,FW,31-165,12.9,3,16,8,50.0,1.24,0.62,0.13,0.25,14.4,0,1,2,3.5,2.0,0.12,-0.5,0.0,Matches
João Mário Lopes,pt POR,DF,23-361,10.6,1,13,1,7.7,1.23,0.09,0.08,1.0,18.0,0,0,0,0.7,0.7,0.05,0.3,0.3,Matches
Alan Varela,ar ARG,MF,22-179,9.2,0,10,1,10.0,1.08,0.11,0.0,0.0,24.2,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
Galeno,br BRA,"MF,DF",26-069,10.1,1,19,5,26.3,1.88,0.5,0.0,0.0,19.8,0,1,2,3.2,1.6,0.09,-2.2,-1.6,Matches
Pepe,pt POR,DF,40-307,7.2,1,4,2,50.0,0.55,0.28,0.25,0.5,15.2,0,0,0,1.0,1.0,0.27,0.0,0.0,Matches
Evanilson,br BRA,FW,24-085,7.0,4,17,7,41.2,2.44,1.0,0.24,0.57,14.3,0,0,0,2.7,2.6,0.15,1.3,1.4,Matches
Fábio Cardoso,pt POR,DF,29-255,6.9,0,5,1,20.0,0.72,0.14,0.0,0.0,12.9,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
David Carmo,pt POR,DF,24-164,6.8,0,5,0,0.0,0.74,0.0,0.0,,9.6,0,0,0,0.7,0.7,0.14,-0.7,-0.7,Matches
Wendell,br BRA,DF,30-163,6.9,1,5,3,60.0,0.73,0.44,0.2,0.33,24.8,1,0,0,0.2,0.2,0.03,0.8,0.8,Matches
Iván Marcano,es ESP,DF,36-190,4.1,2,6,4,66.7,1.47,0.98,0.33,0.5,8.8,0,0,0,1.3,1.3,0.22,0.7,0.7,Matches
Zé Pedro Figueiredo,pt POR,DF,26-207,4.7,1,3,1,33.3,0.63,0.21,0.33,1.0,12.2,1,0,0,0.7,0.7,0.22,0.3,0.3,Matches
André Franco,pt POR,"MF,FW",25-262,4.1,0,5,2,40.0,1.22,0.49,0.0,0.0,16.8,0,0,0,0.6,0.6,0.12,-0.6,-0.6,Matches
Nicolás González,es ESP,MF,21-361,4.1,0,3,0,0.0,0.74,0.0,0.0,,18.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Toni Martínez,es ESP,FW,26-183,4.0,2,13,6,46.2,3.22,1.49,0.15,0.33,13.9,0,0,0,1.0,1.0,0.08,1.0,1.0,Matches
Jorge Eduardo Sánchez,mx MEX,DF,26-020,3.9,0,3,1,33.3,0.78,0.26,0.0,0.0,9.4,0,0,0,0.5,0.5,0.19,-0.5,-0.5,Matches
Zaidu Sanusi,ng NGA,DF,26-200,2.8,1,1,1,100.0,0.35,0.35,1.0,1.0,7.4,0,0,0,0.2,0.2,0.21,0.8,0.8,Matches
Francisco Conceição,pt POR,"MF,FW",21-016,3.7,2,16,4,25.0,4.3,1.07,0.13,0.5,18.0,1,0,0,1.5,1.5,0.09,0.5,0.5,Matches
Ivan Jaime Pajuelo,es ESP,MF,23-095,2.9,1,7,4,57.1,2.43,1.39,0.14,0.25,17.8,1,0,0,0.5,0.5,0.07,0.5,0.5,Matches
João Miguel,pt POR,DF,23-261,2.1,0,2,2,100.0,0.94,0.94,0.0,0.0,28.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Romário Baró,pt POR,"MF,FW",23-339,1.4,0,4,0,0.0,2.95,0.0,0.0,,20.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Gonçalo Borges,pt POR,"MF,DF",22-276,2.3,0,7,2,28.6,3.0,0.86,0.0,0.0,17.3,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Fran Navarro,es ESP,"FW,MF",25-330,1.9,0,6,2,33.3,3.1,1.03,0.0,0.0,13.8,0,0,0,1.2,1.2,0.2,-1.2,-1.2,Matches
Marko Grujić,rs SRB,MF,27-261,1.3,0,1,0,0.0,0.75,0.0,0.0,,7.3,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
Otávio,pt POR,"MF,FW",28-324,1.0,0,1,1,100.0,1.0,1.0,0.0,0.0,33.5,1,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Danny Loader,eng ENG,"FW,DF",23-124,0.5,0,1,1,100.0,2.09,2.09,0.0,0.0,15.1,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches
Squad Total,,,26.9,15.0,22,209,72,34.4,13.93,4.8,0.1,0.28,16.8,5,2,4,24.0,20.8,0.1,-2.0,-0.8,
Opponent Total,,,26.5,15.0,11,143,35,24.5,9.53,2.33,0.06,0.26,18.0,5,2,3,14.2,12.0,0.09,-3.2,-3.0,
