Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Diogo Costa,pt POR,GK,24-102,15.0,1,0.07,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Pepê,br BRA,"MF,DF",26-309,13.2,57,4.33,45,0,7,2,3,0,5,0.38,4,0,0,0,1,0,Matches
Stephen Eustáquio,ca CAN,MF,27-009,13.1,44,3.36,27,13,1,2,1,0,4,0.31,3,0,1,0,0,0,Matches
Mehdi Taremi,ir IRN,FW,31-165,12.9,31,2.4,23,0,1,2,5,0,4,0.31,2,0,1,1,0,0,Matches
João Mário Lopes,pt POR,DF,23-361,10.6,21,1.99,18,0,3,0,0,0,1,0.09,1,0,0,0,0,0,Matches
Alan Varela,ar ARG,MF,22-179,9.2,14,1.52,12,0,0,2,0,0,1,0.11,1,0,0,0,0,0,Matches
Galeno,br BRA,"MF,DF",26-069,10.1,36,3.57,27,2,1,3,3,0,3,0.3,3,0,0,0,0,0,Matches
Pepe,pt POR,DF,40-307,7.2,7,0.97,7,0,0,0,0,0,1,0.14,1,0,0,0,0,0,Matches
Evanilson,br BRA,FW,24-085,7.0,14,2.01,11,0,1,0,2,0,3,0.43,1,0,0,0,2,0,Matches
Fábio Cardoso,pt POR,DF,29-255,6.9,10,1.45,9,0,0,1,0,0,1,0.14,1,0,0,0,0,0,Matches
David Carmo,pt POR,DF,24-164,6.8,5,0.74,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Wendell,br BRA,DF,30-163,6.9,24,3.49,19,2,0,0,3,0,3,0.44,2,1,0,0,0,0,Matches
Iván Marcano,es ESP,DF,36-190,4.1,4,0.98,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Zé Pedro Figueiredo,pt POR,DF,26-207,4.7,5,1.06,5,0,0,0,0,0,1,0.21,1,0,0,0,0,0,Matches
André Franco,pt POR,"MF,FW",25-262,4.1,23,5.58,17,4,0,2,0,0,1,0.24,1,0,0,0,0,0,Matches
Nicolás González,es ESP,MF,21-361,4.1,10,2.45,9,0,0,0,0,1,1,0.25,1,0,0,0,0,0,Matches
Toni Martínez,es ESP,FW,26-183,4.0,8,1.98,7,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Jorge Eduardo Sánchez,mx MEX,DF,26-020,3.9,5,1.29,4,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Zaidu Sanusi,ng NGA,DF,26-200,2.8,6,2.13,2,3,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Francisco Conceição,pt POR,"MF,FW",21-016,3.7,11,2.97,6,1,1,1,2,0,1,0.27,1,0,0,0,0,0,Matches
Ivan Jaime Pajuelo,es ESP,MF,23-095,2.9,14,4.86,10,2,0,0,2,0,2,0.69,2,0,0,0,0,0,Matches
João Miguel,pt POR,DF,23-261,2.1,4,1.88,2,1,0,1,0,0,2,0.94,1,1,0,0,0,0,Matches
Romário Baró,pt POR,"MF,FW",23-339,1.4,5,3.72,5,0,0,0,0,0,1,0.74,1,0,0,0,0,0,Matches
Gonçalo Borges,pt POR,"MF,DF",22-276,2.3,19,8.1,15,0,2,1,1,0,3,1.28,2,0,0,0,1,0,Matches
Fran Navarro,es ESP,"FW,MF",25-330,1.9,4,2.08,3,0,1,0,0,0,1,0.52,1,0,0,0,0,0,Matches
Marko Grujić,rs SRB,MF,27-261,1.3,4,3.0,4,0,0,0,0,0,1,0.75,1,0,0,0,0,0,Matches
Otávio,pt POR,"MF,FW",28-324,1.0,3,3.0,2,1,0,0,0,0,1,1.0,1,0,0,0,0,0,Matches
Danny Loader,eng ENG,"FW,DF",23-124,0.5,2,4.19,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,26.9,15.0,391,26.07,301,29,19,19,22,1,41,2.73,32,2,2,1,4,0,
Opponent Total,,,26.5,15.0,251,16.73,163,27,22,12,18,9,19,1.27,11,0,3,2,3,0,
