Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Gabriel Arias,cl CHI,GK,35.0,23.7,566.0,738.0,76.7,15419.0,11416.0,131.0,131.0,100.0,279.0,281.0,99.3,155.0,325.0,47.7,0,0.0,0.1,0.0,0.0,14.0,0.0,0.0,0.0,Matches
Juan Nardoni,ar ARG,MF,20.0,21.1,715.0,889.0,80.4,11700.0,3089.0,341.0,383.0,89.0,292.0,354.0,82.5,55.0,79.0,69.6,3,1.6,1.2,1.4,13.0,65.0,11.0,4.0,85.0,Matches
Leonardo Sigali,ar ARG,DF,35.0,18.3,1004.0,1203.0,83.5,21669.0,9078.0,267.0,298.0,89.6,586.0,657.0,89.2,146.0,226.0,64.6,0,0.7,0.9,-0.7,4.0,123.0,6.0,0.0,119.0,Matches
Gonzalo Piovi,ar ARG,"DF,MF",28.0,17.7,938.0,1176.0,79.8,19845.0,8218.0,323.0,363.0,89.0,425.0,499.0,85.2,179.0,276.0,64.9,1,1.3,1.2,-0.3,11.0,114.0,13.0,3.0,113.0,Matches
Jonathan David Gómez,ar ARG,MF,33.0,17.3,574.0,712.0,80.6,9648.0,2615.0,280.0,319.0,87.8,217.0,261.0,83.1,58.0,82.0,70.7,1,1.3,2.5,-0.3,21.0,84.0,13.0,2.0,83.0,Matches
Facundo Mura,ar ARG,"DF,MF",23.0,17.0,738.0,950.0,77.7,12265.0,4211.0,368.0,403.0,91.3,312.0,385.0,81.0,51.0,108.0,47.2,2,0.7,1.2,1.3,10.0,44.0,10.0,7.0,67.0,Matches
Gabriel Hauche,ar ARG,"FW,MF",36.0,16.8,422.0,589.0,71.6,6408.0,1370.0,250.0,305.0,82.0,128.0,173.0,74.0,31.0,63.0,49.2,3,2.5,1.7,0.5,16.0,27.0,21.0,11.0,47.0,Matches
Maximiliano Romero,ar ARG,FW,24.0,16.1,181.0,243.0,74.5,2400.0,370.0,111.0,138.0,80.4,45.0,54.0,83.3,10.0,12.0,83.3,2,0.6,0.5,1.4,13.0,9.0,2.0,0.0,12.0,Matches
Aníbal Moreno,ar ARG,MF,23.0,15.5,770.0,929.0,82.9,13824.0,4438.0,326.0,363.0,89.8,343.0,401.0,85.5,81.0,111.0,73.0,1,1.0,1.0,0.0,11.0,104.0,9.0,1.0,107.0,Matches
Gabriel Rojas,ar ARG,"DF,MF",25.0,14.9,612.0,772.0,79.3,9459.0,3381.0,348.0,370.0,94.1,209.0,261.0,80.1,39.0,88.0,44.3,1,1.1,0.9,-0.1,12.0,47.0,18.0,13.0,62.0,Matches
Nicolás Oróz,ar ARG,"MF,FW",28.0,14.4,521.0,673.0,77.4,8898.0,2449.0,265.0,297.0,89.2,188.0,222.0,84.7,52.0,105.0,49.5,1,1.6,1.9,-0.6,19.0,63.0,12.0,1.0,75.0,Matches
Matías Rojas,py PAR,FW,27.0,11.3,356.0,528.0,67.4,6942.0,1874.0,165.0,203.0,81.3,119.0,159.0,74.8,61.0,125.0,48.8,1,1.4,2.4,-0.4,22.0,44.0,23.0,4.0,53.0,Matches
Emiliano Insúa,ar ARG,DF,34.0,9.2,663.0,735.0,90.2,12484.0,4300.0,235.0,249.0,94.4,372.0,392.0,94.9,49.0,82.0,59.8,1,0.7,1.0,0.3,4.0,71.0,3.0,1.0,79.0,Matches
Tomás Avilés,ar ARG,"DF,MF",18.0,7.6,465.0,619.0,75.1,8849.0,3540.0,179.0,206.0,86.9,234.0,277.0,84.5,45.0,104.0,43.3,1,0.9,0.8,0.1,5.0,31.0,3.0,0.0,37.0,Matches
Santiago Quiros,ar ARG,DF,19.0,7.3,274.0,364.0,75.3,5069.0,2028.0,117.0,129.0,90.7,120.0,145.0,82.8,32.0,68.0,47.1,0,0.1,0.1,-0.1,2.0,29.0,1.0,0.0,37.0,Matches
Maximiliano Moralez,ar ARG,"MF,FW",35.0,7.3,366.0,462.0,79.2,6045.0,1471.0,198.0,220.0,90.0,114.0,144.0,79.2,42.0,71.0,59.2,2,1.8,1.8,0.2,20.0,45.0,15.0,3.0,49.0,Matches
Jonathan Galván,ar ARG,DF,30.0,6.5,382.0,477.0,80.1,8147.0,2698.0,94.0,106.0,88.7,231.0,251.0,92.0,57.0,111.0,51.4,1,0.3,0.2,0.7,3.0,25.0,0.0,0.0,32.0,Matches
Johan Carbonero,co COL,FW,23.0,5.0,107.0,138.0,77.5,1718.0,277.0,53.0,61.0,86.9,35.0,46.0,76.1,11.0,16.0,68.8,0,0.2,0.3,-0.2,5.0,8.0,10.0,1.0,15.0,Matches
Paolo Guerrero,pe PER,FW,39.0,6.5,123.0,165.0,74.5,1505.0,193.0,80.0,102.0,78.4,31.0,39.0,79.5,3.0,5.0,60.0,0,0.3,0.4,-0.3,6.0,4.0,2.0,0.0,6.0,Matches
Baltasar Gallego,ar ARG,"FW,MF",19.0,5.2,104.0,139.0,74.8,1338.0,265.0,69.0,82.0,84.1,29.0,35.0,82.9,2.0,8.0,25.0,0,0.9,0.3,-0.9,3.0,6.0,2.0,0.0,10.0,Matches
Emiliano Saliadarre,ar ARG,"FW,MF",20.0,3.8,63.0,94.0,67.0,1021.0,132.0,36.0,45.0,80.0,19.0,25.0,76.0,6.0,13.0,46.2,0,0.2,0.2,-0.2,2.0,2.0,4.0,2.0,4.0,Matches
Nicolás Reniero,ar ARG,"FW,MF",27.0,5.0,100.0,149.0,67.1,1498.0,322.0,62.0,77.0,80.5,26.0,43.0,60.5,8.0,13.0,61.5,1,0.7,0.8,0.3,6.0,9.0,5.0,2.0,11.0,Matches
Óscar Opazo,cl CHI,DF,32.0,4.9,249.0,301.0,82.7,3942.0,1589.0,127.0,142.0,89.4,99.0,121.0,81.8,14.0,20.0,70.0,0,0.1,0.2,-0.1,1.0,24.0,4.0,3.0,25.0,Matches
Matías Tagliamonte,ar ARG,GK,24.0,3.3,68.0,98.0,69.4,1784.0,1468.0,19.0,19.0,100.0,27.0,28.0,96.4,21.0,50.0,42.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches
Tobías Rubio,ar ARG,"MF,DF",18.0,3.0,116.0,157.0,73.9,1939.0,689.0,57.0,68.0,83.8,49.0,57.0,86.0,9.0,21.0,42.9,0,0.0,0.1,0.0,0.0,12.0,1.0,0.0,17.0,Matches
Iván Pillud,ar ARG,"DF,MF",36.0,4.5,196.0,241.0,81.3,3123.0,924.0,100.0,110.0,90.9,78.0,98.0,79.6,16.0,29.0,55.2,1,0.1,0.2,0.9,3.0,17.0,3.0,3.0,17.0,Matches
Agustin Ojeda,ar ARG,FW,18.0,1.9,51.0,64.0,79.7,660.0,128.0,33.0,36.0,91.7,15.0,19.0,78.9,1.0,5.0,20.0,0,0.1,0.1,-0.1,1.0,5.0,2.0,0.0,7.0,Matches
Héctor Fértoli,ar ARG,"FW,MF",28.0,1.6,64.0,97.0,66.0,1070.0,284.0,32.0,37.0,86.5,24.0,32.0,75.0,6.0,22.0,27.3,0,0.6,0.3,-0.6,4.0,8.0,4.0,2.0,10.0,Matches
Edwin Cardona,co COL,"FW,MF",30.0,1.0,37.0,60.0,61.7,681.0,235.0,17.0,22.0,77.3,14.0,19.0,73.7,6.0,14.0,42.9,0,0.0,0.1,0.0,1.0,7.0,2.0,0.0,11.0,Matches
Juan Cáceres,py PAR,DF,22.0,0.4,20.0,24.0,83.3,328.0,107.0,11.0,13.0,84.6,7.0,8.0,87.5,2.0,3.0,66.7,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Matches
Catriel Cabellos,pe PER,"MF,FW",18.0,1.3,47.0,63.0,74.6,682.0,245.0,28.0,33.0,84.8,15.0,20.0,75.0,2.0,3.0,66.7,1,1.3,0.8,-0.3,4.0,7.0,1.0,0.0,6.0,Matches
Tomás Pérez,ar ARG,FW,16.0,0.6,7.0,15.0,46.7,102.0,0.0,4.0,6.0,66.7,3.0,8.0,37.5,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Santino Vera,ar ARG,"MF,FW",16.0,0.5,35.0,43.0,81.4,595.0,159.0,18.0,21.0,85.7,15.0,17.0,88.2,2.0,4.0,50.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,Matches
Román Fernández,ar ARG,FW,17.0,0.4,16.0,20.0,80.0,273.0,58.0,8.0,9.0,88.9,7.0,7.0,100.0,1.0,3.0,33.3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Matches
Ignacio Galván,ar ARG,DF,20.0,0.1,8.0,9.0,88.9,150.0,22.0,3.0,3.0,100.0,3.0,4.0,75.0,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ramiro Degregorio,ar ARG,FW,19.0,0.1,,,,,,,,,,,,,,,0,,,,,,,,,Matches
Squad Total,,,28.3,27.0,10958.0,13936.0,78.6,201480.0,73643.0,4755.0,5369.0,88.6,4710.0,5542.0,85.0,1254.0,2266.0,55.3,24,21.6,23.2,2.4,222.0,1053.0,200.0,63.0,1201.0,
Opponent Total,,,27.0,27.0,6567.0,9356.0,70.2,126247.0,59322.0,2845.0,3489.0,81.5,2574.0,3382.0,76.1,971.0,1887.0,51.5,24,27.0,21.1,-3.0,247.0,614.0,143.0,43.0,807.0,
