Player,Nation,Pos,Age,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Matches
Gabriel Arias,cl CHI,GK,35.0,23.7,738.0,455.0,283.0,77.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,566.0,0.0,0.0,Matches
Juan Nardoni,ar ARG,MF,20.0,21.1,889.0,862.0,22.0,17.0,2.0,3.0,11,5.0,0.0,0.0,0.0,0.0,715.0,5.0,23.0,Matches
Leonardo Sigali,ar ARG,DF,35.0,18.3,1203.0,1144.0,53.0,51.0,2.0,15.0,9,2.0,0.0,0.0,0.0,0.0,1004.0,6.0,7.0,Matches
Gonzalo Piovi,ar ARG,"DF,MF",28.0,17.7,1176.0,1056.0,116.0,50.0,1.0,24.0,21,65.0,1.0,0.0,0.0,0.0,938.0,4.0,10.0,Matches
Jonathan David Gómez,ar ARG,MF,33.0,17.3,712.0,675.0,30.0,8.0,9.0,7.0,23,10.0,12.0,5.0,5.0,0.0,574.0,7.0,10.0,Matches
Facundo Mura,ar ARG,"DF,MF",23.0,17.0,950.0,764.0,184.0,12.0,2.0,7.0,44,172.0,0.0,0.0,0.0,0.0,738.0,2.0,36.0,Matches
Gabriel Hauche,ar ARG,"FW,MF",36.0,16.8,589.0,569.0,17.0,1.0,0.0,3.0,51,8.0,1.0,0.0,0.0,0.0,422.0,3.0,24.0,Matches
Maximiliano Romero,ar ARG,FW,24.0,16.1,243.0,206.0,32.0,0.0,0.0,1.0,4,1.0,0.0,0.0,0.0,0.0,181.0,5.0,9.0,Matches
Aníbal Moreno,ar ARG,MF,23.0,15.5,929.0,909.0,18.0,15.0,3.0,7.0,5,2.0,1.0,0.0,0.0,0.0,770.0,2.0,23.0,Matches
Gabriel Rojas,ar ARG,"DF,MF",25.0,14.9,772.0,621.0,149.0,7.0,1.0,6.0,56,142.0,0.0,0.0,0.0,0.0,612.0,2.0,24.0,Matches
Nicolás Oróz,ar ARG,"MF,FW",28.0,14.4,673.0,601.0,64.0,16.0,3.0,6.0,58,4.0,44.0,22.0,15.0,1.0,521.0,8.0,18.0,Matches
Matías Rojas,py PAR,FW,27.0,11.3,528.0,458.0,65.0,23.0,7.0,23.0,67,4.0,38.0,23.0,7.0,3.0,356.0,5.0,15.0,Matches
Emiliano Insúa,ar ARG,DF,34.0,9.2,735.0,714.0,20.0,18.0,0.0,6.0,6,2.0,0.0,0.0,0.0,0.0,663.0,1.0,1.0,Matches
Tomás Avilés,ar ARG,"DF,MF",18.0,7.6,619.0,587.0,31.0,17.0,1.0,5.0,1,14.0,0.0,0.0,0.0,0.0,465.0,1.0,14.0,Matches
Santiago Quiros,ar ARG,DF,19.0,7.3,364.0,340.0,23.0,14.0,0.0,5.0,0,9.0,0.0,0.0,0.0,0.0,274.0,1.0,9.0,Matches
Maximiliano Moralez,ar ARG,"MF,FW",35.0,7.3,462.0,417.0,44.0,16.0,2.0,7.0,31,6.0,19.0,10.0,4.0,0.0,366.0,1.0,9.0,Matches
Jonathan Galván,ar ARG,DF,30.0,6.5,477.0,447.0,29.0,19.0,0.0,11.0,4,9.0,0.0,0.0,0.0,0.0,382.0,1.0,2.0,Matches
Johan Carbonero,co COL,FW,23.0,5.0,138.0,136.0,2.0,0.0,0.0,2.0,8,0.0,2.0,0.0,0.0,0.0,107.0,0.0,5.0,Matches
Paolo Guerrero,pe PER,FW,39.0,6.5,165.0,156.0,9.0,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,0.0,123.0,0.0,2.0,Matches
Baltasar Gallego,ar ARG,"FW,MF",19.0,5.2,139.0,137.0,2.0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,104.0,0.0,6.0,Matches
Emiliano Saliadarre,ar ARG,"FW,MF",20.0,3.8,94.0,93.0,1.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,63.0,0.0,5.0,Matches
Nicolás Reniero,ar ARG,"FW,MF",27.0,5.0,149.0,137.0,11.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,100.0,1.0,4.0,Matches
Óscar Opazo,cl CHI,DF,32.0,4.9,301.0,245.0,56.0,5.0,0.0,1.0,15,51.0,0.0,0.0,0.0,0.0,249.0,0.0,5.0,Matches
