Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Diego Barbosa,mx MEX,DF,27-096,16.5,545,790,69.0,10138,4046,214,268,79.9,268,371,72.2,57,123,46.3,2,0.9,1.2,1.1,16,58,16,12,45,Matches
Kevin Balanta,co COL,DF,26-246,15.7,642,786,81.7,13404,5494,173,188,92.0,385,432,89.1,81,152,53.3,0,0.2,0.6,-0.2,3,52,4,1,75,Matches
Christian Rivera,co COL,MF,27-350,15.3,772,885,87.2,16289,4491,225,256,87.9,420,454,92.5,120,156,76.9,0,0.7,0.6,-0.7,13,90,5,0,104,Matches
Carlos González Espínola,py PAR,FW,30-329,15.1,234,383,61.1,3695,551,134,203,66.0,72,121,59.5,18,26,69.2,1,1.0,1.5,0.0,14,20,7,0,27,Matches
Nicolás Díaz Huincales,cl CHI,DF,24-224,14.9,635,784,81.0,13851,5114,175,200,87.5,344,383,89.8,113,184,61.4,0,0.4,0.7,-0.4,3,46,4,1,49,Matches
Fernando Madrigal,mx MEX,MF,32-048,12.1,316,391,80.8,5394,1535,144,164,87.8,139,170,81.8,25,35,71.4,0,0.9,0.8,-0.9,11,38,4,1,46,Matches
José Antonio Rodríguez,mx MEX,GK,31-179,14.0,355,475,74.7,10939,8303,46,46,100.0,172,174,98.9,136,252,54.0,0,0.0,0.0,0.0,0,8,0,0,0,Matches
Lucas Rodríguez,ar ARG,"MF,FW",26-247,11.8,273,342,79.8,4528,1192,140,163,85.9,103,129,79.8,24,34,70.6,3,1.1,0.6,1.9,16,42,7,1,50,Matches
Alejandro Martínez,ar ARG,"MF,FW",26-258,10.7,191,318,60.1,3103,959,105,136,77.2,55,92,59.8,19,63,30.2,0,1.2,1.1,-1.2,13,11,13,9,24,Matches
Francisco Contreras,mx MEX,DF,24-198,9.7,323,417,77.5,5681,1976,144,159,90.6,148,179,82.7,28,61,45.9,0,0.5,0.6,-0.5,9,38,7,3,38,Matches
