Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Wéverton,br BRA,GK,35.0,35.0,10.0,0.29,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03,0.0,1.0,0.0,0.0,0.0,0.0,Matches
Gustavo Gómez,py PAR,DF,29.0,30.7,31.0,1.01,24.0,0.0,0.0,5.0,0.0,2.0,5.0,0.16,3.0,0.0,0.0,2.0,0.0,0.0,Matches
Zé Rafael,br BRA,MF,29.0,28.5,65.0,2.28,49.0,1.0,2.0,5.0,7.0,1.0,6.0,0.21,4.0,0.0,0.0,1.0,1.0,0.0,Matches
Raphael Veiga,br BRA,MF,27.0,27.3,154.0,5.65,74.0,62.0,3.0,9.0,6.0,0.0,13.0,0.48,5.0,5.0,1.0,2.0,0.0,0.0,Matches
Joaquín Piquerez,uy URU,DF,24.0,28.1,69.0,2.46,48.0,9.0,4.0,5.0,1.0,2.0,9.0,0.32,7.0,0.0,0.0,1.0,1.0,0.0,Matches
Mayke,br BRA,"DF,FW",30.0,27.8,74.0,2.67,69.0,2.0,2.0,1.0,0.0,0.0,8.0,0.29,8.0,0.0,0.0,0.0,0.0,0.0,Matches
Murilo Cerqueira,br BRA,DF,25.0,24.1,26.0,1.08,21.0,0.0,1.0,2.0,0.0,2.0,3.0,0.12,3.0,0.0,0.0,0.0,0.0,0.0,Matches
Artur,br BRA,FW,24.0,21.1,89.0,4.23,66.0,5.0,9.0,3.0,5.0,1.0,4.0,0.19,4.0,0.0,0.0,0.0,0.0,0.0,Matches
Luan Garcia,br BRA,DF,29.0,20.2,25.0,1.24,23.0,0.0,1.0,1.0,0.0,0.0,4.0,0.2,2.0,0.0,1.0,1.0,0.0,0.0,Matches
Gabriel Menino,br BRA,MF,22.0,17.7,78.0,4.41,53.0,11.0,4.0,4.0,4.0,2.0,7.0,0.4,2.0,4.0,1.0,0.0,0.0,0.0,Matches
Richard Ríos,co COL,MF,22.0,20.6,50.0,2.43,33.0,2.0,6.0,4.0,4.0,1.0,2.0,0.1,1.0,0.0,0.0,1.0,0.0,0.0,Matches
Rony,br BRA,FW,27.0,18.2,47.0,2.58,31.0,2.0,2.0,7.0,4.0,1.0,5.0,0.27,1.0,0.0,0.0,2.0,2.0,0.0,Matches
Endrick,br BRA,FW,16.0,17.3,54.0,3.12,31.0,0.0,11.0,5.0,7.0,0.0,9.0,0.52,3.0,0.0,4.0,1.0,1.0,0.0,Matches
Marcos Rocha,br BRA,DF,34.0,14.0,50.0,3.56,40.0,8.0,1.0,0.0,0.0,1.0,3.0,0.21,3.0,0.0,0.0,0.0,0.0,0.0,Matches
Breno,br BRA,FW,27.0,15.2,37.0,2.44,23.0,0.0,1.0,1.0,10.0,2.0,6.0,0.4,3.0,0.0,0.0,1.0,2.0,0.0,Matches
Dudu,br BRA,FW,31.0,12.0,62.0,5.18,48.0,2.0,9.0,0.0,1.0,2.0,5.0,0.42,4.0,0.0,0.0,0.0,0.0,1.0,Matches
Vanderlan,br BRA,DF,20.0,10.1,19.0,1.88,13.0,1.0,4.0,1.0,0.0,0.0,3.0,0.3,2.0,0.0,1.0,0.0,0.0,0.0,Matches
Jhonatan Jowjow,br BRA,"MF,FW",20.0,9.9,37.0,3.73,26.0,3.0,3.0,3.0,2.0,0.0,3.0,0.3,3.0,0.0,0.0,0.0,0.0,0.0,Matches
José López,ar ARG,"FW,MF",22.0,6.6,24.0,3.65,15.0,0.0,2.0,2.0,4.0,1.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Kaiky Naves,br BRA,"DF,FW",20.0,5.8,5.0,0.85,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Luis Guilherme,br BRA,"FW,MF",16.0,6.4,30.0,4.7,17.0,4.0,4.0,0.0,4.0,1.0,2.0,0.31,1.0,0.0,0.0,0.0,1.0,0.0,Matches
Fabinho,br BRA,MF,20.0,6.5,15.0,2.3,12.0,0.0,0.0,1.0,1.0,1.0,2.0,0.31,1.0,0.0,0.0,1.0,0.0,0.0,Matches
García,br BRA,DF,21.0,3.3,5.0,1.54,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.31,1.0,0.0,0.0,0.0,0.0,0.0,Matches
