Player,Nation,Pos,Age,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Matches
Wéverton,br BRA,GK,35.0,35.0,2,0,0,0,6,0,0,1,0,0.0,0.0,0,25.0,9.0,2.0,81.8,Matches
Gustavo Gómez,py PAR,DF,29.0,30.7,10,2,0,37,23,10,11,28,28,0.0,0.0,0,145.0,114.0,61.0,65.1,Matches
Zé Rafael,br BRA,MF,29.0,28.5,10,0,0,62,66,1,11,23,51,1.0,0.0,0,215.0,20.0,26.0,43.5,Matches
Raphael Veiga,br BRA,MF,27.0,27.3,5,0,0,34,61,6,223,7,13,0.0,0.0,0,88.0,13.0,22.0,37.1,Matches
Joaquín Piquerez,uy URU,DF,24.0,28.1,5,0,0,14,24,2,123,29,33,0.0,0.0,1,169.0,25.0,20.0,55.6,Matches
Mayke,br BRA,"DF,FW",30.0,27.8,7,0,0,37,16,4,117,43,31,0.0,0.0,0,149.0,15.0,27.0,35.7,Matches
Murilo Cerqueira,br BRA,DF,25.0,24.1,6,1,1,32,10,2,1,28,21,0.0,0.0,0,113.0,41.0,26.0,61.2,Matches
Artur,br BRA,FW,24.0,21.1,2,0,0,14,36,8,81,7,10,0.0,0.0,0,86.0,10.0,14.0,41.7,Matches
Luan Garcia,br BRA,DF,29.0,20.2,5,0,0,29,17,3,6,26,6,0.0,1.0,0,94.0,56.0,23.0,70.9,Matches
Gabriel Menino,br BRA,MF,22.0,17.7,5,0,0,40,28,2,55,15,24,0.0,0.0,0,111.0,17.0,19.0,47.2,Matches
Richard Ríos,co COL,MF,22.0,20.6,6,0,0,52,39,2,26,19,33,0.0,1.0,0,129.0,20.0,16.0,55.6,Matches
Rony,br BRA,FW,27.0,18.2,3,0,0,21,29,25,22,2,8,0.0,1.0,0,34.0,28.0,56.0,33.3,Matches
Endrick,br BRA,FW,16.0,17.3,4,0,0,44,43,2,18,1,6,1.0,0.0,0,44.0,14.0,36.0,28.0,Matches
Marcos Rocha,br BRA,DF,34.0,14.0,1,0,0,20,11,1,26,8,24,0.0,1.0,0,83.0,3.0,4.0,42.9,Matches
Breno,br BRA,FW,27.0,15.2,1,0,0,11,45,13,29,4,11,0.0,0.0,0,68.0,20.0,23.0,46.5,Matches
Dudu,br BRA,FW,31.0,12.0,0,0,0,9,40,3,39,6,4,0.0,0.0,0,56.0,5.0,5.0,50.0,Matches
Vanderlan,br BRA,DF,20.0,10.1,5,0,0,20,5,1,28,12,18,0.0,0.0,0,48.0,5.0,15.0,25.0,Matches
Jhonatan Jowjow,br BRA,"MF,FW",20.0,9.9,5,0,0,21,13,3,26,9,15,0.0,0.0,0,52.0,8.0,21.0,27.6,Matches
José López,ar ARG,"FW,MF",22.0,6.6,3,0,0,17,15,4,8,4,4,1.0,0.0,0,26.0,35.0,29.0,54.7,Matches
Kaiky Naves,br BRA,"DF,FW",20.0,5.8,1,0,0,9,2,0,0,4,9,0.0,0.0,0,20.0,4.0,6.0,40.0,Matches
Luis Guilherme,br BRA,"FW,MF",16.0,6.4,0,0,0,11,21,3,32,6,1,0.0,0.0,0,24.0,5.0,4.0,55.6,Matches
Fabinho,br BRA,MF,20.0,6.5,2,0,0,23,16,0,2,7,20,0.0,0.0,0,41.0,9.0,7.0,56.3,Matches
García,br BRA,DF,21.0,3.3,3,1,1,6,3,1,13,3,1,0.0,1.0,0,10.0,5.0,5.0,50.0,Matches
Marcelo Lomba,br BRA,GK,36.0,3.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,1.0,50.0,Matches
Kevin,br BRA,"FW,DF",20.0,2.6,2,0,0,7,5,1,9,3,4,0.0,0.0,0,16.0,1.0,2.0,33.3,Matches
Jailson Siqueira,br BRA,"MF,DF",27.0,1.8,0,0,0,4,1,0,0,2,3,0.0,0.0,0,8.0,3.0,10.0,23.1,Matches
Rafael Navarro,br BRA,FW,22.0,1.4,1,0,0,6,2,2,0,1,0,0.0,0.0,0,4.0,4.0,8.0,33.3,Matches
Bruno Tabata,br BRA,"MF,FW",25.0,1.4,0,0,0,3,6,1,10,0,1,0.0,0.0,0,9.0,1.0,2.0,33.3,Matches
Ian Custódio,br BRA,DF,19.0,0.2,0,0,0,0,1,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,,Matches
Giovani,br BRA,FW,19.0,0.2,0,0,0,0,1,0,1,0,0,0.0,0.0,0,1.0,0.0,0.0,,Matches
Estevão,br BRA,FW,16.0,0.1,0,0,0,0,0,0,0,0,1,,,0,,,,,Matches
Eduard Atuesta,co COL,MF,25.0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches
Kauan Santos,br BRA,FW,18.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches
Squad Total,,,26.9,38.0,94,4,2,583,585,100,917,298,380,3.0,5.0,1,1870.0,491.0,490.0,50.1,
Opponent Total,,,27.4,38.0,122,11,7,610,556,48,560,299,347,2.0,4.0,2,1733.0,489.0,490.0,49.9,
