Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Wéverton,br BRA,GK,35.0,35.0,1255.0,1011.0,1240.0,15.0,0.0,0.0,1255.0,0.0,0.0,,0.0,,714.0,3786.0,2327.0,0.0,0.0,0.0,0.0,0.0,596.0,0.0,Matches
Gustavo Gómez,py PAR,DF,29.0,30.7,1960.0,179.0,863.0,989.0,119.0,61.0,1960.0,6.0,5.0,83.3,1.0,16.7,1121.0,5117.0,2906.0,13.0,11.0,1.0,15.0,2.0,1300.0,19.0,Matches
Zé Rafael,br BRA,MF,29.0,28.5,1500.0,47.0,278.0,998.0,252.0,26.0,1500.0,70.0,30.0,42.9,31.0,44.3,855.0,5053.0,2764.0,42.0,37.0,4.0,35.0,25.0,948.0,39.0,Matches
Raphael Veiga,br BRA,MF,27.0,27.3,1472.0,20.0,114.0,676.0,702.0,55.0,1470.0,64.0,30.0,46.9,27.0,42.2,833.0,5119.0,2680.0,80.0,72.0,9.0,36.0,22.0,983.0,121.0,Matches
Joaquín Piquerez,uy URU,DF,24.0,28.1,1810.0,77.0,447.0,852.0,536.0,34.0,1809.0,43.0,17.0,39.5,23.0,53.5,979.0,4981.0,2675.0,55.0,39.0,6.0,38.0,17.0,1073.0,163.0,Matches
Mayke,br BRA,"DF,FW",30.0,27.8,1889.0,61.0,484.0,890.0,525.0,41.0,1889.0,29.0,15.0,51.7,14.0,48.3,1128.0,5433.0,2762.0,56.0,45.0,9.0,32.0,16.0,1227.0,170.0,Matches
Murilo Cerqueira,br BRA,DF,25.0,24.1,1470.0,165.0,736.0,708.0,36.0,16.0,1470.0,8.0,6.0,75.0,1.0,12.5,862.0,4310.0,2383.0,14.0,7.0,1.0,3.0,2.0,1021.0,1.0,Matches
Artur,br BRA,FW,24.0,21.1,1037.0,13.0,106.0,410.0,537.0,90.0,1037.0,60.0,35.0,58.3,23.0,38.3,671.0,4387.0,2391.0,85.0,57.0,23.0,52.0,18.0,792.0,218.0,Matches
Luan Garcia,br BRA,DF,29.0,20.2,1208.0,134.0,530.0,645.0,35.0,22.0,1208.0,8.0,7.0,87.5,1.0,12.5,748.0,3489.0,1952.0,12.0,6.0,0.0,9.0,2.0,818.0,0.0,Matches
Gabriel Menino,br BRA,MF,22.0,17.7,1334.0,20.0,222.0,795.0,324.0,15.0,1334.0,28.0,13.0,46.4,10.0,35.7,791.0,4356.0,2344.0,44.0,35.0,3.0,24.0,18.0,950.0,54.0,Matches
Richard Ríos,co COL,MF,22.0,20.6,1073.0,24.0,178.0,615.0,303.0,26.0,1073.0,62.0,46.0,74.2,11.0,17.7,603.0,3383.0,1563.0,41.0,27.0,9.0,46.0,34.0,655.0,67.0,Matches
Rony,br BRA,FW,27.0,18.2,405.0,14.0,32.0,118.0,256.0,86.0,405.0,18.0,6.0,33.3,10.0,55.6,225.0,1124.0,383.0,17.0,4.0,8.0,35.0,10.0,304.0,99.0,Matches
Endrick,br BRA,FW,16.0,17.3,570.0,6.0,21.0,262.0,300.0,72.0,569.0,74.0,34.0,45.9,35.0,47.3,383.0,2896.0,1501.0,58.0,38.0,27.0,58.0,21.0,437.0,100.0,Matches
Marcos Rocha,br BRA,DF,34.0,14.0,1168.0,54.0,379.0,607.0,197.0,6.0,1168.0,16.0,11.0,68.8,5.0,31.3,625.0,3083.0,1900.0,20.0,11.0,3.0,7.0,3.0,730.0,31.0,Matches
Breno,br BRA,FW,27.0,15.2,498.0,1.0,44.0,191.0,271.0,68.0,498.0,26.0,8.0,30.8,11.0,42.3,331.0,2344.0,1247.0,44.0,30.0,14.0,16.0,12.0,371.0,110.0,Matches
Dudu,br BRA,FW,31.0,12.0,556.0,2.0,42.0,210.0,315.0,56.0,556.0,68.0,41.0,60.3,19.0,27.9,390.0,3494.0,2066.0,78.0,51.0,28.0,24.0,11.0,429.0,127.0,Matches
Vanderlan,br BRA,DF,20.0,10.1,472.0,26.0,156.0,179.0,143.0,17.0,472.0,23.0,12.0,52.2,9.0,39.1,216.0,1166.0,549.0,20.0,11.0,6.0,8.0,8.0,246.0,61.0,Matches
