Player,Nation,Pos,Age,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Matches
Wéverton,br BRA,GK,35.0,35.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1.0,10.0,1.0,Matches
Gustavo Gómez,py PAR,DF,29.0,30.7,59.0,28,33.0,22.0,4.0,34.0,59.0,57.6,25.0,24.0,12.0,12.0,28,87.0,110.0,1.0,Matches
Zé Rafael,br BRA,MF,29.0,28.5,81.0,51,35.0,41.0,5.0,42.0,112.0,37.5,70.0,31.0,5.0,26.0,23,104.0,23.0,0.0,Matches
Raphael Veiga,br BRA,MF,27.0,27.3,27.0,13,10.0,12.0,5.0,10.0,28.0,35.7,18.0,12.0,0.0,12.0,7,34.0,17.0,0.0,Matches
Joaquín Piquerez,uy URU,DF,24.0,28.1,45.0,33,21.0,18.0,6.0,27.0,63.0,42.9,36.0,35.0,6.0,29.0,29,74.0,47.0,0.0,Matches
Mayke,br BRA,"DF,FW",30.0,27.8,53.0,31,24.0,23.0,6.0,29.0,42.0,69.0,13.0,28.0,8.0,20.0,43,96.0,37.0,0.0,Matches
Murilo Cerqueira,br BRA,DF,25.0,24.1,29.0,21,15.0,13.0,1.0,16.0,29.0,55.2,13.0,25.0,17.0,8.0,28,57.0,79.0,0.0,Matches
Artur,br BRA,FW,24.0,21.1,19.0,10,10.0,6.0,3.0,10.0,36.0,27.8,26.0,22.0,0.0,22.0,7,26.0,14.0,0.0,Matches
Luan Garcia,br BRA,DF,29.0,20.2,12.0,6,6.0,5.0,1.0,6.0,12.0,50.0,6.0,22.0,19.0,3.0,26,38.0,67.0,0.0,Matches
Gabriel Menino,br BRA,MF,22.0,17.7,37.0,24,18.0,15.0,4.0,18.0,43.0,41.9,25.0,28.0,4.0,24.0,15,52.0,14.0,0.0,Matches
Richard Ríos,co COL,MF,22.0,20.6,45.0,33,19.0,21.0,5.0,19.0,59.0,32.2,40.0,39.0,3.0,36.0,19,64.0,23.0,1.0,Matches
Rony,br BRA,FW,27.0,18.2,9.0,8,3.0,5.0,1.0,2.0,10.0,20.0,8.0,8.0,1.0,7.0,2,11.0,12.0,0.0,Matches
Endrick,br BRA,FW,16.0,17.3,14.0,6,3.0,7.0,4.0,1.0,11.0,9.1,10.0,8.0,1.0,7.0,1,15.0,5.0,0.0,Matches
Marcos Rocha,br BRA,DF,34.0,14.0,38.0,24,19.0,14.0,5.0,15.0,31.0,48.4,16.0,14.0,3.0,11.0,8,46.0,23.0,0.0,Matches
Breno,br BRA,FW,27.0,15.2,17.0,11,4.0,9.0,4.0,7.0,13.0,53.8,6.0,8.0,0.0,8.0,4,21.0,3.0,0.0,Matches
Dudu,br BRA,FW,31.0,12.0,5.0,4,2.0,2.0,1.0,3.0,10.0,30.0,7.0,7.0,0.0,7.0,6,11.0,1.0,0.0,Matches
Vanderlan,br BRA,DF,20.0,10.1,29.0,18,23.0,4.0,2.0,13.0,16.0,81.3,3.0,7.0,1.0,6.0,12,41.0,23.0,0.0,Matches
Jhonatan Jowjow,br BRA,"MF,FW",20.0,9.9,19.0,15,8.0,6.0,5.0,5.0,17.0,29.4,12.0,19.0,3.0,16.0,9,28.0,11.0,0.0,Matches
José López,ar ARG,"FW,MF",22.0,6.6,9.0,4,1.0,4.0,4.0,1.0,10.0,10.0,9.0,5.0,1.0,4.0,4,13.0,13.0,0.0,Matches
Kaiky Naves,br BRA,"DF,FW",20.0,5.8,14.0,9,6.0,8.0,0.0,11.0,16.0,68.8,5.0,10.0,6.0,4.0,4,18.0,17.0,0.0,Matches
