Player,Nation,Pos,Age,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Matches
Iván Tapia,ar ARG,MF,24.0,26.8,1346.0,1106.0,236.0,122.0,3.0,16.0,159,21.0,93.0,39.0,36.0,0.0,963.0,4.0,34.0,Matches
Francisco Álvarez,ar ARG,DF,22.0,25.0,963.0,906.0,57.0,56.0,1.0,8.0,0,1.0,0.0,0.0,0.0,0.0,737.0,0.0,8.0,Matches
Andrés Desábato,ar ARG,GK,32.0,24.0,766.0,483.0,283.0,89.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,Matches
Bruno Sepúlveda,ar ARG,FW,30.0,21.9,498.0,449.0,47.0,2.0,4.0,1.0,12,3.0,0.0,0.0,0.0,0.0,337.0,2.0,25.0,Matches
Facundo Mater,ar ARG,"MF,DF",24.0,20.9,741.0,660.0,81.0,6.0,4.0,0.0,19,75.0,0.0,0.0,0.0,0.0,489.0,0.0,42.0,Matches
Mauro Peinipil,ar ARG,"DF,MF",23.0,19.9,869.0,682.0,185.0,11.0,0.0,7.0,63,174.0,0.0,0.0,0.0,0.0,544.0,2.0,34.0,Matches
Juan Ignacio Díaz,ar ARG,DF,24.0,19.4,911.0,775.0,136.0,29.0,1.0,9.0,16,106.0,0.0,0.0,0.0,0.0,635.0,0.0,17.0,Matches
Carlos Arce,ar ARG,MF,32.0,16.5,685.0,670.0,13.0,12.0,0.0,2.0,1,1.0,0.0,0.0,0.0,0.0,486.0,2.0,16.0,Matches
Brian Calderara,ar ARG,"DF,MF",24.0,15.9,,,,,,,45,,,,,,,,,Matches
Nicolás Capraro,ar ARG,DF,24.0,16.8,686.0,644.0,40.0,29.0,0.0,10.0,3,11.0,0.0,0.0,0.0,0.0,477.0,2.0,10.0,Matches
Rodrigo Insúa,ar ARG,DF,25.0,15.6,685.0,505.0,175.0,20.0,0.0,4.0,63,149.0,4.0,1.0,3.0,0.0,424.0,5.0,28.0,Matches
Rodrigo Herrera,ar ARG,MF,22.0,12.8,538.0,522.0,16.0,13.0,0.0,5.0,3,3.0,0.0,0.0,0.0,0.0,434.0,0.0,7.0,Matches
Lucas Colitto,ar ARG,MF,28.0,9.0,330.0,320.0,9.0,5.0,1.0,5.0,34,3.0,1.0,0.0,1.0,0.0,228.0,1.0,16.0,Matches
Alexis Dominguez,ar ARG,FW,26.0,8.4,187.0,181.0,5.0,0.0,2.0,0.0,9,0.0,0.0,0.0,0.0,0.0,106.0,1.0,6.0,Matches
Ricardo Centurión,ar ARG,"FW,MF",30.0,6.2,227.0,217.0,9.0,3.0,0.0,0.0,12,6.0,0.0,0.0,0.0,0.0,160.0,1.0,8.0,Matches
Fernando Prado,uy URU,DF,21.0,4.6,176.0,161.0,15.0,4.0,0.0,6.0,2,11.0,0.0,0.0,0.0,0.0,124.0,0.0,4.0,Matches
Marcos Benítez,ar ARG,"MF,FW",21.0,6.6,221.0,215.0,4.0,1.0,2.0,0.0,5,1.0,1.0,0.0,0.0,0.0,160.0,2.0,9.0,Matches
Agustín Dáttola,ar ARG,DF,23.0,3.8,,,,,,,0,,,,,,,,,Matches
Maximiliano Rodríguez,ar ARG,"DF,MF",34.0,5.4,236.0,186.0,50.0,2.0,1.0,1.0,5,48.0,0.0,0.0,0.0,0.0,169.0,0.0,12.0,Matches
Maximiliano Puig,ar ARG,MF,22.0,3.5,123.0,121.0,1.0,1.0,1.0,0.0,5,0.0,0.0,0.0,0.0,0.0,91.0,1.0,7.0,Matches
Guido Villar,ar ARG,GK,27.0,3.0,,,,,,,0,,,,,,,,,Matches
Alan Cantero,ar ARG,"FW,MF",24.0,5.6,113.0,106.0,6.0,1.0,0.0,2.0,7,2.0,1.0,0.0,0.0,0.0,67.0,1.0,9.0,Matches
Nicolás Tolosa,ar ARG,"MF,DF",21.0,1.8,80.0,69.0,11.0,0.0,0.0,0.0,7,11.0,0.0,0.0,0.0,0.0,57.0,0.0,7.0,Matches
Franco Farías,ar ARG,MF,20.0,1.3,,,,,,,7,,,,,,,,,Matches
Lucas López,ar ARG,MF,25.0,0.9,21.0,20.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,Matches
Julián Viollaz,ar ARG,"FW,MF",20.0,0.5,12.0,12.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,Matches
Kevin Quejada,co COL,FW,20.0,0.4,,,,,,,1,,,,,,,,,Matches
Manuel Brondo,,FW,,0.1,,,,,,,0,,,,,,,,,Matches
Alex Juárez,ar ARG,MF,18.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bruno Mastronicola,ar ARG,DF,22.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,Matches
Squad Total,,,26.1,27.0,10424.0,9020.0,1380.0,406.0,20.0,76.0,482,627.0,100.0,40.0,40.0,0.0,7193.0,24.0,301.0,
Opponent Total,,,27.1,27.0,11026.0,9696.0,1276.0,298.0,29.0,94.0,549,572.0,134.0,32.0,81.0,4.0,7666.0,54.0,295.0,
