Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Iván Tapia,ar ARG,MF,24.0,26.8,4,39,13,33.3,1.46,0.49,0.03,0.08,30.2,17.0,3,3,3.8,1.5,0.04,0.2,-0.5,Matches
Francisco Álvarez,ar ARG,DF,22.0,25.0,4,23,6,26.1,0.92,0.24,0.17,0.67,19.1,0.0,0,0,1.6,1.6,0.07,2.4,2.4,Matches
Andrés Desábato,ar ARG,GK,32.0,24.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Bruno Sepúlveda,ar ARG,FW,30.0,21.9,5,28,10,35.7,1.28,0.46,0.14,0.4,17.3,0.0,1,1,3.4,2.6,0.09,1.6,1.4,Matches
Facundo Mater,ar ARG,"MF,DF",24.0,20.9,3,25,6,24.0,1.2,0.29,0.12,0.5,19.6,0.0,0,0,1.8,1.8,0.07,1.2,1.2,Matches
Mauro Peinipil,ar ARG,"DF,MF",23.0,19.9,1,7,3,42.9,0.35,0.15,0.14,0.33,15.6,0.0,0,0,1.4,1.4,0.2,-0.4,-0.4,Matches
Juan Ignacio Díaz,ar ARG,DF,24.0,19.4,0,7,1,14.3,0.36,0.05,0.0,0.0,31.1,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Carlos Arce,ar ARG,MF,32.0,16.5,2,12,3,25.0,0.73,0.18,0.17,0.67,18.6,0.0,0,0,0.6,0.6,0.05,1.4,1.4,Matches
Brian Calderara,ar ARG,"DF,MF",24.0,15.9,2,21,8,38.1,1.32,0.5,0.1,0.25,,,0,0,,,,,,Matches
Nicolás Capraro,ar ARG,DF,24.0,16.8,1,7,2,28.6,0.42,0.12,0.14,0.5,22.1,0.0,0,0,0.4,0.4,0.06,0.6,0.6,Matches
Rodrigo Insúa,ar ARG,DF,25.0,15.6,0,16,1,6.3,1.03,0.06,0.0,0.0,23.5,2.0,0,0,0.7,0.7,0.04,-0.7,-0.7,Matches
Rodrigo Herrera,ar ARG,MF,22.0,12.8,0,7,0,0.0,0.55,0.0,0.0,,17.2,0.0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Lucas Colitto,ar ARG,MF,28.0,9.0,0,17,5,29.4,1.88,0.55,0.0,0.0,21.8,1.0,0,0,0.7,0.7,0.04,-0.7,-0.7,Matches
Alexis Dominguez,ar ARG,FW,26.0,8.4,1,16,6,37.5,1.91,0.72,0.06,0.17,14.5,0.0,0,0,1.5,1.5,0.1,-0.5,-0.5,Matches
Ricardo Centurión,ar ARG,"FW,MF",30.0,6.2,0,11,3,27.3,1.78,0.48,0.0,0.0,21.1,0.0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
Fernando Prado,uy URU,DF,21.0,4.6,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Marcos Benítez,ar ARG,"MF,FW",21.0,6.6,0,6,3,50.0,0.9,0.45,0.0,0.0,20.1,0.0,0,0,0.6,0.6,0.1,-0.6,-0.6,Matches
Agustín Dáttola,ar ARG,DF,23.0,3.8,0,0,0,,0.0,0.0,,,,,0,0,,,,,,Matches
Maximiliano Rodríguez,ar ARG,"DF,MF",34.0,5.4,0,3,2,66.7,0.55,0.37,0.0,0.0,12.0,0.0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
Maximiliano Puig,ar ARG,MF,22.0,3.5,0,5,3,60.0,1.45,0.87,0.0,0.0,22.5,0.0,0,0,0.9,0.9,0.18,-0.9,-0.9,Matches
Guido Villar,ar ARG,GK,27.0,3.0,0,0,0,,0.0,0.0,,,,,0,0,,,,,,Matches
Alan Cantero,ar ARG,"FW,MF",24.0,5.6,1,11,4,36.4,1.96,0.71,0.09,0.25,17.9,0.0,0,0,0.8,0.8,0.07,0.2,0.2,Matches
Nicolás Tolosa,ar ARG,"MF,DF",21.0,1.8,0,1,0,0.0,0.55,0.0,0.0,,29.9,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Franco Farías,ar ARG,MF,20.0,1.3,1,5,3,60.0,3.81,2.29,0.2,0.33,,,0,0,,,,,,Matches
Lucas López,ar ARG,MF,25.0,0.9,0,2,0,0.0,2.25,0.0,0.0,,21.4,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Julián Viollaz,ar ARG,"FW,MF",20.0,0.5,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Kevin Quejada,co COL,FW,20.0,0.4,0,0,0,,0.0,0.0,,,,,0,0,,,,,,Matches
Manuel Brondo,,FW,,0.1,0,1,0,0.0,9.0,0.0,0.0,,,,0,0,,,,,,Matches
Alex Juárez,ar ARG,MF,18.0,0.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Bruno Mastronicola,ar ARG,DF,22.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,26.1,27.0,25,270,82,30.4,10.0,3.04,0.08,0.26,19.1,20.0,4,4,22.5,19.4,0.07,2.5,1.6,
Opponent Total,,,27.1,27.0,29,306,112,36.6,11.33,4.15,0.09,0.24,19.1,15.0,2,2,28.5,26.9,0.09,0.5,0.1,
