Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Rafael Pires,br BRA,GK,33.0,33.0,791,999,79.2,20537,13047,174,174,100.0,378,381,99.2,233,436,53.4,0,0.0,0.0,0.0,0,7,0,0,0,Matches
Pablo Maia,br BRA,MF,21.0,28.7,1538,1716,89.6,27905,6307,652,690,94.5,678,729,93.0,178,226,78.8,0,1.3,1.7,-1.3,27,146,9,0,128,Matches
Alisson,br BRA,"MF,FW",29.0,23.9,1115,1319,84.5,18459,4363,546,603,90.5,454,509,89.2,86,135,63.7,5,2.7,3.6,2.3,28,117,22,7,144,Matches
Lucas Beraldo,br BRA,DF,19.0,24.0,1503,1695,88.7,28805,9828,504,537,93.9,826,886,93.2,157,239,65.7,0,0.6,0.9,-0.6,8,132,6,1,129,Matches
Luciano,br BRA,"MF,FW",29.0,23.5,721,892,80.8,12656,2901,340,385,88.3,252,296,85.1,90,114,78.9,2,3.1,3.2,-1.1,23,86,24,4,103,Matches
Caio Paulista,br BRA,DF,24.0,23.1,1204,1391,86.6,17621,4562,699,745,93.8,434,494,87.9,41,59,69.5,2,1.9,2.4,0.1,24,66,23,8,121,Matches
Rafinha,br BRA,DF,37.0,22.5,1619,1828,88.6,31119,11290,668,705,94.8,691,767,90.1,243,311,78.1,1,1.4,2.2,-0.4,23,190,32,12,187,Matches
Wellington Rato,br BRA,"FW,MF",30.0,19.6,719,991,72.6,13032,3478,358,407,88.0,241,327,73.7,99,208,47.6,4,3.7,4.4,0.3,49,55,32,8,68,Matches
Diego,br BRA,DF,23.0,19.4,1174,1308,89.8,24944,7599,271,294,92.2,749,777,96.4,143,213,67.1,0,0.1,0.1,-0.1,4,57,0,0,61,Matches
Michel Araujo,uy URU,"FW,MF",26.0,19.6,805,981,82.1,11969,3182,460,505,91.1,268,309,86.7,44,88,50.0,1,2.4,2.0,-1.4,29,67,26,6,91,Matches
Robert Arboleda,ec ECU,DF,31.0,19.1,1105,1241,89.0,21240,8090,362,384,94.3,637,677,94.1,96,155,61.9,0,0.3,0.1,-0.3,2,32,1,0,42,Matches
Rodrigo Nestor,br BRA,"MF,FW",22.0,16.1,544,667,81.6,8834,2051,281,314,89.5,190,227,83.7,51,68,75.0,2,4.6,3.2,-2.6,26,44,20,6,65,Matches
Jonathan Calleri,ar ARG,FW,29.0,15.0,176,267,65.9,2157,479,114,150,76.0,38,60,63.3,6,9,66.7,2,0.7,1.0,1.3,13,8,13,3,22,Matches
Juan Santos,br BRA,FW,20.0,14.2,244,324,75.3,3187,728,152,180,84.4,66,95,69.5,9,12,75.0,1,2.0,1.8,-1.0,22,11,13,2,25,Matches
Gabriel Neves,uy URU,MF,25.0,10.7,731,843,86.7,12659,3416,338,368,91.8,290,314,92.4,78,106,73.6,0,0.2,0.4,-0.2,9,108,3,1,85,Matches
Alan Franco,ar ARG,DF,26.0,12.5,852,929,91.7,16011,5675,275,296,92.9,509,527,96.6,61,89,68.5,1,0.1,0.1,0.9,3,42,0,0,48,Matches
Nathan Mendes,br BRA,DF,20.0,13.1,673,814,82.7,10508,2881,349,395,88.4,268,315,85.1,35,56,62.5,0,0.4,0.6,-0.4,8,41,5,2,51,Matches
Welington,br BRA,DF,21.0,10.4,448,550,81.5,7707,2406,211,234,90.2,203,232,87.5,30,55,54.5,0,1.5,0.9,-1.5,12,26,12,6,44,Matches
Lucas Moura,br BRA,"FW,MF",30.0,9.6,262,359,73.0,3825,1133,144,169,85.2,94,127,74.0,12,30,40.0,0,0.5,1.0,-0.5,13,26,9,0,46,Matches
James Rodríguez,co COL,"MF,FW",31.0,7.1,402,486,82.7,6766,1931,213,230,92.6,130,148,87.8,46,79,58.2,2,1.2,1.1,0.8,14,65,5,0,65,Matches
Luan,br BRA,MF,23.0,6.8,286,329,86.9,4285,891,154,166,92.8,112,125,89.6,9,14,64.3,0,0.0,0.2,0.0,1,22,2,0,19,Matches
David,br BRA,"FW,MF",27.0,8.1,155,215,72.1,2256,493,81,106,76.4,66,80,82.5,2,8,25.0,2,1.2,1.2,0.8,11,7,12,0,25,Matches
Marcos Paulo,br BRA,"FW,MF",21.0,5.9,153,204,75.0,2348,687,88,100,88.0,44,59,74.6,14,24,58.3,1,1.5,1.1,-0.5,18,11,11,0,25,Matches
Jandrei,br BRA,GK,29.0,5.0,178,239,74.5,5281,3442,25,25,100.0,82,83,98.8,71,130,54.6,0,0.1,0.0,-0.1,1,2,1,0,0,Matches
Patryck,br BRA,DF,20.0,4.2,126,177,71.2,2099,695,66,77,85.7,50,69,72.5,9,16,56.3,0,0.0,0.1,0.0,2,9,2,2,4,Matches
Jhegson Méndez,ec ECU,MF,25.0,4.1,188,214,87.9,3070,708,103,111,92.8,72,77,93.5,12,19,63.2,0,0.1,0.1,-0.1,4,25,1,0,15,Matches
Raí Ramos,br BRA,DF,28.0,3.1,124,150,82.7,2098,604,56,64,87.5,63,73,86.3,5,9,55.6,0,0.6,0.2,-0.6,2,10,2,1,14,Matches
Erison,br BRA,"FW,MF",23.0,4.3,21,34,61.8,225,46,15,21,71.4,4,6,66.7,0,3,0.0,1,0.4,0.0,0.6,3,2,0,0,2,Matches
Matheus Belém,br BRA,DF,19.0,1.9,73,89,82.0,1413,281,19,23,82.6,53,57,93.0,1,7,14.3,0,0.0,0.0,0.0,0,4,0,0,5,Matches
