Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Rafael Pires,br BRA,GK,33.0,33.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Pablo Maia,br BRA,MF,21.0,28.7,4,45,14,31.1,1.57,0.49,0.09,0.29,27.5,0,0,0,1.5,1.5,0.03,2.5,2.5,Matches
Alisson,br BRA,"MF,FW",29.0,23.9,0,24,4,16.7,1.0,0.17,0.0,0.0,21.6,1,0,0,1.1,1.1,0.05,-1.1,-1.1,Matches
Lucas Beraldo,br BRA,DF,19.0,24.0,1,14,6,42.9,0.58,0.25,0.07,0.17,15.2,0,0,0,1.0,1.0,0.07,0.0,0.0,Matches
Luciano,br BRA,"MF,FW",29.0,23.5,9,72,24,33.3,3.07,1.02,0.1,0.29,20.3,0,2,3,8.4,5.9,0.08,0.6,1.1,Matches
Caio Paulista,br BRA,DF,24.0,23.1,1,34,14,41.2,1.47,0.61,0.03,0.07,20.4,0,0,0,2.0,2.0,0.06,-1.0,-1.0,Matches
Rafinha,br BRA,DF,37.0,22.5,0,4,1,25.0,0.18,0.04,0.0,0.0,26.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Wellington Rato,br BRA,"FW,MF",30.0,19.6,0,36,4,11.1,1.84,0.2,0.0,0.0,23.9,6,0,1,3.0,2.2,0.06,-3.0,-2.2,Matches
Diego,br BRA,DF,23.0,19.4,0,9,4,44.4,0.46,0.21,0.0,0.0,12.7,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
Michel Araujo,uy URU,"FW,MF",26.0,19.6,2,36,11,30.6,1.83,0.56,0.06,0.18,18.8,1,0,0,4.8,4.8,0.13,-2.8,-2.8,Matches
Robert Arboleda,ec ECU,DF,31.0,19.1,0,15,4,26.7,0.78,0.21,0.0,0.0,14.7,0,0,0,0.9,0.9,0.06,-0.9,-0.9,Matches
Rodrigo Nestor,br BRA,"MF,FW",22.0,16.1,1,35,12,34.3,2.17,0.74,0.03,0.08,19.4,0,0,0,3.2,3.2,0.09,-2.2,-2.2,Matches
Jonathan Calleri,ar ARG,FW,29.0,15.0,9,44,20,45.5,2.93,1.33,0.16,0.35,11.4,0,2,2,8.5,6.9,0.16,0.5,0.1,Matches
Juan Santos,br BRA,FW,20.0,14.2,1,18,8,44.4,1.27,0.56,0.06,0.13,13.2,0,0,0,2.7,2.7,0.15,-1.7,-1.7,Matches
Gabriel Neves,uy URU,MF,25.0,10.7,1,1,1,100.0,0.09,0.09,1.0,1.0,13.6,0,0,0,0.1,0.1,0.1,0.9,0.9,Matches
Alan Franco,ar ARG,DF,26.0,12.5,1,7,1,14.3,0.56,0.08,0.14,1.0,11.1,0,0,0,0.9,0.9,0.13,0.1,0.1,Matches
Nathan Mendes,br BRA,DF,20.0,13.1,1,3,2,66.7,0.23,0.15,0.33,0.5,10.0,0,0,0,0.5,0.5,0.15,0.5,0.5,Matches
Welington,br BRA,DF,21.0,10.4,0,8,0,0.0,0.77,0.0,0.0,,25.4,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Lucas Moura,br BRA,"FW,MF",30.0,9.6,1,15,5,33.3,1.56,0.52,0.07,0.2,21.8,5,0,0,1.0,1.0,0.07,0.0,0.0,Matches
James Rodríguez,co COL,"MF,FW",31.0,7.1,1,14,3,21.4,1.98,0.43,0.07,0.33,27.3,6,0,1,2.0,0.7,0.05,-1.0,0.3,Matches
Luan,br BRA,MF,23.0,6.8,0,6,0,0.0,0.89,0.0,0.0,,27.9,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
David,br BRA,"FW,MF",27.0,8.1,2,22,9,40.9,2.7,1.11,0.09,0.22,14.5,0,0,0,3.1,3.1,0.14,-1.1,-1.1,Matches
Marcos Paulo,br BRA,"FW,MF",21.0,5.9,2,12,4,33.3,2.05,0.68,0.17,0.5,16.0,0,0,0,0.8,0.8,0.06,1.2,1.2,Matches
Jandrei,br BRA,GK,29.0,5.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Patryck,br BRA,DF,20.0,4.2,0,2,0,0.0,0.48,0.0,0.0,,24.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Jhegson Méndez,ec ECU,MF,25.0,4.1,0,1,0,0.0,0.24,0.0,0.0,,33.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Raí Ramos,br BRA,DF,28.0,3.1,0,5,2,40.0,1.6,0.64,0.0,0.0,27.0,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Erison,br BRA,"FW,MF",23.0,4.3,1,17,3,17.6,3.91,0.69,0.0,0.0,18.0,1,1,1,1.8,1.0,0.06,-0.8,-1.0,Matches
Matheus Belém,br BRA,DF,19.0,1.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rodrigo,br BRA,"MF,FW",18.0,2.6,0,3,1,33.3,1.16,0.39,0.0,0.0,19.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Alexandre Pato,br BRA,"FW,MF",33.0,1.8,2,4,2,50.0,2.24,1.12,0.5,1.0,21.3,0,0,1,1.3,0.3,0.09,0.7,1.7,Matches
Talles Costa,br BRA,"MF,FW",20.0,1.5,0,4,2,50.0,2.67,1.33,0.0,0.0,16.2,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
João Moreira,pt POR,DF,18.0,0.8,0,1,1,100.0,1.29,1.29,0.0,0.0,24.7,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
William Gomes,br BRA,FW,16.0,0.8,0,2,0,0.0,2.37,0.0,0.0,,13.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Pedro Vilhena,br BRA,FW,20.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Talles Wander,br BRA,"FW,MF",19.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Felipe Negrucci,br BRA,MF,18.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Nahuel Ferraresi,ve VEN,FW,24.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,26.7,38.0,40,513,162,31.6,13.5,4.26,0.07,0.22,19.5,20,5,9,49.0,41.6,0.08,-9.0,-6.6,
Opponent Total,,,27.7,38.0,37,450,126,28.0,11.84,3.32,0.06,0.23,19.9,17,8,9,36.6,29.7,0.07,0.4,-0.7,
