Player,Nation,Pos,Age,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Matches
Diego De Buen,mx MEX,"MF,DF",32-180,17.0,805.0,754.0,50.0,36.0,2.0,10.0,2,7.0,1.0,0.0,1.0,0.0,676.0,1.0,12.0,Matches
Jesús Rodríguez,mx MEX,GK,30-223,17.0,650.0,442.0,207.0,28.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,511.0,1.0,1.0,Matches
Gastón Silva,uy URU,DF,29-300,17.0,885.0,843.0,41.0,31.0,0.0,20.0,5,10.0,0.0,0.0,0.0,0.0,738.0,1.0,11.0,Matches
Brayan Angulo,co COL,"DF,MF",34-058,16.8,915.0,750.0,160.0,19.0,1.0,11.0,53,126.0,14.0,4.0,7.0,0.0,722.0,5.0,23.0,Matches
Guillermo Martínez Ayala,mx MEX,FW,28-290,15.0,319.0,302.0,16.0,1.0,1.0,6.0,6,4.0,0.0,0.0,0.0,0.0,218.0,1.0,7.0,Matches
Gustavo Ferrareis,br BRA,DF,27-362,14.4,694.0,567.0,126.0,15.0,0.0,10.0,42,111.0,0.0,0.0,0.0,0.0,530.0,1.0,11.0,Matches
Pablo González Díaz,mx MEX,MF,31-176,14.3,643.0,610.0,31.0,18.0,1.0,15.0,2,13.0,0.0,0.0,0.0,0.0,560.0,2.0,8.0,Matches
Kevin Velasco,co COL,MF,26-244,13.1,489.0,463.0,24.0,5.0,3.0,10.0,62,13.0,6.0,4.0,1.0,0.0,389.0,2.0,14.0,Matches
Sebastián Olmedo,py PAR,DF,22-192,14.0,637.0,608.0,28.0,18.0,0.0,6.0,1,6.0,0.0,0.0,0.0,0.0,540.0,1.0,2.0,Matches
Daniel Álvarez López,mx MEX,"MF,FW",29-161,9.4,333.0,300.0,33.0,7.0,0.0,1.0,47,9.0,15.0,8.0,5.0,1.0,222.0,0.0,22.0,Matches
Martín Barragán,mx MEX,FW,32-169,9.3,203.0,188.0,15.0,0.0,1.0,2.0,2,2.0,0.0,0.0,0.0,0.0,152.0,0.0,4.0,Matches
Carlos Baltazar,mx MEX,MF,26-309,6.1,201.0,188.0,12.0,0.0,1.0,1.0,13,3.0,6.0,2.0,4.0,0.0,162.0,1.0,5.0,Matches
Luis García,mx MEX,"DF,MF",30-280,4.0,150.0,135.0,14.0,0.0,0.0,2.0,20,13.0,1.0,0.0,1.0,0.0,105.0,1.0,9.0,Matches
Ángel Robles,mx MEX,"FW,MF",22-042,3.2,69.0,67.0,2.0,0.0,0.0,1.0,4,1.0,0.0,0.0,0.0,0.0,50.0,0.0,3.0,Matches
Miguel Sansores,mx MEX,"FW,MF",32-246,3.5,100.0,97.0,3.0,0.0,0.0,1.0,4,0.0,0.0,0.0,0.0,0.0,71.0,0.0,4.0,Matches
Federico Mancuello,ar ARG,MF,34-279,3.0,176.0,145.0,30.0,9.0,0.0,1.0,26,2.0,16.0,8.0,8.0,0.0,134.0,1.0,1.0,Matches
Alberto Herrera,mx MEX,"DF,MF",22-310,1.5,61.0,59.0,2.0,0.0,0.0,0.0,7,1.0,0.0,0.0,0.0,0.0,44.0,0.0,3.0,Matches
Efraín Orona,mx MEX,"DF,MF",24-311,1.2,50.0,41.0,9.0,1.0,0.0,0.0,1,8.0,0.0,0.0,0.0,0.0,40.0,0.0,1.0,Matches
Diego Zago,mx MEX,MF,21-250,1.0,41.0,41.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0,Matches
Gabriel Carabajal,ar ARG,"MF,FW",32-021,1.6,78.0,68.0,10.0,3.0,0.0,0.0,6,1.0,4.0,4.0,0.0,0.0,57.0,0.0,0.0,Matches
Lucas de los Santos,uy URU,"MF,FW",22-157,1.5,65.0,63.0,2.0,0.0,1.0,1.0,2,2.0,0.0,0.0,0.0,0.0,43.0,0.0,2.0,Matches
Daniel Aguilar,mx MEX,"FW,MF",25-327,1.3,77.0,61.0,16.0,1.0,0.0,1.0,10,9.0,5.0,1.0,4.0,0.0,57.0,0.0,4.0,Matches
Facundo Waller,uy URU,MF,26-265,0.9,42.0,37.0,5.0,2.0,2.0,0.0,2,1.0,2.0,1.0,1.0,0.0,23.0,0.0,2.0,Matches
Fernando Arce Jr.,us USA,"MF,DF",27-033,0.7,39.0,39.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,1.0,Matches
S. González,mx MEX,FW,20-173,0.1,,,,,,,0,,,,,,,,,Matches
Squad Total,,,29.5,17.0,7722.0,6868.0,836.0,194.0,13.0,100.0,317,342.0,70.0,32.0,32.0,1.0,6113.0,18.0,151.0,
Opponent Total,,,28.2,17.0,8133.0,7269.0,837.0,214.0,34.0,71.0,365,348.0,96.0,35.0,44.0,0.0,6471.0,27.0,146.0,
