Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Diego De Buen,mx MEX,"MF,DF",32-180,17.0,37.0,2.18,30.0,3.0,1.0,2.0,0.0,1.0,3.0,0.18,2.0,0.0,0.0,1.0,0.0,0.0,Matches
Jesús Rodríguez,mx MEX,GK,30-223,17.0,4.0,0.24,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gastón Silva,uy URU,DF,29-300,17.0,13.0,0.76,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Brayan Angulo,co COL,"DF,MF",34-058,16.8,53.0,3.15,34.0,7.0,9.0,2.0,0.0,1.0,10.0,0.59,6.0,2.0,2.0,0.0,0.0,0.0,Matches
Guillermo Martínez Ayala,mx MEX,FW,28-290,15.0,35.0,2.33,26.0,1.0,1.0,4.0,3.0,0.0,3.0,0.2,1.0,0.0,0.0,0.0,2.0,0.0,Matches
Gustavo Ferrareis,br BRA,DF,27-362,14.4,37.0,2.57,25.0,4.0,1.0,3.0,4.0,0.0,2.0,0.14,0.0,0.0,0.0,0.0,2.0,0.0,Matches
Pablo González Díaz,mx MEX,MF,31-176,14.3,23.0,1.61,20.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kevin Velasco,co COL,MF,26-244,13.1,55.0,4.19,43.0,4.0,6.0,0.0,2.0,0.0,5.0,0.38,4.0,0.0,1.0,0.0,0.0,0.0,Matches
Sebastián Olmedo,py PAR,DF,22-192,14.0,6.0,0.43,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Daniel Álvarez López,mx MEX,"MF,FW",29-161,9.4,40.0,4.24,31.0,6.0,0.0,1.0,2.0,0.0,4.0,0.42,4.0,0.0,0.0,0.0,0.0,0.0,Matches
Martín Barragán,mx MEX,FW,32-169,9.3,30.0,3.22,22.0,0.0,1.0,3.0,2.0,2.0,3.0,0.32,3.0,0.0,0.0,0.0,0.0,0.0,Matches
Carlos Baltazar,mx MEX,MF,26-309,6.1,17.0,2.79,10.0,4.0,1.0,0.0,2.0,0.0,4.0,0.66,3.0,1.0,0.0,0.0,0.0,0.0,Matches
Luis García,mx MEX,"DF,MF",30-280,4.0,8.0,2.01,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ángel Robles,mx MEX,"FW,MF",22-042,3.2,9.0,2.84,5.0,0.0,3.0,0.0,1.0,0.0,1.0,0.32,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Miguel Sansores,mx MEX,"FW,MF",32-246,3.5,7.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.57,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Federico Mancuello,ar ARG,MF,34-279,3.0,12.0,4.0,8.0,4.0,0.0,0.0,0.0,0.0,1.0,0.33,0.0,1.0,0.0,0.0,0.0,0.0,Matches
Alberto Herrera,mx MEX,"DF,MF",22-310,1.5,1.0,0.67,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Efraín Orona,mx MEX,"DF,MF",24-311,1.2,2.0,1.73,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Diego Zago,mx MEX,MF,21-250,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gabriel Carabajal,ar ARG,"MF,FW",32-021,1.6,3.0,1.91,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.64,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Lucas de los Santos,uy URU,"MF,FW",22-157,1.5,1.0,0.66,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Daniel Aguilar,mx MEX,"FW,MF",25-327,1.3,10.0,7.96,5.0,4.0,0.0,1.0,0.0,0.0,1.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,Matches
Facundo Waller,uy URU,MF,26-265,0.9,5.0,5.36,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fernando Arce Jr.,us USA,"MF,DF",27-033,0.7,1.0,1.34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
S. González,mx MEX,FW,20-173,0.1,,,,,,,,,,,,,,,,,Matches
Squad Total,,,29.5,17.0,409.0,24.06,298.0,45.0,29.0,17.0,16.0,4.0,40.0,2.35,27.0,5.0,3.0,1.0,4.0,0.0,
Opponent Total,,,28.2,17.0,541.0,31.82,400.0,54.0,35.0,24.0,20.0,8.0,44.0,2.59,34.0,3.0,4.0,1.0,2.0,0.0,
