Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Diego De Buen,mx MEX,"MF,DF",32-180,17.0,676.0,805.0,84.0,11945.0,4118.0,303.0,338.0,89.6,306.0,339.0,90.3,57.0,101.0,56.4,1,0.9,0.8,0.1,17.0,52.0,9.0,1.0,60.0,Matches
Jesús Rodríguez,mx MEX,GK,30-223,17.0,511.0,650.0,78.6,14346.0,9946.0,87.0,88.0,98.9,253.0,253.0,100.0,167.0,303.0,55.1,0,0.1,0.0,-0.1,1.0,11.0,0.0,0.0,0.0,Matches
Gastón Silva,uy URU,DF,29-300,17.0,738.0,885.0,83.4,16378.0,6572.0,198.0,218.0,90.8,389.0,432.0,90.0,142.0,209.0,67.9,0,0.1,0.4,-0.1,4.0,50.0,3.0,1.0,60.0,Matches
Brayan Angulo,co COL,"DF,MF",34-058,16.8,722.0,915.0,78.9,12083.0,4594.0,377.0,415.0,90.8,270.0,335.0,80.6,56.0,108.0,51.9,6,2.0,2.1,4.0,20.0,75.0,15.0,3.0,84.0,Matches
Guillermo Martínez Ayala,mx MEX,FW,28-290,15.0,218.0,319.0,68.3,3351.0,884.0,111.0,150.0,74.0,74.0,106.0,69.8,15.0,29.0,51.7,1,1.5,1.7,-0.5,19.0,33.0,6.0,0.0,31.0,Matches
Gustavo Ferrareis,br BRA,DF,27-362,14.4,530.0,694.0,76.4,9321.0,3744.0,255.0,293.0,87.0,212.0,266.0,79.7,54.0,109.0,49.5,1,0.8,1.1,0.2,12.0,58.0,13.0,12.0,53.0,Matches
Pablo González Díaz,mx MEX,MF,31-176,14.3,560.0,643.0,87.1,11264.0,3236.0,202.0,227.0,89.0,261.0,284.0,91.9,87.0,110.0,79.1,0,0.2,0.2,-0.2,8.0,46.0,1.0,0.0,62.0,Matches
Kevin Velasco,co COL,MF,26-244,13.1,389.0,489.0,79.6,6417.0,1652.0,202.0,230.0,87.8,137.0,158.0,86.7,38.0,70.0,54.3,1,1.6,2.3,-0.6,26.0,37.0,22.0,12.0,46.0,Matches
Sebastián Olmedo,py PAR,DF,22-192,14.0,540.0,637.0,84.8,10746.0,4383.0,166.0,192.0,86.5,299.0,320.0,93.4,68.0,107.0,63.6,0,0.1,0.1,-0.1,3.0,13.0,3.0,1.0,23.0,Matches
Daniel Álvarez López,mx MEX,"MF,FW",29-161,9.4,222.0,333.0,66.7,3768.0,1242.0,115.0,140.0,82.1,79.0,123.0,64.2,23.0,43.0,53.5,2,2.9,2.4,-0.9,24.0,21.0,23.0,12.0,36.0,Matches
Martín Barragán,mx MEX,FW,32-169,9.3,152.0,203.0,74.9,2516.0,563.0,83.0,102.0,81.4,43.0,58.0,74.1,19.0,24.0,79.2,0,0.7,0.4,-0.7,9.0,15.0,2.0,0.0,20.0,Matches
Carlos Baltazar,mx MEX,MF,26-309,6.1,162.0,201.0,80.6,2517.0,608.0,97.0,115.0,84.3,52.0,59.0,88.1,10.0,17.0,58.8,1,0.5,0.6,0.5,8.0,4.0,6.0,1.0,12.0,Matches
Luis García,mx MEX,"DF,MF",30-280,4.0,105.0,150.0,70.0,1969.0,710.0,50.0,57.0,87.7,39.0,51.0,76.5,14.0,28.0,50.0,0,0.8,0.5,-0.8,5.0,8.0,5.0,3.0,7.0,Matches
Ángel Robles,mx MEX,"FW,MF",22-042,3.2,50.0,69.0,72.5,765.0,141.0,31.0,37.0,83.8,10.0,15.0,66.7,6.0,9.0,66.7,1,0.1,0.0,0.9,3.0,1.0,0.0,0.0,2.0,Matches
Miguel Sansores,mx MEX,"FW,MF",32-246,3.5,71.0,100.0,71.0,1055.0,255.0,42.0,52.0,80.8,17.0,28.0,60.7,7.0,9.0,77.8,1,1.0,0.3,0.0,6.0,6.0,2.0,1.0,10.0,Matches
Federico Mancuello,ar ARG,MF,34-279,3.0,134.0,176.0,76.1,2465.0,861.0,55.0,60.0,91.7,57.0,69.0,82.6,17.0,39.0,43.6,1,0.8,0.7,0.2,7.0,18.0,6.0,2.0,22.0,Matches
Alberto Herrera,mx MEX,"DF,MF",22-310,1.5,44.0,61.0,72.1,646.0,190.0,21.0,25.0,84.0,16.0,19.0,84.2,4.0,8.0,50.0,0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,Matches
Efraín Orona,mx MEX,"DF,MF",24-311,1.2,40.0,50.0,80.0,786.0,370.0,15.0,17.0,88.2,19.0,23.0,82.6,6.0,9.0,66.7,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,Matches
Diego Zago,mx MEX,MF,21-250,1.0,34.0,41.0,82.9,531.0,125.0,16.0,18.0,88.9,18.0,19.0,94.7,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,Matches
Gabriel Carabajal,ar ARG,"MF,FW",32-021,1.6,57.0,78.0,73.1,1182.0,397.0,22.0,28.0,78.6,23.0,30.0,76.7,12.0,20.0,60.0,1,0.1,0.1,0.9,1.0,8.0,1.0,0.0,9.0,Matches
