Player,Nation,Pos,Age,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Matches
Diego De Buen,mx MEX,"MF,DF",32-180,17.0,3,0,0,11,13,1,2,23,17,0.0,0.0,0,98.0,40.0,23.0,63.5,Matches
Jesús Rodríguez,mx MEX,GK,30-223,17.0,4,0,0,2,1,0,0,0,0,0.0,2.0,0,27.0,3.0,3.0,50.0,Matches
Gastón Silva,uy URU,DF,29-300,17.0,2,0,0,8,4,0,5,16,23,0.0,1.0,0,95.0,26.0,30.0,46.4,Matches
Brayan Angulo,co COL,"DF,MF",34-058,16.8,4,0,0,15,18,0,53,18,20,0.0,0.0,0,92.0,21.0,12.0,63.6,Matches
Guillermo Martínez Ayala,mx MEX,FW,28-290,15.0,6,0,0,32,33,3,6,1,1,1.0,0.0,0,38.0,77.0,41.0,65.3,Matches
Gustavo Ferrareis,br BRA,DF,27-362,14.4,5,0,0,17,15,0,42,16,17,0.0,0.0,0,98.0,14.0,13.0,51.9,Matches
Pablo González Díaz,mx MEX,MF,31-176,14.3,1,0,0,18,5,0,2,26,21,0.0,1.0,0,117.0,11.0,11.0,50.0,Matches
Kevin Velasco,co COL,MF,26-244,13.1,3,0,0,22,17,2,62,6,12,0.0,0.0,0,62.0,4.0,10.0,28.6,Matches
Sebastián Olmedo,py PAR,DF,22-192,14.0,4,0,0,17,5,0,1,24,19,0.0,1.0,0,83.0,29.0,19.0,60.4,Matches
Daniel Álvarez López,mx MEX,"MF,FW",29-161,9.4,0,0,0,3,6,2,47,5,7,0.0,0.0,0,34.0,3.0,5.0,37.5,Matches
Martín Barragán,mx MEX,FW,32-169,9.3,2,0,0,14,10,5,2,2,1,0.0,0.0,0,18.0,26.0,25.0,51.0,Matches
Carlos Baltazar,mx MEX,MF,26-309,6.1,1,0,0,3,14,1,13,3,8,0.0,0.0,0,37.0,3.0,2.0,60.0,Matches
Luis García,mx MEX,"DF,MF",30-280,4.0,1,0,0,6,2,1,20,4,2,0.0,0.0,0,13.0,2.0,3.0,40.0,Matches
Ángel Robles,mx MEX,"FW,MF",22-042,3.2,2,0,0,4,3,1,4,0,3,0.0,0.0,0,17.0,1.0,4.0,20.0,Matches
Miguel Sansores,mx MEX,"FW,MF",32-246,3.5,2,0,0,10,4,2,4,2,6,0.0,0.0,0,15.0,6.0,14.0,30.0,Matches
Federico Mancuello,ar ARG,MF,34-279,3.0,0,0,0,2,0,0,26,3,2,0.0,0.0,0,17.0,0.0,1.0,0.0,Matches
Alberto Herrera,mx MEX,"DF,MF",22-310,1.5,1,0,0,2,0,0,7,1,1,0.0,0.0,0,6.0,1.0,3.0,25.0,Matches
Efraín Orona,mx MEX,"DF,MF",24-311,1.2,0,0,0,1,0,0,1,4,3,0.0,0.0,0,6.0,5.0,2.0,71.4,Matches
Diego Zago,mx MEX,MF,21-250,1.0,0,0,0,1,0,0,0,1,3,0.0,0.0,0,6.0,0.0,1.0,0.0,Matches
Gabriel Carabajal,ar ARG,"MF,FW",32-021,1.6,2,0,0,3,4,0,6,0,6,0.0,0.0,0,18.0,1.0,1.0,50.0,Matches
Lucas de los Santos,uy URU,"MF,FW",22-157,1.5,2,0,0,5,2,0,2,0,2,0.0,0.0,0,11.0,4.0,2.0,66.7,Matches
Daniel Aguilar,mx MEX,"FW,MF",25-327,1.3,0,0,0,6,0,0,10,1,0,0.0,0.0,0,4.0,3.0,2.0,60.0,Matches
Facundo Waller,uy URU,MF,26-265,0.9,1,0,0,1,4,0,2,0,2,0.0,0.0,0,9.0,1.0,1.0,50.0,Matches
Fernando Arce Jr.,us USA,"MF,DF",27-033,0.7,0,0,0,3,1,0,0,0,2,0.0,0.0,0,6.0,0.0,0.0,,Matches
S. González,mx MEX,FW,20-173,0.1,0,0,0,0,0,0,0,0,0,,,0,,,,,Matches
Squad Total,,,29.5,17.0,46,0,0,206,161,18,317,156,178,1.0,5.0,0,927.0,281.0,228.0,55.2,
Opponent Total,,,28.2,17.0,38,3,0,176,191,27,365,160,189,3.0,2.0,1,955.0,230.0,281.0,45.0,
