Player,Nation,Pos,Age,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Matches
Francisco Ortega,ar ARG,DF,23.0,24.8,58,38,36,18,4,31,53,58.5,22,29,5,24,26,84,55,1,Matches
Lautaro Gianetti,ar ARG,DF,29.0,19.0,34,22,27,7,0,19,29,65.5,10,27,16,11,45,79,97,0,Matches
Leonardo Burián,uy URU,GK,39.0,18.5,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,3,0,Matches
Jose Florentín,py PAR,MF,26.0,16.6,37,24,18,16,3,20,60,33.3,40,27,3,24,33,70,24,0,Matches
Tomás Guidara,ar ARG,DF,26.0,16.1,49,31,31,17,1,27,47,57.4,20,19,5,14,21,70,38,0,Matches
Abiel Osorio,ar ARG,FW,20.0,16.0,12,8,2,7,3,3,9,33.3,6,18,1,17,1,13,7,0,Matches
Miguel Brizuela,ar ARG,DF,26.0,14.6,23,13,17,6,0,14,21,66.7,7,16,10,6,22,45,49,0,Matches
Lucas Janson,ar ARG,FW,28.0,14.2,8,5,1,6,1,1,19,5.3,18,12,4,8,7,15,10,0,Matches
Lucas Pratto,ar ARG,"MF,FW",34.0,14.0,18,11,5,8,5,5,16,31.3,11,18,2,16,2,20,30,1,Matches
Christian Ordoñez,ar ARG,MF,18.0,12.2,26,18,11,14,1,17,37,45.9,20,28,6,22,18,44,15,0,Matches
Gianluca Prestianni,ar ARG,"FW,MF",17.0,14.6,13,10,3,9,1,7,25,28.0,18,20,2,18,13,26,3,0,Matches
Diego Godín,uy URU,DF,36.0,12.8,25,17,20,4,1,10,14,71.4,4,13,10,3,28,53,49,0,Matches
Valentín Gómez,ar ARG,DF,19.0,12.4,25,15,16,9,0,14,24,58.3,10,13,5,8,20,45,46,0,Matches
Walter Bou,ar ARG,"FW,MF",29.0,10.6,26,14,6,16,4,9,22,40.9,13,16,3,13,5,31,7,0,Matches
Elías Cabrera,ar ARG,MF,19.0,12.8,22,14,5,13,4,5,24,20.8,19,19,1,18,6,28,5,0,Matches
Juan Ignacio Méndez,ar ARG,MF,25.0,9.4,26,17,7,18,1,12,22,54.5,10,8,0,8,3,29,14,0,Matches
Gastón Gómez,ar ARG,GK,26.0,8.5,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,3,0,Matches
Leonardo Jara,ar ARG,"DF,MF",31.0,7.0,26,20,20,6,0,20,27,74.1,7,8,2,6,10,36,18,0,Matches
Damián Fernández,ar ARG,"MF,DF",22.0,6.1,22,12,7,12,3,10,20,50.0,10,10,2,8,6,28,22,0,Matches
Julián Fernández,ar ARG,"FW,MF",19.0,7.1,12,7,4,6,2,8,20,40.0,12,9,1,8,6,18,5,1,Matches
Roberto Joaquín García,ar ARG,DF,21.0,6.6,15,10,5,8,2,7,14,50.0,7,10,0,10,5,20,15,0,Matches
Santiago Castro,ar ARG,"FW,MF",18.0,7.1,9,3,1,6,2,4,16,25.0,12,6,0,6,1,10,13,0,Matches
Nicolás Garayalde,ar ARG,MF,23.0,4.9,13,10,5,7,1,10,25,40.0,15,12,2,10,12,25,6,0,Matches
Mateo Seoane,ar ARG,MF,18.0,4.6,10,6,1,8,1,6,12,50.0,6,11,1,10,8,18,8,0,Matches
Lenny Lobato,br BRA,"FW,MF",21.0,3.6,7,5,4,2,1,4,12,33.3,8,4,0,4,3,10,0,0,Matches
Thiago Fernández,ar ARG,"FW,MF",18.0,1.3,3,1,2,0,1,2,4,50.0,2,4,0,4,0,3,3,0,Matches
Patricio Pernicone,ar ARG,DF,21.0,1.1,1,1,1,0,0,0,1,0.0,1,2,0,2,0,1,2,0,Matches
Squad Total,,,25.9,27.0,520,332,255,223,42,265,576,46.0,311,359,81,278,302,822,547,3,
Opponent Total,,,27.1,27.0,578,402,236,281,61,270,642,42.1,372,292,61,231,293,871,478,7,
