Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Francisco Ortega,ar ARG,DF,23.0,25,25,2233.0,24.8,1.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.5,0.5,1.1,1.5,67.0,111.0,106.0,0.04,0.04,0.08,0.04,0.08,0.02,0.04,0.06,0.02,0.06,Matches
Lautaro Gianetti,ar ARG,DF,29.0,19,19,1710.0,19.0,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.6,0.6,0.2,0.8,11.0,45.0,1.0,0.05,0.05,0.11,0.05,0.11,0.03,0.01,0.04,0.03,0.04,Matches
Leonardo Burián,uy URU,GK,39.0,19,19,1665.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jose Florentín,py PAR,MF,26.0,20,19,1490.0,16.6,1.0,0.0,1.0,1.0,0.0,0.0,8.0,1.0,2.8,2.8,0.6,3.4,19.0,86.0,27.0,0.06,0.0,0.06,0.06,0.06,0.17,0.04,0.2,0.17,0.2,Matches
Tomás Guidara,ar ARG,DF,26.0,19,16,1445.0,16.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.2,1.3,33.0,56.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.08,Matches
Abiel Osorio,ar ARG,FW,20.0,26,16,1437.0,16.0,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,2.1,2.1,1.3,3.5,19.0,23.0,93.0,0.13,0.06,0.19,0.13,0.19,0.13,0.08,0.22,0.13,0.22,Matches
Miguel Brizuela,ar ARG,DF,26.0,17,15,1313.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.7,0.7,0.2,0.9,13.0,44.0,2.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06,Matches
Lucas Janson,ar ARG,FW,28.0,20,15,1277.0,14.2,4.0,0.0,4.0,3.0,1.0,1.0,3.0,1.0,3.4,2.7,1.2,3.8,14.0,49.0,90.0,0.28,0.0,0.28,0.21,0.21,0.24,0.08,0.32,0.19,0.27,Matches
Lucas Pratto,ar ARG,"MF,FW",34.0,20,15,1257.0,14.0,3.0,1.0,4.0,2.0,1.0,1.0,3.0,0.0,2.2,1.4,0.9,2.3,25.0,48.0,81.0,0.21,0.07,0.29,0.14,0.21,0.16,0.06,0.22,0.1,0.17,Matches
Christian Ordoñez,ar ARG,MF,18.0,18,14,1098.0,12.2,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,1.0,1.0,12.0,33.0,19.0,0.0,0.16,0.16,0.0,0.16,0.0,0.08,0.08,0.0,0.08,Matches
Gianluca Prestianni,ar ARG,"FW,MF",17.0,23,13,1310.0,14.6,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,2.0,2.0,1.9,4.0,60.0,56.0,98.0,0.14,0.0,0.14,0.14,0.14,0.14,0.13,0.27,0.14,0.27,Matches
Diego Godín,uy URU,DF,36.0,13,13,1153.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,0.1,0.6,4.0,33.0,4.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches
Valentín Gómez,ar ARG,DF,19.0,15,13,1116.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,0.3,0.5,18.0,55.0,17.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,Matches
Walter Bou,ar ARG,"FW,MF",29.0,18,13,952.0,10.6,3.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,2.7,2.7,1.1,3.8,21.0,28.0,78.0,0.28,0.19,0.47,0.28,0.47,0.25,0.1,0.36,0.25,0.36,Matches
Elías Cabrera,ar ARG,MF,19.0,21,12,1152.0,12.8,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.6,4.6,26.0,53.0,41.0,0.08,0.16,0.23,0.08,0.23,0.16,0.2,0.36,0.16,0.36,Matches
Juan Ignacio Méndez,ar ARG,MF,25.0,13,10,844.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.1,0.2,4.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
Gastón Gómez,ar ARG,GK,26.0,9,8,765.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
