Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Franco Armani,ar ARG,GK,36.0,26.0,540,647,83.5,14420,10125,80,80,100.0,314,316,99.4,144,247,58.3,0,0.0,0.0,0.0,0,4,0,0,0,Matches
Ignacio Fernández,ar ARG,"MF,FW",33.0,19.8,997,1272,78.4,15773,4817,513,575,89.2,360,448,80.4,75,140,53.6,4,3.7,3.9,0.3,48,120,44,7,186,Matches
Milton Casco,ar ARG,DF,34.0,19.7,1116,1410,79.1,19043,8032,507,577,87.9,497,610,81.5,90,158,57.0,4,1.5,3.0,2.5,23,122,36,17,144,Matches
Enzo Díaz,ar ARG,DF,27.0,20.8,969,1186,81.7,16728,5848,487,545,89.4,385,458,84.1,85,138,61.6,2,1.5,1.7,0.5,12,79,16,5,103,Matches
Leandro González Pirez,ar ARG,DF,30.0,19.6,1021,1177,86.7,20918,8444,325,358,90.8,541,593,91.2,146,203,71.9,1,0.4,0.4,0.6,2,41,2,0,38,Matches
Rodrigo Aliendro,ar ARG,MF,31.0,18.0,961,1119,85.9,16231,5339,450,500,90.0,388,439,88.4,98,123,79.7,1,2.1,1.9,-1.1,21,119,20,0,123,Matches
Enzo Pérez,ar ARG,MF,36.0,17.0,1147,1300,88.2,19181,7161,548,602,91.0,500,537,93.1,82,117,70.1,1,1.4,1.5,-0.4,16,129,13,0,150,Matches
Ezequiel Barco,ar ARG,"FW,MF",23.0,16.7,891,1047,85.1,12794,2806,535,590,90.7,255,294,86.7,51,86,59.3,3,3.5,3.5,-0.5,32,74,33,2,109,Matches
Lucas Beltrán,ar ARG,FW,21.0,15.2,337,475,70.9,3892,775,227,285,79.6,72,98,73.5,9,16,56.3,3,4.6,3.8,-1.6,36,13,13,2,34,Matches
Nicolás De La Cruz,uy URU,"MF,FW",25.0,12.2,681,847,80.4,11205,4297,349,398,87.7,247,283,87.3,66,109,60.6,0,2.5,2.1,-2.5,25,94,15,2,92,Matches
Pablo Solari,ar ARG,"FW,MF",21.0,13.6,297,461,64.4,3973,1212,192,258,74.4,70,103,68.0,17,32,53.1,7,3.3,3.0,3.7,28,25,16,7,39,Matches
