Player,Nation,Pos,Age,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Matches
João Paulo,br BRA,GK,27.0,35.7,914,533,380,108,0,6,0,0,0,0,0,0,611,1,0,Matches
Joaquim,br BRA,DF,24.0,30.3,1195,1142,44,33,0,13,7,11,0,0,0,0,860,9,18,Matches
Marcos Leonardo,br BRA,FW,19.0,28.8,425,356,69,1,5,2,11,1,0,0,0,0,313,0,17,Matches
Lucas Lima,br BRA,"MF,FW",32.0,24.5,1183,977,198,89,7,19,137,21,85,28,36,0,912,8,33,Matches
Messias,br BRA,DF,28.0,26.6,853,830,19,18,0,5,0,1,0,0,0,0,640,4,2,Matches
Rodrigo Fernández,uy URU,MF,27.0,22.4,899,851,46,44,0,21,7,2,0,0,0,0,709,2,10,Matches
Lucas Braga,br BRA,"DF,FW",26.0,22.1,663,517,144,16,1,1,39,127,0,0,0,0,518,2,21,Matches
Jean Lucas,br BRA,MF,24.0,20.1,951,835,112,55,6,13,80,11,46,19,20,0,768,4,30,Matches
Dodi,br BRA,MF,26.0,19.1,524,480,44,31,1,1,17,2,9,2,4,0,437,0,12,Matches
Stiven Mendoza,co COL,"FW,MF",30.0,18.6,613,585,24,5,1,3,51,17,2,0,2,0,464,4,31,Matches
Dodô,br BRA,DF,30.0,15.8,835,703,127,19,0,0,30,108,0,0,0,0,685,5,15,Matches
Yeferson Soteldo,ve VEN,"FW,MF",25.0,17.3,607,543,61,34,2,4,95,6,17,7,8,0,442,3,25,Matches
Tomás Rincón,ve VEN,MF,35.0,13.2,577,542,33,26,3,5,7,6,0,0,0,0,492,2,6,Matches
João Othavio Basso,br BRA,DF,26.0,12.8,649,622,27,24,0,4,2,3,0,0,0,0,531,0,3,Matches
Gabriel Inocêncio,br BRA,DF,28.0,14.2,711,562,145,7,0,0,33,137,1,0,0,0,539,4,8,Matches
Kevyson,br BRA,DF,18.0,10.8,439,351,86,6,0,0,46,80,0,0,0,0,306,2,22,Matches
João Lucas,br BRA,DF,24.0,9.0,411,314,95,7,0,0,39,87,1,0,0,0,274,2,21,Matches
Nonato,br BRA,MF,24.0,7.3,251,248,3,2,0,1,2,1,0,0,0,0,205,0,7,Matches
Lucas,br BRA,DF,21.0,6.8,341,274,66,9,0,0,13,57,0,0,0,0,260,1,11,Matches
Nathan,br BRA,DF,21.0,5.5,228,174,54,3,0,0,13,51,0,0,0,0,178,0,7,Matches
Julio Furch,ar ARG,"FW,MF",33.0,6.8,195,186,8,1,0,1,7,0,0,0,0,0,126,1,8,Matches
Ângelo Borges,br BRA,"FW,MF",18.0,6.0,172,167,3,0,2,0,8,3,0,0,0,0,122,2,8,Matches
Alex,br BRA,DF,23.0,5.1,244,237,7,7,0,1,0,0,0,0,0,0,221,0,2,Matches
Deivid Washington,br BRA,FW,17.0,4.7,79,69,8,1,0,0,0,0,0,0,0,0,57,2,3,Matches
Guilherme Camacho,br BRA,MF,32.0,5.0,257,235,19,18,2,1,4,0,1,0,0,0,215,3,4,Matches
Maximiliano Silvera,uy URU,"MF,FW",25.0,5.0,124,122,2,0,0,0,2,1,0,0,0,0,94,0,5,Matches
Eduardo Gabriel,br BRA,DF,26.0,3.0,106,98,8,7,0,0,0,1,0,0,0,0,89,0,3,Matches
Daniel Ruiz Rivera,co COL,"FW,MF",21.0,2.7,104,88,15,3,0,1,19,1,11,2,9,0,68,1,7,Matches
Vladimir,br BRA,GK,33.0,2.3,54,31,22,4,0,0,0,0,0,0,0,0,37,1,0,Matches
Sandry,br BRA,MF,20.0,2.1,106,101,5,3,0,5,8,0,2,0,0,0,85,0,3,Matches
Alison,br BRA,MF,29.0,1.5,63,63,0,0,0,0,0,0,0,0,0,0,51,0,1,Matches
Luan Dias,br BRA,"MF,FW",25.0,2.1,61,50,11,6,0,0,11,0,4,1,2,0,39,0,3,Matches
Júnior Caiçara,br BRA,DF,33.0,1.9,131,108,23,2,0,0,15,19,2,1,1,0,101,0,5,Matches
Lucas Barbosa,br BRA,"FW,MF",21.0,1.1,40,40,0,0,0,1,2,0,0,0,0,0,16,0,0,Matches
Felipe Jonatan,br BRA,DF,24.0,1.0,81,72,9,0,0,0,7,9,0,0,0,0,69,0,2,Matches
Alfredo Morelos,co COL,"FW,MF",26.0,0.9,44,43,0,0,0,1,1,0,0,0,0,0,31,1,2,Matches
Bruno Mezenga,br BRA,"FW,MF",34.0,1.9,76,68,8,0,0,0,0,0,0,0,0,0,50,0,5,Matches
Weslley Patati,br BRA,"FW,MF",19.0,1.5,65,58,4,1,1,2,8,1,2,1,0,0,47,3,3,Matches
Maicon,br BRA,DF,34.0,0.5,17,17,0,0,0,0,0,0,0,0,0,0,12,0,0,Matches
Ed Carlos,br BRA,"MF,FW",21.0,0.4,41,37,4,2,0,0,2,1,1,1,0,0,34,0,1,Matches
Miguel Terceros,bo BOL,"MF,FW",18.0,0.4,18,15,3,1,0,0,2,0,2,2,0,0,15,0,1,Matches
Jair Paula,br BRA,DF,17.0,0.4,17,17,0,0,0,0,0,0,0,0,0,0,13,0,0,Matches
Vinicius,br BRA,MF,23.0,0.3,6,5,1,1,0,0,0,0,0,0,0,0,2,0,0,Matches
Cadu,br BRA,DF,20.0,0.2,11,8,3,0,0,0,1,3,0,0,0,0,8,0,1,Matches
Ivonei,br BRA,MF,20.0,0.0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
Luiz Felipe,br BRA,DF,29.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Squad Total,,,26.5,38.0,15384,13377,1940,594,31,111,726,768,186,64,82,0,11748,67,366,
Opponent Total,,,27.6,38.0,19274,17117,2096,599,52,127,722,898,218,101,82,1,15511,61,361,
