Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
João Paulo,br BRA,GK,27.0,35.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Joaquim,br BRA,DF,24.0,30.3,1,35,9,25.7,1.15,0.3,0.03,0.11,12.2,0,0,0,2.3,2.3,0.07,-1.3,-1.3,Matches
Marcos Leonardo,br BRA,FW,19.0,28.8,13,76,27,35.5,2.64,0.94,0.12,0.33,16.2,7,4,4,12.4,9.2,0.12,0.6,-0.2,Matches
Lucas Lima,br BRA,"MF,FW",32.0,24.5,1,23,5,21.7,0.94,0.2,0.04,0.2,21.0,6,0,0,1.7,1.7,0.08,-0.7,-0.7,Matches
Messias,br BRA,DF,28.0,26.6,2,18,8,44.4,0.68,0.3,0.11,0.25,12.2,0,0,0,1.6,1.6,0.09,0.4,0.4,Matches
Rodrigo Fernández,uy URU,MF,27.0,22.4,1,14,3,21.4,0.63,0.13,0.07,0.33,23.1,0,0,0,1.0,1.0,0.07,0.0,0.0,Matches
Lucas Braga,br BRA,"DF,FW",26.0,22.1,0,11,1,9.1,0.5,0.05,0.0,0.0,15.9,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
Jean Lucas,br BRA,MF,24.0,20.1,0,45,11,24.4,2.24,0.55,0.0,0.0,23.8,7,0,0,2.2,2.2,0.05,-2.2,-2.2,Matches
Dodi,br BRA,MF,26.0,19.1,0,12,4,33.3,0.63,0.21,0.0,0.0,25.9,2,0,0,0.9,0.9,0.07,-0.9,-0.9,Matches
Stiven Mendoza,co COL,"FW,MF",30.0,18.6,6,41,13,31.7,2.21,0.7,0.1,0.31,19.1,0,2,2,5.0,3.4,0.08,1.0,0.6,Matches
Dodô,br BRA,DF,30.0,15.8,0,7,0,0.0,0.44,0.0,0.0,,11.0,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
Yeferson Soteldo,ve VEN,"FW,MF",25.0,17.3,1,30,11,36.7,1.74,0.64,0.03,0.09,21.0,6,0,0,2.0,2.0,0.07,-1.0,-1.0,Matches
Tomás Rincón,ve VEN,MF,35.0,13.2,2,11,3,27.3,0.83,0.23,0.18,0.67,14.4,0,0,0,1.4,1.4,0.13,0.6,0.6,Matches
João Othavio Basso,br BRA,DF,26.0,12.8,0,7,0,0.0,0.55,0.0,0.0,,18.9,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
Gabriel Inocêncio,br BRA,DF,28.0,14.2,0,11,4,36.4,0.78,0.28,0.0,0.0,22.1,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
Kevyson,br BRA,DF,18.0,10.8,0,7,3,42.9,0.65,0.28,0.0,0.0,24.2,0,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches
João Lucas,br BRA,DF,24.0,9.0,0,8,1,12.5,0.89,0.11,0.0,0.0,19.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Nonato,br BRA,MF,24.0,7.3,1,9,3,33.3,1.23,0.41,0.11,0.33,24.5,0,0,0,0.4,0.4,0.04,0.6,0.6,Matches
Lucas,br BRA,DF,21.0,6.8,0,4,3,75.0,0.59,0.44,0.0,0.0,21.2,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Nathan,br BRA,DF,21.0,5.5,0,2,0,0.0,0.37,0.0,0.0,,19.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Julio Furch,ar ARG,"FW,MF",33.0,6.8,3,19,9,47.4,2.81,1.33,0.16,0.33,12.8,0,0,0,2.8,2.8,0.15,0.2,0.2,Matches
Ângelo Borges,br BRA,"FW,MF",18.0,6.0,2,6,3,50.0,1.0,0.5,0.33,0.67,16.9,0,0,0,1.1,1.1,0.18,0.9,0.9,Matches
Alex,br BRA,DF,23.0,5.1,0,4,2,50.0,0.79,0.4,0.0,0.0,11.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Deivid Washington,br BRA,FW,17.0,4.7,2,17,7,41.2,3.58,1.48,0.12,0.29,17.8,0,0,0,1.7,1.7,0.1,0.3,0.3,Matches
Guilherme Camacho,br BRA,MF,32.0,5.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Maximiliano Silvera,uy URU,"MF,FW",25.0,5.0,1,13,8,61.5,2.61,1.61,0.08,0.13,14.4,0,0,0,2.5,2.5,0.2,-1.5,-1.5,Matches
Eduardo Gabriel,br BRA,DF,26.0,3.0,1,8,2,25.0,2.68,0.67,0.13,0.5,12.1,0,0,0,0.4,0.4,0.05,0.6,0.6,Matches
Daniel Ruiz Rivera,co COL,"FW,MF",21.0,2.7,0,2,0,0.0,0.73,0.0,0.0,,23.1,1,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Vladimir,br BRA,GK,33.0,2.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Sandry,br BRA,MF,20.0,2.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Alison,br BRA,MF,29.0,1.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Luan Dias,br BRA,"MF,FW",25.0,2.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Júnior Caiçara,br BRA,DF,33.0,1.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Lucas Barbosa,br BRA,"FW,MF",21.0,1.1,0,1,1,100.0,0.87,0.87,0.0,0.0,6.4,0,0,0,0.3,0.3,0.29,-0.3,-0.3,Matches
Felipe Jonatan,br BRA,DF,24.0,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Alfredo Morelos,co COL,"FW,MF",26.0,0.9,0,3,2,66.7,3.51,2.34,0.0,0.0,18.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Bruno Mezenga,br BRA,"FW,MF",34.0,1.9,0,5,1,20.0,2.68,0.54,0.0,0.0,13.7,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
Weslley Patati,br BRA,"FW,MF",19.0,1.5,0,11,1,9.1,7.28,0.66,0.0,0.0,20.1,0,0,0,0.8,0.8,0.07,-0.8,-0.8,Matches
Maicon,br BRA,DF,34.0,0.5,0,1,1,100.0,2.0,2.0,0.0,0.0,10.3,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Ed Carlos,br BRA,"MF,FW",21.0,0.4,0,1,0,0.0,2.5,0.0,0.0,,31.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Miguel Terceros,bo BOL,"MF,FW",18.0,0.4,0,1,0,0.0,2.65,0.0,0.0,,34.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Jair Paula,br BRA,DF,17.0,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Vinicius,br BRA,MF,23.0,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Cadu,br BRA,DF,20.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ivonei,br BRA,MF,20.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Luiz Felipe,br BRA,DF,29.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,26.5,38.0,37,463,146,31.5,12.18,3.84,0.07,0.21,18.1,29,6,6,42.4,37.7,0.08,-5.4,-6.7,
Opponent Total,,,27.6,38.0,61,542,197,36.3,14.26,5.18,0.11,0.29,18.8,25,4,6,51.1,46.6,0.09,9.9,10.4,
