Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
João Paulo,br BRA,GK,27.0,36,36,3211.0,35.7,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Joaquim,br BRA,DF,24.0,31,31,2730.0,30.3,1.0,4.0,5.0,1.0,0.0,0.0,6.0,0.0,2.3,2.3,2.0,4.2,8.0,58.0,8.0,0.03,0.13,0.16,0.03,0.16,0.08,0.06,0.14,0.08,0.14,Matches
Marcos Leonardo,br BRA,FW,19.0,31,30,2589.0,28.8,13.0,2.0,15.0,9.0,4.0,4.0,3.0,0.0,12.4,9.2,2.3,11.5,41.0,51.0,147.0,0.45,0.07,0.52,0.31,0.38,0.43,0.08,0.51,0.32,0.4,Matches
Lucas Lima,br BRA,"MF,FW",32.0,35,28,2206.0,24.5,1.0,5.0,6.0,1.0,0.0,0.0,6.0,1.0,1.7,1.7,5.3,7.0,65.0,176.0,84.0,0.04,0.2,0.24,0.04,0.24,0.07,0.21,0.29,0.07,0.29,Matches
Messias,br BRA,DF,28.0,28,26,2393.0,26.6,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.6,1.6,0.1,1.7,1.0,31.0,4.0,0.08,0.0,0.08,0.08,0.08,0.06,0.0,0.06,0.06,0.06,Matches
Rodrigo Fernández,uy URU,MF,27.0,30,24,2014.0,22.4,1.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,0.1,1.1,18.0,74.0,8.0,0.04,0.0,0.04,0.04,0.04,0.04,0.01,0.05,0.04,0.05,Matches
Lucas Braga,br BRA,"DF,FW",26.0,27,22,1991.0,22.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.4,0.4,0.7,1.1,64.0,55.0,89.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,Matches
Jean Lucas,br BRA,MF,24.0,22,22,1807.0,20.1,0.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,2.2,2.2,2.0,4.2,37.0,130.0,64.0,0.0,0.15,0.15,0.0,0.15,0.11,0.1,0.21,0.11,0.21,Matches
Dodi,br BRA,MF,26.0,28,20,1721.0,19.1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.9,0.9,0.5,1.4,19.0,27.0,18.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.07,0.04,0.07,Matches
Stiven Mendoza,co COL,"FW,MF",30.0,26,19,1672.0,18.6,6.0,2.0,8.0,4.0,2.0,2.0,4.0,0.0,5.0,3.4,1.7,5.1,79.0,73.0,158.0,0.32,0.11,0.43,0.22,0.32,0.27,0.09,0.36,0.18,0.28,Matches
Dodô,br BRA,DF,30.0,18,18,1426.0,15.8,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.5,0.5,1.7,2.2,26.0,82.0,42.0,0.0,0.06,0.06,0.0,0.06,0.03,0.11,0.14,0.03,0.14,Matches
Yeferson Soteldo,ve VEN,"FW,MF",25.0,22,17,1556.0,17.3,1.0,6.0,7.0,1.0,0.0,0.0,5.0,2.0,2.0,2.0,5.7,7.7,120.0,77.0,157.0,0.06,0.35,0.4,0.06,0.4,0.12,0.33,0.44,0.12,0.44,Matches
Tomás Rincón,ve VEN,MF,35.0,16,14,1187.0,13.2,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,1.4,1.4,0.6,2.0,9.0,39.0,15.0,0.15,0.08,0.23,0.15,0.23,0.11,0.05,0.15,0.11,0.15,Matches
João Othavio Basso,br BRA,DF,26.0,14,14,1150.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.2,0.6,10.0,43.0,2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches
Gabriel Inocêncio,br BRA,DF,28.0,22,12,1276.0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,0.3,0.8,24.0,51.0,46.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.06,0.03,0.06,Matches
Kevyson,br BRA,DF,18.0,17,12,970.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.3,0.5,34.0,35.0,62.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,Matches
