Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
João Paulo,br BRA,GK,27.0,35.7,611,914,66.8,17959,13366,116,118,98.3,254,257,98.8,232,529,43.9,0,0.0,0.1,0.0,1,11,1,0,1,Matches
Joaquim,br BRA,DF,24.0,30.3,860,1195,72.0,18042,7492,242,291,83.2,499,593,84.1,111,263,42.2,4,2.0,1.5,2.0,14,59,3,1,58,Matches
Marcos Leonardo,br BRA,FW,19.0,28.8,313,425,73.6,4576,926,183,240,76.3,101,120,84.2,14,24,58.3,2,2.3,1.9,-0.3,30,21,19,0,51,Matches
Lucas Lima,br BRA,"MF,FW",32.0,24.5,912,1183,77.1,17175,5936,400,450,88.9,328,399,82.2,156,255,61.2,5,5.3,6.1,-0.3,68,122,32,8,176,Matches
Messias,br BRA,DF,28.0,26.6,640,853,75.0,13107,4326,151,187,80.7,420,493,85.2,61,149,40.9,0,0.1,0.1,-0.1,1,21,0,0,31,Matches
Rodrigo Fernández,uy URU,MF,27.0,22.4,709,899,78.9,13953,3683,293,329,89.1,297,358,83.0,106,174,60.9,0,0.1,0.7,-0.1,5,79,4,0,74,Matches
Lucas Braga,br BRA,"DF,FW",26.0,22.1,518,663,78.1,7316,2783,297,333,89.2,194,244,79.5,11,40,27.5,0,0.7,0.6,-0.7,15,32,9,2,55,Matches
Jean Lucas,br BRA,MF,24.0,20.1,768,951,80.8,14051,4420,324,362,89.5,334,375,89.1,88,145,60.7,3,2.0,2.9,1.0,37,86,30,7,130,Matches
Dodi,br BRA,MF,26.0,19.1,437,524,83.4,6680,1511,247,278,88.8,144,168,85.7,30,48,62.5,0,0.5,0.4,-0.5,8,23,1,0,27,Matches
Stiven Mendoza,co COL,"FW,MF",30.0,18.6,464,613,75.7,6811,1935,282,325,86.8,138,173,79.8,23,48,47.9,2,1.7,2.0,0.3,19,32,20,5,73,Matches
Dodô,br BRA,DF,30.0,15.8,685,835,82.0,10327,4362,381,416,91.6,249,299,83.3,35,72,48.6,1,1.7,0.8,-0.7,6,61,7,1,82,Matches
Yeferson Soteldo,ve VEN,"FW,MF",25.0,17.3,442,607,72.8,6888,2093,237,278,85.3,157,206,76.2,34,69,49.3,6,5.7,5.6,0.3,47,22,36,11,77,Matches
Tomás Rincón,ve VEN,MF,35.0,13.2,492,577,85.3,8396,2216,227,244,93.0,208,245,84.9,45,64,70.3,1,0.6,0.4,0.4,10,34,5,2,39,Matches
João Othavio Basso,br BRA,DF,26.0,12.8,531,649,81.8,10433,3893,177,203,87.2,290,326,89.0,60,109,55.0,0,0.2,0.4,-0.2,1,41,1,1,43,Matches
Gabriel Inocêncio,br BRA,DF,28.0,14.2,539,711,75.8,8253,3573,300,345,87.0,206,281,73.3,23,53,43.4,0,0.3,0.6,-0.3,6,37,8,5,51,Matches
Kevyson,br BRA,DF,18.0,10.8,306,439,69.7,4824,1969,153,171,89.5,129,175,73.7,15,51,29.4,0,0.3,0.4,-0.3,8,26,13,5,35,Matches
João Lucas,br BRA,DF,24.0,9.0,274,411,66.7,4362,1569,139,158,88.0,104,145,71.7,22,74,29.7,1,0.6,0.3,0.4,4,19,3,3,19,Matches
Nonato,br BRA,MF,24.0,7.3,205,251,81.7,3042,863,103,116,88.8,83,102,81.4,9,12,75.0,0,0.2,0.5,-0.2,3,15,7,0,24,Matches
Lucas,br BRA,DF,21.0,6.8,260,341,76.2,3835,1849,154,177,87.0,91,119,76.5,10,26,38.5,0,0.2,0.1,-0.2,4,19,2,0,24,Matches
Nathan,br BRA,DF,21.0,5.5,178,228,78.1,2573,1131,103,112,92.0,60,83,72.3,9,16,56.3,0,0.6,0.3,-0.6,2,5,3,1,14,Matches
Julio Furch,ar ARG,"FW,MF",33.0,6.8,126,195,64.6,1790,321,68,104,65.4,37,53,69.8,8,11,72.7,0,0.6,0.5,-0.6,7,8,2,0,15,Matches
Ângelo Borges,br BRA,"FW,MF",18.0,6.0,122,172,70.9,1855,659,70,89,78.7,42,56,75.0,7,10,70.0,0,1.0,1.1,-1.0,9,14,8,2,25,Matches
Alex,br BRA,DF,23.0,5.1,221,244,90.6,4297,1223,56,62,90.3,151,157,96.2,13,21,61.9,0,0.4,0.0,-0.4,2,5,0,0,7,Matches
Deivid Washington,br BRA,FW,17.0,4.7,57,79,72.2,733,162,37,47,78.7,16,21,76.2,1,1,100.0,0,0.1,0.1,-0.1,3,2,1,0,5,Matches
Guilherme Camacho,br BRA,MF,32.0,5.0,215,257,83.7,3573,1009,90,98,91.8,92,103,89.3,22,36,61.1,0,0.2,0.4,-0.2,2,16,2,0,20,Matches
Maximiliano Silvera,uy URU,"MF,FW",25.0,5.0,94,124,75.8,1197,188,60,70,85.7,25,35,71.4,2,5,40.0,1,0.3,0.7,0.7,2,4,2,0,10,Matches
Eduardo Gabriel,br BRA,DF,26.0,3.0,89,106,84.0,1534,615,35,42,83.3,47,51,92.2,5,11,45.5,0,0.0,0.0,0.0,0,4,0,0,6,Matches
Daniel Ruiz Rivera,co COL,"FW,MF",21.0,2.7,68,104,65.4,1211,401,34,41,82.9,17,24,70.8,13,22,59.1,0,0.5,0.5,-0.5,10,5,2,1,10,Matches
Vladimir,br BRA,GK,33.0,2.3,37,54,68.5,949,587,8,8,100.0,19,20,95.0,10,25,40.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Sandry,br BRA,MF,20.0,2.1,85,106,80.2,1778,470,32,34,94.1,33,42,78.6,18,26,69.2,0,0.1,0.1,-0.1,2,7,2,1,10,Matches
Alison,br BRA,MF,29.0,1.5,51,63,81.0,670,180,31,36,86.1,12,15,80.0,3,5,60.0,0,0.0,0.0,0.0,0,3,1,0,1,Matches
Luan Dias,br BRA,"MF,FW",25.0,2.1,39,61,63.9,605,200,17,21,81.0,17,22,77.3,2,10,20.0,0,0.0,0.1,0.0,1,3,0,0,6,Matches
Júnior Caiçara,br BRA,DF,33.0,1.9,101,131,77.1,1635,412,59,68,86.8,34,41,82.9,6,14,42.9,0,0.0,0.1,0.0,0,4,1,0,8,Matches
Lucas Barbosa,br BRA,"FW,MF",21.0,1.1,16,40,40.0,213,66,10,16,62.5,3,11,27.3,1,7,14.3,0,0.0,0.0,0.0,1,0,0,0,0,Matches
Felipe Jonatan,br BRA,DF,24.0,1.0,69,81,85.2,1112,552,38,41,92.7,21,28,75.0,9,10,90.0,0,0.3,0.2,-0.3,1,6,3,3,9,Matches
Alfredo Morelos,co COL,"FW,MF",26.0,0.9,31,44,70.5,456,109,22,24,91.7,6,10,60.0,3,4,75.0,0,0.2,0.1,-0.2,3,3,0,0,3,Matches
Bruno Mezenga,br BRA,"FW,MF",34.0,1.9,50,76,65.8,659,79,31,43,72.1,14,19,73.7,1,1,100.0,0,0.0,0.0,0.0,0,4,0,0,5,Matches
