Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-04-04,20:30,Sudamericana,Group stage,Tue,Away,W,1,0,bo Blooming,,,73,,João Paulo,4-3-3,Luis Quiroz,Match Report,
2023-04-16,18:30,Série A,Matchweek 1,Sun,Away,L,0,1,Grêmio,1.2,1.6,55,13997.0,João Paulo,4-3-3,Wilton Sampaio,Match Report,
2023-04-20,19:00,Sudamericana,Group stage,Thu,Home,D,0,0,cl Audax Italiano,,,59,,João Paulo,4-3-3,Andrés Rojas,Match Report,
2023-04-23,16:00,Série A,Matchweek 2,Sun,Home,D,0,0,Atlético Mineiro,0.8,1.2,37,11233.0,João Paulo,4-4-2,Braulio da Silva Machado,Match Report,
2023-04-29,18:30,Série A,Matchweek 3,Sat,Home,W,3,2,América (MG),1.8,1.8,44,11844.0,Yeferson Soteldo,4-3-3,Anderson Daronco,Match Report,
2023-05-02,21:30,Sudamericana,Group stage,Tue,Away,L,0,1,ar Newell's OB,,,39,10327.0,João Paulo,4-2-3-1,Alexis Herrera,Match Report,
2023-05-06,16:00,Série A,Matchweek 4,Sat,Away,L,1,2,Cruzeiro,1.0,1.6,45,21191.0,João Paulo,4-2-3-1,Bruno Arleu de Araujo,Match Report,
2023-05-10,19:00,Série A,Matchweek 5,Wed,Home,W,3,0,Bahia,2.0,1.3,41,7262.0,João Paulo,4-2-3-1,Wagner do Nascimento Magalhães,Match Report,
2023-05-14,16:00,Série A,Matchweek 6,Sun,Away,W,1,0,Vasco da Gama,0.6,1.7,32,18476.0,João Paulo,4-2-3-1,Rodrigo José Pereira de Lima,Match Report,
2023-05-20,21:00,Série A,Matchweek 7,Sat,Home,D,0,0,Palmeiras,0.4,0.4,39,12641.0,João Paulo,4-2-3-1,Raphael Claus,Match Report,
2023-05-24,20:00,Sudamericana,Group stage,Wed,Away,L,1,2,cl Audax Italiano,,,43,,Alison,4-2-3-1,Christian Ferreyra,Match Report,
2023-05-28,18:30,Série A,Matchweek 8,Sun,Away,L,0,2,Bragantino,0.3,1.5,41,5988.0,Yeferson Soteldo,4-2-3-1,Anderson Daronco,Match Report,
2023-06-03,21:00,Série A,Matchweek 9,Sat,Home,D,1,1,Internacional,1.4,1.1,56,9600.0,Alison,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,
2023-06-06,21:30,Sudamericana,Group stage,Tue,Home,L,1,2,ar Newell's OB,,,50,6204.0,Alison,4-2-3-1,Jesús Valenzuela,Match Report,
2023-06-10,16:00,Série A,Matchweek 10,Sat,Away,D,0,0,Coritiba,0.8,1.2,53,25987.0,Alison,4-2-3-1,Bruno Mota Correia,Match Report,
2023-06-21,20:00,Série A,Matchweek 11,Wed,Home,L,0,2,Corinthians,0.8,1.3,51,12499.0,Yeferson Soteldo,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2023-06-25,18:30,Série A,Matchweek 12,Sun,Home,L,2,3,Flamengo,1.8,0.8,33,,Yeferson Soteldo,4-2-3-1,Wilton Sampaio,Match Report,
2023-06-29,19:00,Sudamericana,Group stage,Thu,Home,D,0,0,bo Blooming,,,70,2891.0,Vladimir,4-3-3,Augusto Aragón,Match Report,
2023-07-02,17:30,Série A,Matchweek 13,Sun,Away,L,0,3,Cuiabá,0.3,1.1,52,13477.0,João Paulo,4-2-3-1,Bruno Mota Correia,Match Report,
2023-07-09,11:00,Série A,Matchweek 14,Sun,Home,W,4,3,Goiás,2.4,1.9,34,,João Paulo,4-2-3-1,Bruno Arleu de Araujo,Match Report,
2023-07-16,16:00,Série A,Matchweek 15,Sun,Away,L,1,4,São Paulo,1.1,3.2,37,58127.0,João Paulo,4-2-3-1,Braulio Machado,Match Report,
2023-07-23,16:00,Série A,Matchweek 16,Sun,Home,D,2,2,Botafogo (RJ),0.9,1.0,37,,João Paulo,4-3-3,Ramon Abatti Abel,Match Report,
2023-07-29,16:00,Série A,Matchweek 17,Sat,Away,L,0,1,Fluminense,0.1,2.0,29,34211.0,João Paulo,4-2-3-1,Rodrigo José Pereira de Lima,Match Report,
2023-08-05,16:00,Série A,Matchweek 18,Sat,Home,D,1,1,Ath Paranaense,1.1,0.2,64,,João Paulo,4-3-3,André Luiz Skettino Policarpo Bento,Match Report,
2023-08-13,18:30,Série A,Matchweek 19,Sun,Away,L,0,4,Fortaleza,0.5,2.6,46,32301.0,Vladimir,4-2-3-1,Bruno Mota Correia,Match Report,
2023-08-20,16:00,Série A,Matchweek 20,Sun,Home,W,2,1,Grêmio,1.7,0.4,55,,João Paulo,3-4-3,Paulo Cesar Zanovelli da Silva,Match Report,
2023-08-27,16:00,Série A,Matchweek 21,Sun,Away,L,0,2,Atlético Mineiro,0.7,1.6,44,29782.0,João Paulo,4-2-3-1,Rafael Rodrigo Klein,Match Report,
2023-09-03,18:30,Série A,Matchweek 22,Sun,Away,L,0,2,América (MG),1.0,1.6,62,3654.0,João Paulo,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2023-09-14,19:00,Série A,Matchweek 23,Thu,Home,L,0,3,Cruzeiro,0.5,1.4,54,12244.0,João Paulo,4-2-3-1,Braulio da Silva Machado,Match Report,
2023-09-18,20:00,Série A,Matchweek 24,Mon,Away,W,2,1,Bahia,2.6,0.9,37,41431.0,João Paulo,3-4-1-2,Ramon Abatti,Match Report,
