Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Emanuel Gularte,uy URU,DF,26-091,17,17,1530.0,17.0,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,1.6,1.6,0.4,2.0,8.0,36.0,6.0,0.06,0.12,0.18,0.06,0.18,0.1,0.02,0.12,0.1,0.12,Matches
Federico Lértora,ar ARG,MF,33-178,16,16,1412.0,15.7,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,1.1,1.1,1.0,2.1,23.0,75.0,18.0,0.06,0.06,0.13,0.06,0.13,0.07,0.06,0.14,0.07,0.14,Matches
Pablo Barrera,mx MEX,"MF,FW",36-192,17,16,1336.0,14.8,2.0,4.0,6.0,1.0,1.0,1.0,2.0,0.0,1.8,1.0,5.2,6.2,35.0,55.0,96.0,0.13,0.27,0.4,0.07,0.34,0.12,0.35,0.47,0.07,0.42,Matches
Kevin Escamilla,mx MEX,MF,29-312,14,14,1181.0,13.1,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.7,0.7,0.1,0.8,10.0,46.0,8.0,0.08,0.0,0.08,0.08,0.08,0.06,0.01,0.06,0.06,0.06,Matches
Óscar Manzanarez,mx MEX,DF,28-250,14,13,1042.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.3,0.3,0.6,0.9,0.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.07,0.02,0.07,Matches
Omar Israel Mendoza,mx MEX,DF,35-063,13,13,1023.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.1,0.1,0.5,0.7,8.0,36.0,22.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06,Matches
Raúl Sandoval,mx MEX,"DF,MF",23-346,16,12,1082.0,12.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.5,0.5,0.9,1.4,35.0,21.0,65.0,0.08,0.0,0.08,0.08,0.08,0.04,0.07,0.12,0.04,0.12,Matches
Guillermo Allison,mx MEX,GK,33-096,12,12,1080.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jaime Gómez Valencia,mx MEX,"DF,MF",30-166,13,10,926.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,0.1,0.6,9.0,43.0,33.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06,Matches
José Zúñiga,co COL,FW,29-170,12,9,856.0,9.5,6.0,1.0,7.0,6.0,0.0,0.0,2.0,1.0,4.3,4.3,1.1,5.4,13.0,9.0,49.0,0.63,0.11,0.74,0.63,0.74,0.46,0.11,0.57,0.46,0.57,Matches
Miguel Barbieri,ar ARG,DF,30-128,9,9,772.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.9,0.9,0.3,1.2,1.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1,0.04,0.14,0.1,0.14,Matches
Jordan Sierra,ec ECU,"MF,FW",26-251,17,8,806.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.6,1.6,0.2,1.8,9.0,36.0,28.0,0.0,0.11,0.11,0.0,0.11,0.18,0.03,0.2,0.18,0.2,Matches
Camilo Sanvezzo,br BRA,"FW,MF",35-162,13,8,595.0,6.6,2.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,3.3,2.5,0.9,3.3,11.0,19.0,24.0,0.3,0.0,0.3,0.3,0.3,0.49,0.13,0.62,0.37,0.5,Matches
Ettson Ayon,mx MEX,"FW,MF",22-279,10,7,489.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.0,1.2,8.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,0.21,0.01,0.21,0.21,0.21,Matches
Fernando Tapia Méndez,mx MEX,GK,22-196,5,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Ángel Sepúlveda,mx MEX,FW,32-318,4,4,321.0,3.6,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.4,0.4,0.2,0.6,2.0,11.0,19.0,0.84,0.0,0.84,0.84,0.84,0.12,0.06,0.18,0.12,0.18,Matches
Jonathan Perlaza,ec ECU,DF,26-108,4,4,280.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.0,0.04,Matches
Marco García,mx MEX,MF,23-347,8,3,279.0,3.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.7,1.0,6.0,18.0,11.0,0.0,0.32,0.32,0.0,0.32,0.09,0.22,0.31,0.09,0.31,Matches
Nicolás Cordero,ar ARG,FW,24-263,9,2,314.0,3.5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.3,1.3,0.5,1.7,1.0,3.0,16.0,0.29,0.29,0.57,0.29,0.57,0.36,0.13,0.5,0.36,0.5,Matches
Joaquín Montecinos,cl CHI,"FW,MF",28-023,9,2,236.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,0.9,0.5,1.5,9.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.36,0.2,0.56,0.36,0.56,Matches
Pablo Ortiz,mx MEX,DF,21-269,5,2,217.0,2.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,3.0,5.0,3.0,0.0,0.41,0.41,0.0,0.41,0.0,0.16,0.16,0.0,0.16,Matches
Rodrigo López,mx MEX,MF,36-086,3,1,148.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
