Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Léo Jardim,br BRA,GK,27.0,38,38,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lucas Piton,br BRA,DF,22.0,37,37,3283.0,36.5,0.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,4.9,6.0,88.0,147.0,220.0,0.0,0.11,0.11,0.0,0.11,0.03,0.14,0.16,0.03,0.16,Matches
Léo Pelé,br BRA,DF,26.0,34,30,2719.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.3,0.3,0.3,0.6,55.0,129.0,9.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
Gabriel Chaves,br BRA,"FW,MF",21.0,37,29,2612.0,29.0,8.0,4.0,12.0,8.0,0.0,0.0,6.0,0.0,9.1,9.1,5.0,14.1,92.0,33.0,204.0,0.28,0.14,0.41,0.28,0.41,0.31,0.17,0.49,0.31,0.49,Matches
Zé Gabriel,br BRA,MF,24.0,27,24,1938.0,21.5,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.5,0.5,0.2,0.7,24.0,89.0,12.0,0.05,0.0,0.05,0.05,0.05,0.02,0.01,0.03,0.02,0.03,Matches
José Luis Rodríguez Bebanz,uy URU,DF,25.0,32,22,1997.0,22.2,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,2.8,2.8,2.2,5.0,56.0,99.0,95.0,0.09,0.05,0.14,0.09,0.14,0.12,0.1,0.23,0.12,0.23,Matches
Pablo Vegetti,ar ARG,FW,34.0,21,20,1792.0,19.9,10.0,1.0,11.0,8.0,2.0,2.0,4.0,1.0,11.4,9.8,0.8,10.6,10.0,17.0,70.0,0.5,0.05,0.55,0.4,0.45,0.57,0.04,0.61,0.49,0.53,Matches
Gary Medel,cl CHI,"DF,MF",35.0,20,20,1724.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.1,0.1,5.0,59.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Paulinho,br BRA,MF,26.0,20,19,1634.0,18.2,1.0,2.0,3.0,1.0,0.0,0.0,7.0,1.0,0.6,0.6,1.7,2.3,47.0,124.0,55.0,0.06,0.11,0.17,0.06,0.17,0.03,0.09,0.12,0.03,0.12,Matches
Bruno Praxedes,br BRA,MF,20.0,21,18,1340.0,14.9,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,1.8,1.8,1.0,2.7,39.0,77.0,36.0,0.07,0.13,0.2,0.07,0.2,0.12,0.06,0.18,0.12,0.18,Matches
