Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Tomás Marchiori,ar ARG,GK,27.0,27.0,735,647,732,3,0,0,735,0,0,,0,,312,2063,1177,0,0,0,1,0,146,0,Matches
Matías Orihuela,ar ARG,DF,30.0,24.7,1323,65,393,627,315,47,1323,58,29,50.0,25,43.1,613,3340,1829,31,26,7,24,26,647,101,Matches
Joaquín Pereyra,ar ARG,MF,24.0,24.7,1662,49,235,1027,449,21,1662,125,68,54.4,42,33.6,987,6146,3229,80,61,7,39,39,1055,72,Matches
Mateo Coronel,ar ARG,FW,24.0,21.5,767,3,29,313,438,90,766,86,36,41.9,44,51.2,528,3000,1172,45,35,21,70,33,604,189,Matches
Bruno Bianchi,ar ARG,DF,33.0,24.0,1187,199,723,453,18,11,1187,2,2,100.0,0,0.0,566,2551,1378,2,3,0,9,3,590,1,Matches
Guillermo Acosta,ar ARG,MF,34.0,20.8,1132,53,292,696,154,17,1132,19,10,52.6,6,31.6,504,2294,1081,18,8,1,21,8,595,26,Matches
Nicolás Romero,ar ARG,DF,19.0,21.1,931,146,551,369,17,9,931,9,6,66.7,3,33.3,446,1796,840,4,3,3,6,7,445,2,Matches
Marcelo Estigarribia,ar ARG,FW,27.0,19.3,784,33,58,372,362,78,783,21,12,57.1,9,42.9,357,1425,430,13,15,1,57,18,557,101,Matches
Renzo Tesuri,ar ARG,"DF,MF",26.0,19.6,1044,50,295,509,253,23,1044,39,20,51.3,16,41.0,511,2394,1120,21,22,6,32,23,554,73,Matches
Adrián Guillermo Sánchez,ar ARG,MF,23.0,16.3,924,32,167,523,247,12,924,21,10,47.6,10,47.6,456,2174,939,21,19,1,30,12,528,50,Matches
Bautista Kociubinski,ar ARG,MF,21.0,14.1,844,41,187,583,85,7,844,11,8,72.7,3,27.3,420,1701,821,7,7,0,18,14,452,3,Matches
Marcelo Ortiz,ar ARG,DF,29.0,11.9,565,46,254,270,45,4,565,5,2,40.0,3,60.0,230,1074,580,5,3,0,10,1,249,7,Matches
Ramiro Ruiz,ar ARG,"FW,MF",22.0,11.5,442,10,45,188,215,51,442,48,22,45.8,21,43.8,249,1401,667,24,14,12,55,12,314,105,Matches
Hernán De La Fuente,ar ARG,DF,26.0,6.4,383,17,111,189,87,13,383,25,10,40.0,11,44.0,159,702,412,9,8,3,7,2,185,20,Matches
Francisco Di Franco,ar ARG,"MF,DF",28.0,5.5,245,14,48,146,57,5,245,14,5,35.7,8,57.1,114,511,200,6,4,1,10,11,136,11,Matches
Yonathan Cabral,ar ARG,DF,30.0,5.4,286,44,170,107,10,7,286,0,0,,0,,112,583,294,1,0,0,2,0,150,0,Matches
Francisco Flores,ar ARG,DF,21.0,3.0,159,18,83,73,3,0,159,0,0,,0,,82,310,186,2,1,0,0,2,104,0,Matches
Marcelo González,py PAR,MF,26.0,2.7,141,1,16,65,62,7,141,4,1,25.0,2,50.0,86,426,169,5,2,0,12,3,91,25,Matches
Moisés Brandán,ar ARG,DF,22.0,2.3,127,5,45,63,21,0,127,3,1,33.3,1,33.3,47,214,117,1,2,0,1,0,49,4,Matches
Cristian Menéndez,ar ARG,FW,34.0,4.2,166,5,13,80,74,29,165,5,1,20.0,3,60.0,84,287,127,5,4,0,21,6,115,24,Matches
Ignacio Maestro Puch,ar ARG,"FW,MF",19.0,4.0,142,6,12,62,72,15,142,25,10,40.0,12,48.0,79,460,192,6,7,2,24,8,84,21,Matches
Braian Guille,ar ARG,"MF,FW",25.0,3.8,267,1,14,122,137,11,267,25,13,52.0,10,40.0,156,921,419,11,8,3,17,12,190,42,Matches
Wilson Ibarrola,py PAR,DF,26.0,1.8,83,7,32,26,25,3,83,1,0,0.0,1,100.0,35,205,103,5,4,2,2,0,37,8,Matches
Lucas Naranjo,ar ARG,MF,21.0,0.1,21,1,1,16,4,1,21,1,0,0.0,1,100.0,13,44,5,0,0,0,1,0,15,0,Matches
Maximiliano Alanís,ar ARG,DF,19.0,0.0,2,0,0,0,2,0,2,0,0,,0,,1,0,0,0,0,0,1,0,2,0,Matches
Kevin Isa,ar ARG,MF,21.0,0.0,6,0,1,2,3,0,6,0,0,,0,,2,70,0,0,0,0,1,0,3,0,Matches
Squad Total,,,26.9,27.0,14368,1493,4507,6884,3155,461,14365,547,266,48.6,231,42.2,7149,36092,17487,322,256,70,471,240,7897,885,
Opponent Total,,,27.3,27.0,15040,1302,4293,7287,3603,541,15036,586,292,49.8,236,40.3,7696,43450,22666,434,301,80,427,246,8961,1071,
