Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Julio José González,mx MEX,GK,32-251,17.0,5.0,0.29,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Nathan Silva,br BRA,DF,26-238,15.6,19.0,1.22,16.0,0.0,0.0,3.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Eduardo Salvio,ar ARG,"FW,MF",33-170,15.0,81.0,5.41,42.0,20.0,11.0,3.0,4.0,1.0,7.0,0.47,4.0,1.0,0.0,1.0,1.0,0.0,Matches
César Huerta,mx MEX,"MF,FW",23-027,14.0,70.0,4.99,36.0,1.0,10.0,6.0,16.0,1.0,10.0,0.71,4.0,0.0,0.0,3.0,3.0,0.0,Matches
Lisandro Magallán,ar ARG,DF,30-094,14.0,9.0,0.64,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gabriel Fernández,uy URU,FW,29-231,12.7,40.0,3.14,27.0,1.0,0.0,6.0,5.0,1.0,4.0,0.31,2.0,0.0,0.0,1.0,1.0,0.0,Matches
Adrián Aldrete,mx MEX,DF,35-199,12.7,38.0,2.99,13.0,23.0,0.0,1.0,0.0,1.0,1.0,0.08,0.0,1.0,0.0,0.0,0.0,0.0,Matches
Ulises Rivas,mx MEX,MF,27-339,12.6,14.0,1.11,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,Matches
José Caicedo,co COL,MF,21-221,9.2,20.0,2.17,17.0,0.0,0.0,0.0,1.0,2.0,2.0,0.22,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Gustavo Del Prete,ar ARG,"MF,FW",27-201,7.7,24.0,3.12,18.0,0.0,3.0,1.0,2.0,0.0,3.0,0.39,3.0,0.0,0.0,0.0,0.0,0.0,Matches
Pablo Bennevendo Peña,mx MEX,DF,23-361,9.0,19.0,2.12,18.0,1.0,0.0,0.0,0.0,0.0,2.0,0.22,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Juan Ignacio Dinenno,ar ARG,"FW,MF",29-124,8.8,23.0,2.6,16.0,2.0,0.0,4.0,1.0,0.0,3.0,0.34,2.0,0.0,0.0,1.0,0.0,0.0,Matches
Pablo Monroy,mx MEX,DF,21-161,7.3,7.0,0.96,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Arturo Ortiz,mx MEX,DF,31-127,5.4,5.0,0.92,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jesús Molina,mx MEX,MF,35-276,4.1,7.0,1.71,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jesús Rivas,mx MEX,DF,21-062,3.9,10.0,2.59,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rodrigo López,mx MEX,MF,22-048,3.6,,,,,,,,,,,,,,,,,Matches
Santiago Trigos,mx MEX,MF,21-342,4.4,11.0,2.53,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Christian Tabó,uy URU,"MF,FW",30-037,2.8,7.0,2.53,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Robert Ergas,uy URU,"FW,DF",25-349,3.5,13.0,3.71,6.0,3.0,1.0,3.0,0.0,0.0,2.0,0.57,0.0,1.0,0.0,1.0,0.0,0.0,Matches
Carlos Gutiérrez,mx MEX,"MF,FW",24-328,1.3,6.0,4.7,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jorge Ruvalcaba,mx MEX,"MF,FW",22-160,0.7,6.0,8.57,3.0,0.0,2.0,0.0,1.0,0.0,2.0,2.86,1.0,0.0,1.0,0.0,0.0,0.0,Matches
Emanuel Montejano Arroyo,mx MEX,FW,22-171,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marco Hernández,mx MEX,MF,18-273,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
José Galindo,mx MEX,DF,25-351,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,28.2,17.0,440.0,25.88,283.0,63.0,28.0,29.0,31.0,6.0,40.0,2.35,24.0,3.0,1.0,7.0,5.0,0.0,
Opponent Total,,,28.2,17.0,354.0,20.82,235.0,45.0,20.0,25.0,25.0,4.0,25.0,1.47,17.0,3.0,0.0,3.0,2.0,0.0,
