Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Julio José González,mx MEX,GK,32-251,17.0,572.0,483.0,570.0,2.0,0.0,0.0,572.0,0.0,0.0,,0.0,,237.0,1372.0,922.0,0.0,0.0,0.0,1.0,0.0,168.0,0.0,Matches
Nathan Silva,br BRA,DF,26-238,15.6,893.0,87.0,402.0,473.0,24.0,15.0,893.0,7.0,5.0,71.4,1.0,14.3,478.0,2457.0,1697.0,19.0,3.0,0.0,6.0,3.0,550.0,7.0,Matches
Eduardo Salvio,ar ARG,"FW,MF",33-170,15.0,815.0,6.0,54.0,374.0,408.0,43.0,815.0,96.0,44.0,45.8,50.0,52.1,492.0,3797.0,1975.0,76.0,47.0,12.0,54.0,26.0,559.0,117.0,Matches
César Huerta,mx MEX,"MF,FW",23-027,14.0,647.0,6.0,71.0,268.0,331.0,80.0,644.0,117.0,43.0,36.8,60.0,51.3,415.0,3729.0,1940.0,78.0,51.0,24.0,51.0,31.0,429.0,119.0,Matches
Lisandro Magallán,ar ARG,DF,30-094,14.0,778.0,86.0,404.0,363.0,15.0,10.0,778.0,1.0,1.0,100.0,0.0,0.0,358.0,1940.0,977.0,0.0,1.0,0.0,5.0,0.0,431.0,0.0,Matches
Gabriel Fernández,uy URU,FW,29-231,12.7,477.0,22.0,32.0,223.0,227.0,58.0,477.0,36.0,12.0,33.3,22.0,61.1,242.0,1544.0,562.0,22.0,16.0,9.0,55.0,21.0,341.0,89.0,Matches
Adrián Aldrete,mx MEX,DF,35-199,12.7,753.0,45.0,258.0,365.0,138.0,3.0,753.0,2.0,2.0,100.0,0.0,0.0,291.0,1191.0,652.0,5.0,6.0,0.0,3.0,2.0,332.0,12.0,Matches
Ulises Rivas,mx MEX,MF,27-339,12.6,432.0,18.0,88.0,248.0,100.0,13.0,432.0,9.0,4.0,44.4,4.0,44.4,160.0,780.0,308.0,7.0,9.0,0.0,15.0,5.0,230.0,17.0,Matches
José Caicedo,co COL,MF,21-221,9.2,552.0,25.0,108.0,376.0,75.0,14.0,552.0,7.0,1.0,14.3,4.0,57.1,236.0,1189.0,556.0,5.0,7.0,0.0,10.0,3.0,318.0,8.0,Matches
Gustavo Del Prete,ar ARG,"MF,FW",27-201,7.7,353.0,8.0,33.0,165.0,163.0,45.0,353.0,27.0,13.0,48.1,13.0,48.1,213.0,1169.0,518.0,23.0,19.0,13.0,27.0,17.0,261.0,47.0,Matches
Pablo Bennevendo Peña,mx MEX,DF,23-361,9.0,543.0,25.0,152.0,284.0,113.0,7.0,543.0,13.0,5.0,38.5,7.0,53.8,212.0,843.0,424.0,8.0,5.0,1.0,14.0,8.0,262.0,34.0,Matches
Juan Ignacio Dinenno,ar ARG,"FW,MF",29-124,8.8,303.0,4.0,18.0,149.0,138.0,37.0,299.0,18.0,8.0,44.4,9.0,50.0,159.0,750.0,233.0,8.0,2.0,2.0,23.0,20.0,231.0,51.0,Matches
Pablo Monroy,mx MEX,DF,21-161,7.3,390.0,14.0,97.0,214.0,86.0,7.0,390.0,10.0,8.0,80.0,2.0,20.0,174.0,1120.0,635.0,11.0,10.0,1.0,12.0,4.0,213.0,29.0,Matches
Arturo Ortiz,mx MEX,DF,31-127,5.4,374.0,36.0,179.0,187.0,11.0,3.0,374.0,2.0,1.0,50.0,1.0,50.0,188.0,876.0,512.0,3.0,3.0,0.0,2.0,0.0,222.0,2.0,Matches
Jesús Molina,mx MEX,MF,35-276,4.1,226.0,19.0,47.0,153.0,26.0,5.0,226.0,0.0,0.0,,0.0,,103.0,369.0,195.0,1.0,5.0,0.0,8.0,1.0,124.0,2.0,Matches
Jesús Rivas,mx MEX,DF,21-062,3.9,205.0,8.0,68.0,93.0,46.0,5.0,205.0,5.0,4.0,80.0,1.0,20.0,77.0,429.0,176.0,6.0,3.0,1.0,4.0,0.0,95.0,9.0,Matches
Rodrigo López,mx MEX,MF,22-048,3.6,,,,,,,,,,,,,,,,,,,,,,,Matches
Santiago Trigos,mx MEX,MF,21-342,4.4,261.0,15.0,47.0,170.0,49.0,2.0,261.0,6.0,4.0,66.7,2.0,33.3,142.0,707.0,321.0,6.0,9.0,1.0,3.0,5.0,170.0,12.0,Matches
Christian Tabó,uy URU,"MF,FW",30-037,2.8,124.0,1.0,17.0,50.0,60.0,10.0,124.0,15.0,7.0,46.7,6.0,40.0,70.0,446.0,226.0,7.0,4.0,3.0,6.0,1.0,74.0,24.0,Matches
Robert Ergas,uy URU,"FW,DF",25-349,3.5,225.0,9.0,51.0,88.0,90.0,5.0,225.0,14.0,8.0,57.1,6.0,42.9,111.0,739.0,446.0,11.0,8.0,1.0,7.0,8.0,115.0,24.0,Matches
Carlos Gutiérrez,mx MEX,"MF,FW",24-328,1.3,68.0,1.0,7.0,32.0,30.0,2.0,68.0,4.0,0.0,0.0,3.0,75.0,32.0,207.0,56.0,3.0,3.0,0.0,3.0,4.0,39.0,6.0,Matches
Jorge Ruvalcaba,mx MEX,"MF,FW",22-160,0.7,35.0,0.0,1.0,11.0,23.0,3.0,35.0,6.0,2.0,33.3,4.0,66.7,23.0,163.0,92.0,4.0,2.0,2.0,1.0,2.0,27.0,9.0,Matches
Emanuel Montejano Arroyo,mx MEX,FW,22-171,0.6,13.0,0.0,1.0,4.0,8.0,4.0,13.0,0.0,0.0,,0.0,,4.0,9.0,0.0,0.0,0.0,0.0,2.0,1.0,11.0,5.0,Matches
Marco Hernández,mx MEX,MF,18-273,0.3,20.0,0.0,5.0,11.0,4.0,0.0,20.0,0.0,0.0,,0.0,,13.0,48.0,23.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,Matches
José Galindo,mx MEX,DF,25-351,0.1,7.0,0.0,1.0,5.0,1.0,0.0,7.0,0.0,0.0,,0.0,,3.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,Matches
Squad Total,,,28.2,17.0,9288.0,922.0,2742.0,4447.0,2218.0,373.0,9281.0,405.0,179.0,44.2,198.0,48.9,4551.0,26511.0,13692.0,308.0,220.0,72.0,321.0,167.0,5378.0,637.0,
