Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-04-05,17:00,Libertadores,Group stage,Wed,Away,L,1,2,ec SD Aucas,0.9,1.4,60,,Everton Ribeiro,3-4-3,José Argote,Match Report,
2023-04-16,16:00,Série A,Matchweek 1,Sun,Home,W,3,0,Coritiba,1.4,0.4,58,42848.0,Everton Ribeiro,4-2-3-1,Rodrigo José Pereira de Lima,Match Report,
2023-04-19,21:30,Libertadores,Group stage,Wed,Home,W,2,0,cl Ñublense,1.9,0.1,57,48895.0,Gabriel Barbosa,3-5-2,Wilmar Roldán,Match Report,
2023-04-23,11:00,Série A,Matchweek 2,Sun,Away,L,1,2,Internacional,1.5,1.1,64,45751.0,Everton Ribeiro,4-1-2-1-2◆,Ramon Abatti Abel,Match Report,
2023-04-30,16:00,Série A,Matchweek 3,Sun,Home,L,2,3,Botafogo (RJ),3.1,1.9,74,53138.0,Gabriel Barbosa,3-4-3,Edina Alves Batista,Match Report,
2023-05-04,19:00,Libertadores,Group stage,Thu,Away,D,1,1,ar Racing Club,1.1,0.9,69,25325.0,Everton Ribeiro,4-3-1-2,Jesús Valenzuela,Match Report,
2023-05-07,16:00,Série A,Matchweek 4,Sun,Away,L,1,2,Ath Paranaense,1.5,1.0,60,32949.0,Everton Ribeiro,4-4-2,Raphael Claus,Match Report,
2023-05-10,20:00,Série A,Matchweek 5,Wed,Home,W,2,0,Goiás,2.6,0.7,57,44948.0,Everton Ribeiro,4-2-3-1,Savio Pereira,Match Report,
2023-05-13,16:00,Série A,Matchweek 6,Sat,Away,W,3,2,Bahia,2.2,1.4,48,48502.0,Gabriel Barbosa,4-1-4-1,Paulo Cesar Zanovelli da Silva,Match Report,
2023-05-21,16:00,Série A,Matchweek 7,Sun,Home,W,1,0,Corinthians,0.6,1.2,64,64871.0,Gabriel Barbosa,4-2-2-2,Rafael Rodrigo Klein,Match Report,
2023-05-24,20:30,Libertadores,Group stage,Wed,Away,D,1,1,cl Ñublense,0.9,1.1,60,,Gabriel Barbosa,4-3-3,Esteban Ostojich,Match Report,
2023-05-27,18:30,Série A,Matchweek 8,Sat,Home,D,1,1,Cruzeiro,2.0,1.2,62,65270.0,Gabriel Barbosa,4-3-1-2,Luiz Flávio de Oliveira,Match Report,
2023-06-05,20:00,Série A,Matchweek 9,Mon,Away,W,4,1,Vasco da Gama,1.1,1.5,55,46423.0,David Luiz,4-2-2-2,Braulio Machado,Match Report,
2023-06-08,21:00,Libertadores,Group stage,Thu,Home,W,2,1,ar Racing Club,1.1,0.5,60,63963.0,Everton Ribeiro,4-2-2-2,Gustavo Tejera,Match Report,
