Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Nahuel Guzmán,ar ARG,GK,37-323,16,16,1440.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Javier Aquino,mx MEX,DF,33-322,16,16,1377.0,15.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,1.6,1.7,31.0,119.0,95.0,0.0,0.0,0.0,0.0,0.0,0.01,0.1,0.11,0.01,0.11,Matches
Jesús Alberto Angulo,mx MEX,DF,25-334,16,16,1318.0,14.6,2.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,0.4,0.4,0.7,1.1,16.0,68.0,26.0,0.14,0.0,0.14,0.14,0.14,0.03,0.04,0.07,0.03,0.07,Matches
Luis Enrique Quiñones,co COL,"FW,MF",32-187,17,16,1316.0,14.6,2.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,1.5,1.5,2.8,4.3,35.0,90.0,184.0,0.14,0.27,0.41,0.14,0.41,0.1,0.19,0.29,0.1,0.29,Matches
Rafael Carioca,br BRA,MF,34-195,15,15,1339.0,14.9,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,1.2,1.5,12.0,115.0,17.0,0.07,0.2,0.27,0.07,0.27,0.02,0.08,0.1,0.02,0.1,Matches
Guido Pizarro,ar ARG,DF,33-307,16,15,1318.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.4,0.7,33.0,77.0,14.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,Matches
Fernando Gorriarán,uy URU,"MF,FW",29-033,16,15,1159.0,12.9,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,1.3,1.3,2.9,4.2,25.0,71.0,75.0,0.0,0.23,0.23,0.0,0.23,0.1,0.22,0.32,0.1,0.32,Matches
André-Pierre Gignac,fr FRA,FW,38-025,13,12,1010.0,11.2,9.0,4.0,13.0,6.0,3.0,3.0,5.0,0.0,6.6,4.3,1.5,5.8,14.0,24.0,76.0,0.8,0.36,1.16,0.53,0.89,0.59,0.13,0.72,0.38,0.51,Matches
Francisco Sebastián Córdova,mx MEX,"MF,FW",26-201,12,12,784.0,8.7,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,1.5,1.5,1.5,3.0,12.0,30.0,53.0,0.0,0.23,0.23,0.0,0.23,0.17,0.17,0.34,0.17,0.34,Matches
Samir Santos,br BRA,DF,29-025,14,11,1043.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,0.0,0.3,6.0,36.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches
