Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Lucas Chávez,ar ARG,GK,27.0,25.0,912,622,880,35,0,0,912,2,1,50.0,1,50.0,547,3376,2437,0,0,0,1,0,438,0,Matches
Santiago Hezze,ar ARG,MF,21.0,23.6,1470,45,325,911,245,34,1469,22,14,63.6,7,31.8,692,3622,1731,30,20,1,37,14,798,32,Matches
Guillermo Benítez,ar ARG,DF,29.0,21.9,1153,47,297,523,344,25,1153,42,24,57.1,11,26.2,423,2536,1566,45,34,4,33,10,477,76,Matches
Matías Cóccaro,uy URU,FW,25.0,18.2,571,13,27,229,320,87,568,40,12,30.0,25,62.5,302,1362,555,23,13,10,61,23,420,97,Matches
Fernando Tobio,ar ARG,DF,33.0,18.6,947,80,515,398,38,26,947,5,5,100.0,0,0.0,432,2524,1450,5,1,0,8,0,480,1,Matches
Guillermo Soto,cl CHI,DF,29.0,18.4,1048,47,260,468,338,11,1048,44,22,50.0,15,34.1,430,2990,1476,47,46,4,16,7,468,79,Matches
Federico Fattori,ar ARG,MF,30.0,18.3,1326,47,282,935,126,4,1326,17,14,82.4,1,5.9,791,3742,1956,18,18,0,26,14,836,13,Matches
Juan Gauto,ar ARG,"MF,FW",18.0,18.4,868,4,63,357,464,35,868,96,44,45.8,43,44.8,517,3856,1777,71,37,17,60,26,544,157,Matches
Joaquín Ariel Novillo,ar ARG,DF,24.0,16.7,897,102,466,413,23,11,897,8,5,62.5,3,37.5,464,2350,1435,6,2,0,4,3,519,2,Matches
Nicolás Cordero,ar ARG,FW,23.0,13.2,396,17,31,176,192,59,396,13,4,30.8,7,53.8,171,623,196,5,3,1,33,16,285,63,Matches
Walter Mazzantti,ar ARG,"FW,MF",26.0,11.4,447,5,40,153,264,51,447,52,29,55.8,14,26.9,291,2034,849,30,18,5,43,25,309,113,Matches
Jonás Acevedo,ar ARG,"MF,FW",25.0,9.4,571,1,38,273,272,20,571,42,15,35.7,23,54.8,312,1987,751,22,20,2,26,17,342,48,Matches
Gabriel Gudiño,ar ARG,"MF,FW",30.0,8.7,326,6,72,109,151,30,326,33,12,36.4,20,60.6,172,1092,486,19,16,4,16,12,166,53,Matches
Gastón Sauro,ar ARG,DF,32.0,8.5,372,54,214,146,13,9,372,0,0,,0,,172,877,566,11,3,0,1,0,197,0,Matches
Fernando Torrent,ar ARG,DF,31.0,7.5,392,16,113,175,110,9,392,22,17,77.3,5,22.7,208,1118,705,18,10,0,13,6,209,42,Matches
Fernando Godoy,ar ARG,MF,32.0,7.0,422,19,117,280,28,1,422,2,2,100.0,0,0.0,202,764,267,2,3,0,9,3,230,3,Matches
Matías Gómez,ar ARG,"MF,FW",19.0,5.4,293,3,43,145,110,10,293,33,16,48.5,12,36.4,154,842,386,5,14,0,18,16,183,29,Matches
Lucas Castro,ar ARG,"MF,FW",33.0,6.7,426,5,37,237,158,18,426,30,19,63.3,7,23.3,276,1500,811,20,19,4,27,9,301,48,Matches
Lucas Carrizo,ar ARG,DF,25.0,6.4,403,32,180,178,52,4,403,6,4,66.7,1,16.7,166,881,505,6,6,0,4,2,188,11,Matches
Patricio Pizarro,ar ARG,DF,22.0,6.4,393,29,170,180,43,9,393,10,6,60.0,4,40.0,195,897,440,2,3,0,7,2,213,17,Matches
Juan Manuel García,ar ARG,"FW,MF",30.0,5.9,213,6,14,104,96,31,213,4,1,25.0,2,50.0,89,285,140,6,1,2,22,1,142,21,Matches
César Ibáñez,ar ARG,DF,23.0,3.8,273,6,68,137,72,2,273,8,3,37.5,3,37.5,120,623,388,11,12,1,4,0,131,16,Matches
Agostino Spina,ar ARG,MF,21.0,3.4,165,7,43,105,20,1,165,5,3,60.0,1,20.0,61,290,106,1,1,0,1,1,71,0,Matches
Valentín Burgoa,ar ARG,"FW,MF",23.0,3.7,169,0,23,78,72,5,169,16,10,62.5,6,37.5,100,530,232,8,8,2,12,8,94,23,Matches
Santiago Luján,ar ARG,"MF,FW",21.0,2.6,120,3,20,43,59,3,120,5,1,20.0,3,60.0,54,254,159,3,0,1,6,1,62,14,Matches
Dante Campisi,ar ARG,GK,26.0,2.0,74,55,73,1,0,0,74,0,0,,0,,41,181,128,0,0,0,0,0,31,0,Matches
Juan Fernando Garro,ar ARG,"MF,FW",30.0,3.0,122,1,15,68,39,12,122,6,0,0.0,6,100.0,72,418,132,3,1,1,13,2,82,16,Matches
Lucas Merolla,ar ARG,DF,27.0,1.0,36,8,20,12,4,2,36,1,0,0.0,1,100.0,13,94,61,0,1,0,0,0,14,0,Matches
Valentin Sanchez,ar ARG,MF,20.0,0.6,33,0,4,13,18,3,33,1,0,0.0,1,100.0,17,88,50,3,3,1,1,2,20,3,Matches
Enzo Luna,ar ARG,"MF,FW",20.0,0.4,26,1,1,7,18,3,26,3,1,33.3,2,66.7,16,107,50,2,3,0,4,3,17,5,Matches
Squad Total,,,26.8,27.0,14864,1281,4451,6889,3689,515,14860,568,284,50.0,224,39.4,7500,41843,21791,422,316,60,506,223,8267,982,
Opponent Total,,,27.3,27.0,14344,1420,4544,6872,3118,380,14341,585,285,48.7,249,42.6,7222,37412,18970,353,272,59,452,252,8066,903,
