Player,Nation,Pos,Age,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Matches
Lucas Chávez,ar ARG,GK,27.0,25.0,4,0,0,0,5,0,0,2,1,0,0,0,36,5,0,100.0,Matches
Santiago Hezze,ar ARG,MF,21.0,23.6,5,0,0,18,20,4,22,57,43,0,0,0,215,51,29,63.8,Matches
Guillermo Benítez,ar ARG,DF,29.0,21.9,4,0,0,28,27,3,70,26,36,0,0,0,115,39,36,52.0,Matches
Matías Cóccaro,uy URU,FW,25.0,18.2,4,1,0,40,56,6,17,4,10,2,0,0,67,79,88,47.3,Matches
Fernando Tobio,ar ARG,DF,33.0,18.6,3,1,0,12,2,0,1,24,11,0,1,0,118,55,36,60.4,Matches
Guillermo Soto,cl CHI,DF,29.0,18.4,2,0,0,22,16,1,75,24,38,0,0,1,92,33,22,60.0,Matches
Federico Fattori,ar ARG,MF,30.0,18.3,3,0,0,15,10,0,8,30,20,0,0,0,185,19,15,55.9,Matches
Juan Gauto,ar ARG,"MF,FW",18.0,18.4,1,0,0,13,22,3,122,8,18,0,0,0,98,6,14,30.0,Matches
Joaquín Ariel Novillo,ar ARG,DF,24.0,16.7,4,0,0,10,4,3,2,21,7,0,0,0,102,55,25,68.8,Matches
Nicolás Cordero,ar ARG,FW,23.0,13.2,4,0,0,32,13,2,1,0,9,0,0,0,36,92,79,53.8,Matches
Walter Mazzantti,ar ARG,"FW,MF",26.0,11.4,2,0,0,31,31,4,26,6,11,0,0,0,54,13,38,25.5,Matches
Jonás Acevedo,ar ARG,"MF,FW",25.0,9.4,3,0,0,15,15,1,80,5,8,0,0,0,47,6,14,30.0,Matches
Gabriel Gudiño,ar ARG,"MF,FW",30.0,8.7,3,0,0,18,6,5,13,12,14,0,0,0,48,2,9,18.2,Matches
Gastón Sauro,ar ARG,DF,32.0,8.5,5,1,1,10,2,0,0,15,6,0,0,0,39,25,13,65.8,Matches
Fernando Torrent,ar ARG,DF,31.0,7.5,2,0,0,8,4,0,38,3,6,0,0,0,34,6,9,40.0,Matches
Fernando Godoy,ar ARG,MF,32.0,7.0,1,1,0,17,3,0,4,10,4,0,0,0,62,11,12,47.8,Matches
Matías Gómez,ar ARG,"MF,FW",19.0,5.4,1,0,0,8,6,0,15,5,11,0,0,0,31,6,7,46.2,Matches
Lucas Castro,ar ARG,"MF,FW",33.0,6.7,0,0,0,5,14,0,22,5,9,0,0,0,49,7,10,41.2,Matches
Lucas Carrizo,ar ARG,DF,25.0,6.4,1,0,0,7,3,0,18,7,17,0,0,0,47,8,4,66.7,Matches
Patricio Pizarro,ar ARG,DF,22.0,6.4,6,2,1,13,5,0,9,9,6,0,2,0,34,24,12,66.7,Matches
Juan Manuel García,ar ARG,"FW,MF",30.0,5.9,2,0,0,18,11,2,1,0,8,0,0,0,11,33,55,37.5,Matches
César Ibáñez,ar ARG,DF,23.0,3.8,0,0,0,7,7,0,17,4,14,0,0,0,20,7,9,43.8,Matches
Agostino Spina,ar ARG,MF,21.0,3.4,1,0,0,7,3,0,0,10,4,0,0,0,31,2,4,33.3,Matches
Valentín Burgoa,ar ARG,"FW,MF",23.0,3.7,1,0,0,6,7,0,19,8,6,0,0,0,27,6,5,54.5,Matches
Santiago Luján,ar ARG,"MF,FW",21.0,2.6,1,1,0,4,2,1,26,1,6,0,0,0,18,2,3,40.0,Matches
Dante Campisi,ar ARG,GK,26.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,Matches
Juan Fernando Garro,ar ARG,"MF,FW",30.0,3.0,0,0,0,3,5,1,0,1,1,0,0,0,16,3,10,23.1,Matches
Lucas Merolla,ar ARG,DF,27.0,1.0,1,0,0,0,2,0,0,0,1,0,0,0,4,3,1,75.0,Matches
Valentin Sanchez,ar ARG,MF,20.0,0.6,0,0,0,0,1,0,0,2,2,0,0,0,4,0,1,0.0,Matches
Enzo Luna,ar ARG,"MF,FW",20.0,0.4,0,0,0,0,2,0,1,0,0,0,0,0,1,1,1,50.0,Matches
Squad Total,,,26.8,27.0,64,7,2,367,304,36,607,299,327,2,3,1,1644,599,561,51.6,
Opponent Total,,,27.3,27.0,68,9,2,330,345,31,440,243,272,2,3,0,1547,548,574,48.8,
