Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Gabriel,br BRA,GK,30.0,31,31,2765.0,30.7,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,0.0,0.01,0.01,0.0,0.01,Matches
Robson,br BRA,"MF,FW",31.0,32,30,2351.0,26.1,12.0,4.0,16.0,5.0,7.0,8.0,13.0,0.0,10.6,4.2,2.3,6.5,32.0,68.0,146.0,0.46,0.15,0.61,0.19,0.34,0.4,0.09,0.49,0.16,0.25,Matches
Natanael,br BRA,DF,21.0,33,29,2506.0,27.8,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.7,0.7,1.6,2.3,43.0,79.0,120.0,0.0,0.04,0.04,0.0,0.04,0.03,0.06,0.08,0.03,0.08,Matches
Marcelino Moreno,ar ARG,MF,28.0,31,27,2306.0,25.6,2.0,4.0,6.0,2.0,0.0,0.0,6.0,0.0,1.9,1.9,4.9,6.8,100.0,102.0,188.0,0.08,0.16,0.23,0.08,0.23,0.07,0.19,0.27,0.07,0.27,Matches
Bruno Gomes,br BRA,MF,21.0,29,26,2194.0,24.4,3.0,1.0,4.0,3.0,0.0,0.0,4.0,1.0,2.3,2.3,2.1,4.4,53.0,115.0,61.0,0.12,0.04,0.16,0.12,0.16,0.09,0.09,0.18,0.09,0.18,Matches
Benjamín Kuscevic,cl CHI,DF,26.0,23,23,2025.0,22.5,2.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,1.0,6.0,50.0,5.0,0.09,0.0,0.09,0.09,0.09,0.04,0.0,0.05,0.04,0.05,Matches
Henrique,br BRA,DF,36.0,24,23,2024.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.5,0.5,0.0,0.5,3.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
Jamerson,br BRA,"DF,FW",24.0,29,22,1893.0,21.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.5,0.5,1.7,2.2,54.0,70.0,78.0,0.0,0.05,0.05,0.0,0.05,0.02,0.08,0.1,0.02,0.1,Matches
Sebastián Gómez,co COL,MF,26.0,20,18,1427.0,15.9,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.8,0.8,0.5,1.4,17.0,42.0,33.0,0.13,0.06,0.19,0.13,0.19,0.05,0.03,0.09,0.05,0.09,Matches
Victor Luis,br BRA,DF,29.0,24,17,1568.0,17.4,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,1.0,1.0,1.6,2.5,28.0,68.0,30.0,0.11,0.06,0.17,0.11,0.17,0.05,0.09,0.14,0.05,0.14,Matches
Matheus Bianqui,br BRA,MF,25.0,28,17,1420.0,15.8,2.0,1.0,3.0,2.0,0.0,0.0,8.0,0.0,1.7,1.7,1.3,3.0,10.0,41.0,41.0,0.13,0.06,0.19,0.13,0.19,0.11,0.08,0.19,0.11,0.19,Matches
Andrey Ramos do Nascimento,br BRA,MF,24.0,26,11,1124.0,12.5,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.6,0.6,1.3,1.9,16.0,89.0,16.0,0.08,0.0,0.08,0.08,0.08,0.05,0.1,0.15,0.05,0.15,Matches
Willian Farias,br BRA,MF,33.0,16,11,959.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.2,0.2,0.0,0.3,6.0,41.0,2.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.02,0.03,Matches
Thalisson Gabriel,br BRA,DF,21.0,11,11,945.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.1,0.4,4.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches
