Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Gabriel,br BRA,GK,30.0,30.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Robson,br BRA,"MF,FW",31.0,26.1,12,35,14,40.0,1.34,0.54,0.14,0.36,19.6,0,7,8,10.6,4.2,0.12,1.4,0.8,Matches
Natanael,br BRA,DF,21.0,27.8,0,17,8,47.1,0.61,0.29,0.0,0.0,21.3,0,0,0,0.7,0.7,0.04,-0.7,-0.7,Matches
Marcelino Moreno,ar ARG,MF,28.0,25.6,2,35,13,37.1,1.37,0.51,0.06,0.15,21.2,5,0,0,1.9,1.9,0.05,0.1,0.1,Matches
Bruno Gomes,br BRA,MF,21.0,24.4,3,40,13,32.5,1.64,0.53,0.08,0.23,23.1,7,0,0,2.3,2.3,0.06,0.7,0.7,Matches
Benjamín Kuscevic,cl CHI,DF,26.0,22.5,2,12,2,16.7,0.53,0.09,0.17,1.0,12.0,0,0,0,1.0,1.0,0.08,1.0,1.0,Matches
Henrique,br BRA,DF,36.0,22.5,0,6,3,50.0,0.27,0.13,0.0,0.0,15.6,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
Jamerson,br BRA,"DF,FW",24.0,21.0,0,17,6,35.3,0.81,0.29,0.0,0.0,27.7,3,0,0,0.5,0.5,0.03,-0.5,-0.5,Matches
Sebastián Gómez,co COL,MF,26.0,15.9,2,13,4,30.8,0.82,0.25,0.15,0.5,19.9,1,0,0,0.8,0.8,0.06,1.2,1.2,Matches
Victor Luis,br BRA,DF,29.0,17.4,2,15,2,13.3,0.86,0.11,0.13,1.0,26.9,5,0,0,1.0,1.0,0.06,1.0,1.0,Matches
Matheus Bianqui,br BRA,MF,25.0,15.8,2,29,8,27.6,1.84,0.51,0.07,0.25,20.3,0,0,0,1.7,1.7,0.06,0.3,0.3,Matches
Andrey Ramos do Nascimento,br BRA,MF,24.0,12.5,1,20,6,30.0,1.6,0.48,0.05,0.17,30.8,6,0,0,0.6,0.6,0.03,0.4,0.4,Matches
Willian Farias,br BRA,MF,33.0,10.7,0,7,0,0.0,0.66,0.0,0.0,,25.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Thalisson Gabriel,br BRA,DF,21.0,10.5,0,3,2,66.7,0.29,0.19,0.0,0.0,10.7,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
Islam Slimani,dz ALG,FW,34.0,9.1,3,18,8,44.4,1.98,0.88,0.17,0.38,12.8,0,0,0,2.2,2.2,0.12,0.8,0.8,Matches
Kaio,br BRA,"MF,FW",18.0,9.8,0,9,4,44.4,0.92,0.41,0.0,0.0,21.2,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
Bruno Viana,br BRA,DF,27.0,9.0,0,2,0,0.0,0.22,0.0,0.0,,16.0,0,0,0,0.3,0.3,0.14,-0.3,-0.3,Matches
Alef Manga,br BRA,"FW,MF",28.0,8.9,4,26,11,42.3,2.91,1.23,0.12,0.27,18.1,0,1,1,3.8,3.0,0.12,0.2,0.0,Matches
Diogo,br BRA,"FW,MF",26.0,8.4,1,17,7,41.2,2.02,0.83,0.06,0.14,12.2,0,0,0,2.7,2.7,0.16,-1.7,-1.7,Matches
Liziero,br BRA,MF,24.0,6.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Zé Roberto,br BRA,"FW,MF",29.0,5.8,1,8,3,37.5,1.38,0.52,0.13,0.33,16.2,0,0,0,0.4,0.4,0.04,0.6,0.6,Matches
Thiago Dombroski,br BRA,DF,20.0,5.6,0,2,0,0.0,0.36,0.0,0.0,,12.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Jean Pedroso,br BRA,DF,19.0,6.5,0,1,0,0.0,0.15,0.0,0.0,,11.1,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Diogo Batista,br BRA,"DF,MF",19.0,5.9,0,6,2,33.3,1.02,0.34,0.0,0.0,29.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Rodrigo Pinho,br BRA,FW,31.0,4.3,0,11,5,45.5,2.57,1.17,0.0,0.0,16.8,1,0,0,0.9,0.9,0.08,-0.9,-0.9,Matches
Maurício Garcez,br BRA,"MF,FW",25.0,6.6,1,13,2,15.4,1.96,0.3,0.08,0.5,17.5,0,0,0,1.2,1.2,0.09,-0.2,-0.2,Matches
Fransérgio,br BRA,MF,32.0,5.9,0,8,1,12.5,1.35,0.17,0.0,0.0,21.2,0,0,0,0.6,0.6,0.08,-0.6,-0.6,Matches
