Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Gabriel,br BRA,GK,30.0,30.7,5,0.16,4,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Robson,br BRA,"MF,FW",31.0,26.1,59,2.26,42,2,2,4,9,0,11,0.42,6,1,0,1,3,0,Matches
Natanael,br BRA,DF,21.0,27.8,40,1.44,33,5,1,1,0,0,3,0.11,3,0,0,0,0,0,Matches
Marcelino Moreno,ar ARG,MF,28.0,25.6,126,4.92,76,25,13,5,5,2,16,0.62,10,2,1,2,1,0,Matches
Bruno Gomes,br BRA,MF,21.0,24.4,71,2.91,44,6,5,3,11,2,6,0.25,3,1,0,1,1,0,Matches
Benjamín Kuscevic,cl CHI,DF,26.0,22.5,8,0.36,8,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Henrique,br BRA,DF,36.0,22.5,11,0.49,7,1,0,1,0,2,0,0.0,0,0,0,0,0,0,Matches
Jamerson,br BRA,"DF,FW",24.0,21.0,43,2.05,29,4,7,2,0,1,4,0.19,2,1,1,0,0,0,Matches
Sebastián Gómez,co COL,MF,26.0,15.9,19,1.2,14,2,0,1,1,1,3,0.19,1,0,0,1,1,0,Matches
Victor Luis,br BRA,DF,29.0,17.4,40,2.3,26,11,0,0,3,0,4,0.23,2,2,0,0,0,0,Matches
Matheus Bianqui,br BRA,MF,25.0,15.8,23,1.46,20,0,1,2,0,0,3,0.19,2,0,0,1,0,0,Matches
Andrey Ramos do Nascimento,br BRA,MF,24.0,12.5,32,2.56,25,3,2,0,2,0,0,0.0,0,0,0,0,0,0,Matches
Willian Farias,br BRA,MF,33.0,10.7,14,1.31,11,0,1,1,0,1,0,0.0,0,0,0,0,0,0,Matches
Thalisson Gabriel,br BRA,DF,21.0,10.5,2,0.19,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Islam Slimani,dz ALG,FW,34.0,9.1,15,1.65,10,0,0,3,2,0,2,0.22,2,0,0,0,0,0,Matches
Kaio,br BRA,"MF,FW",18.0,9.8,31,3.16,15,2,3,0,11,0,1,0.1,1,0,0,0,0,0,Matches
Bruno Viana,br BRA,DF,27.0,9.0,3,0.33,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Alef Manga,br BRA,"FW,MF",28.0,8.9,40,4.48,26,1,7,5,1,0,7,0.78,4,0,3,0,0,0,Matches
Diogo,br BRA,"FW,MF",26.0,8.4,15,1.78,12,0,0,1,2,0,2,0.24,1,0,0,0,1,0,Matches
Liziero,br BRA,MF,24.0,6.5,13,2.0,11,1,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Zé Roberto,br BRA,"FW,MF",29.0,5.8,12,2.07,10,0,0,0,1,1,1,0.17,1,0,0,0,0,0,Matches
Thiago Dombroski,br BRA,DF,20.0,5.6,2,0.36,1,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
