Player,Nation,Pos,Age,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Matches
Omar Campos,mx MEX,DF,21-163,16.7,50,30,31,16,3,25,52,48.1,27,25,6,19,18,68,32,0,Matches
Harold Preciado,co COL,FW,29-212,15.7,7,3,0,4,3,2,6,33.3,4,10,2,8,1,8,17,0,Matches
Alan Cervantes,mx MEX,MF,25-347,15.4,21,13,7,13,1,8,24,33.3,16,15,6,9,10,31,19,2,Matches
Emerson Rodríguez,co COL,"FW,MF",23-127,13.6,23,15,8,10,5,9,24,37.5,15,19,2,17,3,26,7,0,Matches
Juan Brunetta,ar ARG,"MF,FW",26-232,15.7,17,14,0,13,4,4,8,50.0,4,17,0,17,4,21,5,0,Matches
Félix Torres Caicedo,ec ECU,DF,26-353,15.1,16,12,15,1,0,6,9,66.7,3,20,14,6,39,55,77,0,Matches
Duván Vergara,co COL,"FW,MF",27-112,11.0,14,8,7,7,0,3,11,27.3,8,6,0,6,9,23,4,0,Matches
Pedro Aquino,pe PER,MF,28-261,9.8,34,23,13,20,1,15,27,55.6,12,10,6,4,13,47,28,0,Matches
Gibran Lajud,mx MEX,GK,30-005,9.0,1,1,1,0,0,0,2,0.0,2,0,0,0,0,1,6,0,Matches
Dória,br BRA,DF,29-052,9.0,12,7,8,4,0,7,11,63.6,4,8,5,3,16,28,29,0,Matches
Ismael Govea,mx MEX,DF,26-313,7.8,19,14,10,7,2,10,14,71.4,4,12,7,5,5,24,26,0,Matches
Aldo López,mx MEX,MF,23-221,9.3,16,9,4,12,0,6,16,37.5,10,16,6,10,17,33,13,0,Matches
Raúl López Gómez,mx MEX,DF,30-310,9.1,18,13,9,7,2,9,18,50.0,9,11,7,4,6,24,23,0,Matches
Carlos Acevedo,mx MEX,GK,27-255,6.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,Matches
Hugo Isaác Rodríguez,mx MEX,DF,33-205,5.2,11,8,8,3,0,9,11,81.8,2,7,6,1,6,17,19,0,Matches
Ronaldo Prieto,mx MEX,DF,26-302,4.9,7,5,5,2,0,2,3,66.7,1,9,6,3,12,19,37,0,Matches
Diego Medina,mx MEX,"FW,MF",22-293,5.9,9,4,2,5,2,3,14,21.4,11,8,1,7,4,13,1,0,Matches
Héctor Holguín,mx MEX,GK,22-250,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Javier Marcelo Correa,ar ARG,"FW,DF",31-068,1.8,3,2,0,1,2,3,3,100.0,0,0,0,0,0,3,1,0,Matches
Santiago Muñóz,mx MEX,"MF,FW",21-138,1.4,2,1,1,1,0,1,4,25.0,3,1,0,1,1,3,1,0,Matches
Jair González,mx MEX,"FW,MF",21-301,1.0,1,1,1,0,0,1,1,100.0,0,2,0,2,0,1,1,0,Matches
Salvador Mariscal,mx MEX,MF,20-252,0.3,1,1,0,1,0,0,0,,0,0,0,0,0,1,2,0,Matches
Emmanuel Echeverría,mx MEX,DF,20-087,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Alberto Ocejo,mx MEX,"FW,DF",25-197,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Squad Total,,,26.7,17.0,282,184,130,127,25,123,258,47.7,135,196,74,122,164,446,351,2,
Opponent Total,,,27.9,17.0,353,229,179,142,32,174,350,49.7,176,185,63,122,135,488,300,9,
