Player,Nation,Pos,Age,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Matches
Facundo Almada,ar ARG,DF,25-173,17.0,711,678,33,16,3,8,2,11,0,0,0,0,588,0,6,Matches
Jefferson Intriago,ec ECU,MF,27-209,17.0,867,824,42,34,0,4,3,5,1,0,0,0,792,1,7,Matches
Hugo González Durán,mx MEX,GK,33-151,15.3,582,397,183,40,0,1,0,0,0,0,0,0,408,2,0,Matches
Bryan Colula,mx MEX,DF,27-268,11.5,511,403,107,4,0,1,19,103,0,0,0,0,383,1,12,Matches
Josué Colmán,py PAR,"MF,FW",25-158,10.9,401,355,45,13,5,4,36,7,22,7,12,0,299,1,11,Matches
Luis Amarilla,py PAR,FW,28-127,9.5,265,252,13,1,3,1,1,1,0,0,0,0,210,0,6,Matches
Jair Díaz,mx MEX,DF,25-131,9.0,418,336,80,7,0,2,20,73,0,0,0,0,314,2,9,Matches
Édgar Yoel Bárcenas,pa PAN,"FW,MF",30-068,8.9,320,303,15,2,3,3,15,10,1,0,0,0,249,2,12,Matches
Sergio Adrián Flores,mx MEX,MF,28-321,10.3,474,459,13,12,1,1,0,0,0,0,0,0,398,2,7,Matches
Luis Olivas,mx MEX,DF,23-323,9.5,470,428,42,20,0,11,4,22,0,0,0,0,385,0,1,Matches
Alan Medina,mx MEX,"FW,MF",26-133,7.5,234,228,4,0,2,1,9,4,0,0,0,0,175,2,7,Matches
Arnaud Ake,ci CIV,FW,25-273,5.9,89,76,13,0,0,0,0,0,0,0,0,0,71,0,1,Matches
Nicolás Benedetti,co COL,"MF,FW",26-249,5.9,240,201,38,9,0,0,33,4,21,6,10,0,172,1,8,Matches
Andres Montaño,mx MEX,MF,21-222,4.7,193,189,4,1,1,0,2,0,2,1,0,0,165,0,5,Matches
Eduard Bello,ve VEN,"FW,MF",28-132,7.2,241,212,28,9,0,0,26,12,7,1,6,0,180,1,13,Matches
José Madueña,mx MEX,DF,33-215,5.5,217,180,37,4,0,1,5,33,0,0,0,0,176,0,7,Matches
José Joaquín Esquivel,mx MEX,MF,25-357,5.2,151,148,3,3,1,1,2,0,0,0,0,0,129,0,2,Matches
Ventura Alvarado,us USA,DF,31-136,4.5,206,200,6,5,0,0,0,1,0,0,0,0,166,0,4,Matches
Francisco Eduardo Venegas,mx MEX,DF,25-167,4.5,240,195,43,7,0,2,11,36,0,0,0,0,178,2,3,Matches
Néstor Vidrio,mx MEX,DF,34-283,3.2,119,108,11,9,0,1,1,0,0,0,0,0,98,0,2,Matches
Lucas Merolla,ar ARG,DF,28-186,3.1,117,113,4,4,0,1,0,0,0,0,0,0,91,0,1,Matches
Ramiro Árciga,mx MEX,"MF,FW",19-122,2.4,91,87,4,1,1,0,7,3,0,0,0,0,67,0,4,Matches
Raúl Camacho,mx MEX,FW,21-286,2.0,50,46,4,0,0,0,2,0,0,0,0,0,31,0,3,Matches
Ricardo Gutiérrez,mx MEX,GK,26-196,1.7,59,43,16,5,0,0,0,0,0,0,0,0,48,0,0,Matches
Roberto Meraz,mx MEX,MF,24-148,1.1,25,24,1,0,0,1,0,0,0,0,0,0,20,0,0,Matches
Miguel Sansores,mx MEX,"FW,MF",32-246,0.8,22,20,2,0,0,0,1,0,0,0,0,0,13,0,0,Matches
Omar Moreno,mx MEX,"FW,DF",18-334,0.6,18,18,0,0,0,0,2,0,0,0,0,0,14,0,0,Matches
Edson Mata,mx MEX,DF,20-282,0.3,7,6,1,0,0,0,0,1,0,0,0,0,4,0,1,Matches
Squad Total,,,27.5,17.0,7338,6529,792,206,20,44,201,326,54,15,28,0,5824,17,132,
Opponent Total,,,28.0,17.0,8467,7671,769,185,19,81,405,317,110,33,57,1,6899,27,114,
