Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Facundo Almada,ar ARG,DF,25-173,17.0,2,11,3,27.3,0.65,0.18,0.18,0.67,15.2,0,0,0,0.6,0.6,0.05,1.4,1.4,Matches
Jefferson Intriago,ec ECU,MF,27-209,17.0,1,10,2,20.0,0.59,0.12,0.1,0.5,27.1,0,0,0,0.4,0.4,0.04,0.6,0.6,Matches
Hugo González Durán,mx MEX,GK,33-151,15.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Bryan Colula,mx MEX,DF,27-268,11.5,1,6,3,50.0,0.52,0.26,0.17,0.33,19.1,0,0,0,0.7,0.7,0.12,0.3,0.3,Matches
Josué Colmán,py PAR,"MF,FW",25-158,10.9,3,31,10,32.3,2.85,0.92,0.1,0.3,23.2,2,0,1,4.0,3.2,0.1,-1.0,-0.2,Matches
Luis Amarilla,py PAR,FW,28-127,9.5,4,18,11,61.1,1.89,1.16,0.22,0.36,18.0,0,0,0,2.4,2.4,0.13,1.6,1.6,Matches
Jair Díaz,mx MEX,DF,25-131,9.0,0,2,0,0.0,0.22,0.0,0.0,,14.4,0,0,0,0.4,0.4,0.18,-0.4,-0.4,Matches
Édgar Yoel Bárcenas,pa PAN,"FW,MF",30-068,8.9,1,26,7,26.9,2.93,0.79,0.04,0.14,18.7,1,0,0,2.8,2.8,0.11,-1.8,-1.8,Matches
Sergio Adrián Flores,mx MEX,MF,28-321,10.3,0,2,0,0.0,0.19,0.0,0.0,,17.8,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Luis Olivas,mx MEX,DF,23-323,9.5,0,8,3,37.5,0.84,0.32,0.0,0.0,27.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Alan Medina,mx MEX,"FW,MF",26-133,7.5,0,5,1,20.0,0.67,0.13,0.0,0.0,22.0,0,0,0,0.6,0.6,0.12,-0.6,-0.6,Matches
Arnaud Ake,ci CIV,FW,25-273,5.9,6,13,8,61.5,2.2,1.35,0.46,0.75,12.0,0,0,0,4.0,4.0,0.31,2.0,2.0,Matches
Nicolás Benedetti,co COL,"MF,FW",26-249,5.9,2,15,4,26.7,2.54,0.68,0.07,0.25,21.7,0,1,1,1.6,0.8,0.05,0.4,0.2,Matches
Andres Montaño,mx MEX,MF,21-222,4.7,0,8,1,12.5,1.71,0.21,0.0,0.0,27.1,1,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Eduard Bello,ve VEN,"FW,MF",28-132,7.2,2,7,3,42.9,0.97,0.42,0.29,0.67,24.0,1,0,1,2.0,1.2,0.17,0.0,0.8,Matches
José Madueña,mx MEX,DF,33-215,5.5,1,2,2,100.0,0.36,0.36,0.5,0.5,16.0,0,0,0,0.5,0.5,0.25,0.5,0.5,Matches
José Joaquín Esquivel,mx MEX,MF,25-357,5.2,0,4,1,25.0,0.77,0.19,0.0,0.0,11.8,0,0,0,0.9,0.9,0.22,-0.9,-0.9,Matches
Ventura Alvarado,us USA,DF,31-136,4.5,0,1,0,0.0,0.22,0.0,0.0,,9.8,0,0,0,0.1,0.1,0.12,-0.1,-0.1,Matches
Francisco Eduardo Venegas,mx MEX,DF,25-167,4.5,2,8,4,50.0,1.8,0.9,0.25,0.5,21.6,1,0,0,0.6,0.6,0.07,1.4,1.4,Matches
Néstor Vidrio,mx MEX,DF,34-283,3.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Lucas Merolla,ar ARG,DF,28-186,3.1,0,2,0,0.0,0.65,0.0,0.0,,9.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Ramiro Árciga,mx MEX,"MF,FW",19-122,2.4,0,3,3,100.0,1.24,1.24,0.0,0.0,16.1,0,0,0,0.5,0.5,0.16,-0.5,-0.5,Matches
Raúl Camacho,mx MEX,FW,21-286,2.0,0,3,1,33.3,1.49,0.5,0.0,0.0,12.3,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
Ricardo Gutiérrez,mx MEX,GK,26-196,1.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Roberto Meraz,mx MEX,MF,24-148,1.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Miguel Sansores,mx MEX,"FW,MF",32-246,0.8,0,2,1,50.0,2.65,1.32,0.0,0.0,10.4,0,0,0,0.2,0.2,0.1,-0.2,-0.2,Matches
Omar Moreno,mx MEX,"FW,DF",18-334,0.6,0,1,1,100.0,1.58,1.58,0.0,0.0,21.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Edson Mata,mx MEX,DF,20-282,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,27.5,17.0,25,188,69,36.7,11.06,4.06,0.13,0.35,19.9,6,1,3,22.7,20.3,0.11,2.3,3.7,
Opponent Total,,,28.0,17.0,27,253,89,35.2,14.88,5.24,0.11,0.3,16.9,7,0,3,27.7,25.4,0.1,-0.7,1.6,
