Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Marllon Borges,br BRA,DF,30.0,36.0,1265,1464,86.4,25475,10301,374,423,88.4,720,778,92.5,157,226,69.5,1,0.7,0.2,0.3,4,61,1,0,88,Matches
Walter,br BRA,GK,35.0,35.0,699,934,74.8,21038,15503,109,110,99.1,314,318,98.7,274,501,54.7,0,0.0,0.0,0.0,0,19,0,0,0,Matches
Deyverson,br BRA,FW,31.0,32.3,380,671,56.6,6066,1616,199,321,62.0,124,215,57.7,37,67,55.2,2,2.7,1.4,-0.7,35,46,11,0,73,Matches
Raniele,br BRA,"MF,DF",26.0,32.1,827,1102,75.0,15425,4651,306,387,79.1,418,502,83.3,84,146,57.5,1,0.9,1.4,0.1,14,84,10,2,105,Matches
Matheus Alexandre,br BRA,DF,23.0,33.1,1213,1543,78.6,19647,8073,585,649,90.1,530,674,78.6,77,137,56.2,0,1.2,1.7,-1.2,13,107,16,10,109,Matches
Alan Empereur,br BRA,DF,28.0,32.8,1426,1670,85.4,29782,13262,496,546,90.8,702,753,93.2,219,344,63.7,1,0.8,1.2,0.2,7,139,8,2,138,Matches
Rikelme,br BRA,DF,19.0,26.0,760,1068,71.2,12214,5552,406,463,87.7,281,389,72.2,56,150,37.3,1,1.4,1.6,-0.4,18,59,21,13,81,Matches
Denilson,br BRA,MF,21.0,21.2,888,1087,81.7,16007,4004,408,444,91.9,346,405,85.4,112,185,60.5,3,2.6,2.4,0.4,43,111,33,5,128,Matches
Jonathan Cafu,br BRA,"FW,MF",31.0,19.0,399,557,71.6,5793,1263,218,273,79.9,140,183,76.5,19,42,45.2,3,1.0,1.5,2.0,21,29,16,5,50,Matches
Clayson,br BRA,"FW,MF",27.0,18.2,433,632,68.5,7031,2059,226,256,88.3,141,183,77.0,43,116,37.1,2,1.9,2.8,0.1,25,42,17,3,68,Matches
Fernando Sobral,br BRA,MF,28.0,21.1,702,925,75.9,11799,3520,352,400,88.0,243,315,77.1,79,137,57.7,2,1.4,1.6,0.6,15,100,23,5,103,Matches
Allyson Aires dos Santos,br BRA,DF,32.0,12.6,452,503,89.9,8413,3156,176,186,94.6,222,239,92.9,50,70,71.4,0,0.0,0.1,0.0,1,15,1,0,17,Matches
Wellington Silva,br BRA,FW,30.0,14.8,317,409,77.5,5200,1272,169,195,86.7,119,148,80.4,23,39,59.0,2,2.7,2.8,-0.7,24,32,15,2,49,Matches
Pablo Ceppelini,uy URU,MF,31.0,11.1,454,615,73.8,8365,2666,208,228,91.2,167,219,76.3,69,145,47.6,3,2.2,2.3,0.8,30,63,11,6,74,Matches
Filipe Augusto,br BRA,MF,29.0,11.8,696,799,87.1,12971,3575,259,288,89.9,351,378,92.9,73,103,70.9,0,0.9,1.3,-0.9,13,68,4,3,78,Matches
Isidro Pitta,py PAR,FW,23.0,9.1,156,237,65.8,2051,382,91,121,75.2,45,70,64.3,6,14,42.9,1,0.4,0.5,0.6,6,9,6,1,21,Matches
Lucas Mineiro,br BRA,MF,26.0,6.8,185,225,82.2,3048,815,89,100,89.0,78,91,85.7,15,22,68.2,0,0.4,0.2,-0.4,6,21,3,1,22,Matches
Derik Lacerda,br BRA,"FW,MF",23.0,7.3,129,164,78.7,2077,401,68,81,84.0,51,58,87.9,8,16,50.0,1,1.3,0.3,-0.3,8,11,4,0,18,Matches
Patric Calmon,br BRA,DF,28.0,5.8,209,288,72.6,3441,1556,114,130,87.7,80,117,68.4,14,32,43.8,0,0.3,0.7,-0.3,5,22,7,6,29,Matches
